0,56.601942964055844,56.601942964055844,0.0,0.0,0.0,0.0
1,162.9688749289121,162.9688749289121,-3.6457379866330046,0.8554407030567934,-3.6457379866330046,0.8554407030567934
2,46.19981980361971,162.9688749289121,1.985354772122263,9.599746751774601,-3.6457379866330046,0.8554407030567934
3,81.00366738743537,162.9688749289121,2.623529651383082,11.5650219886497,-3.6457379866330046,0.8554407030567934
4,31.74117938339297,162.9688749289121,-2.9420211278435318,6.309312558359544,-3.6457379866330046,0.8554407030567934
5,18.817467536848344,162.9688749289121,-2.7744948595773344,7.313766429981136,-3.6457379866330046,0.8554407030567934
6,15.720792935467706,162.9688749289121,7.352866462771297,0.9531112888365628,-3.6457379866330046,0.8554407030567934
7,39.87299181249835,162.9688749289121,3.121430701976198,8.493479273096055,-3.6457379866330046,0.8554407030567934
8,35.35925301937366,162.9688749289121,-4.64210044795978,11.168498651471182,-3.6457379866330046,0.8554407030567934
9,89.56550912571574,162.9688749289121,-3.2421275957056617,3.130703337281249,-3.6457379866330046,0.8554407030567934
10,309.1295772218678,309.1295772218678,-5.0,0.0,-5.0,0.0
11,309.12847489070583,309.1295772218678,-5.0,0.0,-5.0,0.0
12,309.12880098750503,309.1295772218678,-5.0,0.0,-5.0,0.0
13,309.12905651653006,309.1295772218678,-5.0,0.0,-5.0,0.0
14,309.12960516442945,309.12960516442945,-5.0,0.0,-5.0,0.0
15,309.1286352773014,309.12960516442945,-5.0,0.0,-5.0,0.0
16,309.1294230413977,309.12960516442945,-5.0,0.0,-5.0,0.0
17,309.12859578353454,309.12960516442945,-5.0,0.0,-5.0,0.0
18,309.1282148362857,309.12960516442945,-5.0,0.0,-5.0,0.0
19,309.1289955087951,309.12960516442945,-5.0,0.0,-5.0,0.0
20,309.12821956422255,309.12960516442945,-5.0,0.0,-5.0,0.0
21,309.12923602894693,309.12960516442945,-5.0,0.0,-5.0,0.0
22,309.1290020101149,309.12960516442945,-5.0,0.0,-5.0,0.0
23,309.1302830893211,309.1302830893211,-5.0,0.0,-5.0,0.0
24,309.12944556146897,309.1302830893211,-5.0,0.0,-5.0,0.0
25,309.12996790974256,309.1302830893211,-5.0,0.0,-5.0,0.0
26,309.12897227520824,309.1302830893211,-5.0,0.0,-5.0,0.0
27,309.12915708447724,309.1302830893211,-5.0,0.0,-5.0,0.0
28,309.12932545076796,309.1302830893211,-5.0,0.0,-5.0,0.0
29,309.12934131202553,309.1302830893211,-5.0,0.0,-5.0,0.0
