0,57.57654265487122,57.57654265487122,8.2e-05,8.2e-05
1,57.57654265487122,57.57654265487122,9.152466101776255e-05,8.2e-05
2,37.47806724611081,57.57654265487122,4.957078799541407e-05,8.2e-05
3,35.67702792999498,57.57654265487122,1.2089499899964784e-05,8.2e-05
4,35.67702792999498,57.57654265487122,5.273970018707697e-05,8.2e-05
5,37.60847134048971,57.57654265487122,6.542136599043246e-05,8.2e-05
6,37.60847134048971,57.57654265487122,9.683576339130119e-05,8.2e-05
7,59.91910598126439,59.91910598126439,7.735009724824785e-05,7.735009724824785e-05
8,59.91910598126439,59.91910598126439,6.852976037519644e-05,7.735009724824785e-05
9,55.65276262475974,59.91910598126439,7.897254766126808e-05,7.735009724824785e-05
