0,2.0377182960510254,-0.6556846359525043,3.5,-4.651977026081314,-0.35391604029642937,-8.692310310779241,-0.35391604029642937,2.0377182960510254,-0.6556846359525043,3.5,-4.651977026081314,-0.35391604029642937,-8.692310310779241,7.57270186317233
1,0.9134389758110046,-0.5,3.5,-5.0,1.1156052939660945,-8.625217564936493,1.1156052939660945,2.0377182960510254,-0.6556846359525043,3.5,-4.651977026081314,-0.35391604029642937,-8.692310310779241,7.57270186317233
2,1.849212884902954,-0.6000214845374513,3.5,-4.084632810196087,-1.1370326651181246,-8.44989470020396,-1.1370326651181246,2.0377182960510254,-0.6556846359525043,3.5,-4.651977026081314,-0.35391604029642937,-8.692310310779241,7.57270186317233
3,2.136256456375122,-0.845297230142057,2.683293455039195,-4.094084590542584,-0.854833444529566,-9.182311202758974,-0.854833444529566,2.136256456375122,-0.845297230142057,2.683293455039195,-4.094084590542584,-0.854833444529566,-9.182311202758974,7.282114007868038
4,1.9248087406158447,-0.9445230089784106,3.42877004893809,-4.024392999739207,-0.9854313655246447,-8.271172169727864,-0.9854313655246447,2.136256456375122,-0.845297230142057,2.683293455039195,-4.094084590542584,-0.854833444529566,-9.182311202758974,7.282114007868038
5,3.989096164703369,-1.456302645517846,2.395971302878483,-4.935347798817824,-0.7036822384452689,-8.65397125706183,-0.7036822384452689,3.989096164703369,-1.456302645517846,2.395971302878483,-4.935347798817824,-0.7036822384452689,-8.65397125706183,7.7245340641248275
6,2.5542187690734863,-1.9136807937872284,1.8513844478642087,-5.0,-1.1229465002997614,-8.409690955586953,-1.1229465002997614,3.989096164703369,-1.456302645517846,2.395971302878483,-4.935347798817824,-0.7036822384452689,-8.65397125706183,7.7245340641248275
7,3.5699918270111084,-1.4533132084952025,2.991777821897439,-5.0,-0.6775985822254217,-9.268904213478205,-0.6775985822254217,3.989096164703369,-1.456302645517846,2.395971302878483,-4.935347798817824,-0.7036822384452689,-8.65397125706183,7.7245340641248275
8,3.9691128730773926,-1.294791363153619,2.0826398920053033,-5.0,-0.44869585275372,-8.35273223578147,-0.44869585275372,3.989096164703369,-1.456302645517846,2.395971302878483,-4.935347798817824,-0.7036822384452689,-8.65397125706183,7.7245340641248275
9,3.6030986309051514,-1.396216403379684,1.769458897688941,-5.0,-0.24751612619066712,-8.909144824781666,-0.24751612619066712,3.989096164703369,-1.456302645517846,2.395971302878483,-4.935347798817824,-0.7036822384452689,-8.65397125706183,7.7245340641248275
10,4.391506671905518,-1.2788513891028068,2.177585701274467,-5.0,-1.2198849454532295,-8.427575446031211,-1.2198849454532295,4.391506671905518,-1.2788513891028068,2.177585701274467,-5.0,-1.2198849454532295,-8.427575446031211,7.904038830857832
11,4.729611396789551,-1.2954460266690138,2.31555264937109,-5.0,-1.5783789662090342,-7.669939755537289,-1.5783789662090342,4.729611396789551,-1.2954460266690138,2.31555264937109,-5.0,-1.5783789662090342,-7.669939755537289,7.731945824290318
12,3.8971498012542725,-1.2894907743401465,2.020886663265209,-5.0,-2.510259162082181,-7.176904789816706,-2.510259162082181,4.729611396789551,-1.2954460266690138,2.31555264937109,-5.0,-1.5783789662090342,-7.669939755537289,7.731945824290318
13,4.170910835266113,-1.2880664161384687,2.2472910568822346,-5.0,-1.1478009063416577,-6.965669324132751,-1.1478009063416577,4.729611396789551,-1.2954460266690138,2.31555264937109,-5.0,-1.5783789662090342,-7.669939755537289,7.731945824290318
