Timestamp,TM_EVR0:HER:INJ2_EFF:BCM,B2_VXD:Rad:Res:BPAtDCU3:A1:DoseRate,CGHINJ:BEAM_GATE:STATUS,BTeBPM:QMD8E_M_1:NC_1Hz:C,BMHDCCT:CURRENT,timestamp,unix_time
2024/05/23 23:30:07.219,30.95731009535671,28.2791248357652,1.0,1.8138016152381895,1000.1204,2024-05-23 23:30:07.219,1716507007
2024/05/23 23:30:07.220,31.266354235221037,28.2791248357652,1.0,1.8138016152381895,1000.1204,2024-05-23 23:30:07.220,1716507007
2024/05/23 23:30:07.221,31.266354235221037,28.2791248357652,0.0,1.8138016152381895,1000.1204,2024-05-23 23:30:07.221,1716507007
2024/05/23 23:30:07.935,31.266354235221037,24.10985365211505,0.0,1.8138016152381895,1000.1204,2024-05-23 23:30:07.935,1716507007
2024/05/23 23:30:08.219,31.266354235221037,24.10985365211505,0.0,1.8138016152381895,999.7206,2024-05-23 23:30:08.219,1716507008
2024/05/23 23:30:08.935,31.266354235221037,19.930027076086656,0.0,1.8138016152381895,999.7206,2024-05-23 23:30:08.935,1716507008
2024/05/23 23:30:09.279,31.266354235221037,19.930027076086656,0.0,1.8138016152381895,999.2113,2024-05-23 23:30:09.279,1716507009
2024/05/23 23:30:09.935,31.266354235221037,16.813265162427754,0.0,1.8138016152381895,999.2113,2024-05-23 23:30:09.935,1716507009
2024/05/23 23:30:10.219,31.266354235221037,16.813265162427754,0.0,1.8138016152381895,998.701,2024-05-23 23:30:10.219,1716507010
2024/05/23 23:30:10.935,31.266354235221037,16.67746347920675,0.0,1.8138016152381895,998.701,2024-05-23 23:30:10.935,1716507010
2024/05/23 23:30:11.219,31.266354235221037,16.67746347920675,0.0,1.8138016152381895,998.1661,2024-05-23 23:30:11.219,1716507011
2024/05/23 23:30:11.935,31.266354235221037,18.997150006608297,0.0,1.8138016152381895,998.1661,2024-05-23 23:30:11.935,1716507011
2024/05/23 23:30:12.219,31.266354235221037,18.997150006608297,0.0,1.8138016152381895,997.666,2024-05-23 23:30:12.219,1716507012
2024/05/23 23:30:12.935,31.266354235221037,20.978263555807995,0.0,1.8138016152381895,997.666,2024-05-23 23:30:12.935,1716507012
2024/05/23 23:30:13.128,31.266354235221037,20.978263555807995,1.0,1.8138016152381895,997.666,2024-05-23 23:30:13.128,1716507013
2024/05/23 23:30:13.219,31.266354235221037,20.978263555807995,1.0,1.8138016152381895,997.1578,2024-05-23 23:30:13.219,1716507013
2024/05/23 23:30:13.486,31.266354235221037,20.978263555807995,1.0,1.8621903681755068,997.1578,2024-05-23 23:30:13.486,1716507013
2024/05/23 23:30:13.695,26.133069832897757,20.978263555807995,1.0,1.8621903681755068,997.1578,2024-05-23 23:30:13.695,1716507013
2024/05/23 23:30:13.935,26.133069832897757,25.53850304464657,1.0,1.8621903681755068,997.1578,2024-05-23 23:30:13.935,1716507013
2024/05/23 23:30:14.219,26.133069832897757,25.53850304464657,1.0,1.8621903681755068,997.3746,2024-05-23 23:30:14.219,1716507014
2024/05/23 23:30:14.295,30.214481112294568,25.53850304464657,1.0,1.8621903681755068,997.3746,2024-05-23 23:30:14.295,1716507014
2024/05/23 23:30:14.485,30.214481112294568,25.53850304464657,1.0,1.871556055545807,997.3746,2024-05-23 23:30:14.485,1716507014
2024/05/23 23:30:14.855,27.92347783706039,25.53850304464657,1.0,1.871556055545807,997.3746,2024-05-23 23:30:14.855,1716507014
2024/05/23 23:30:14.935,27.92347783706039,26.910882417410424,1.0,1.871556055545807,997.3746,2024-05-23 23:30:14.935,1716507014
2024/05/23 23:30:15.221,27.92347783706039,26.910882417410424,1.0,1.871556055545807,997.663,2024-05-23 23:30:15.221,1716507015
2024/05/23 23:30:15.454,26.665950550106537,26.910882417410424,1.0,1.871556055545807,997.663,2024-05-23 23:30:15.454,1716507015
2024/05/23 23:30:15.485,26.665950550106537,26.910882417410424,1.0,1.893408946990967,997.663,2024-05-23 23:30:15.485,1716507015
2024/05/23 23:30:15.935,26.665950550106537,27.896505998691744,1.0,1.893408946990967,997.663,2024-05-23 23:30:15.935,1716507015
2024/05/23 23:30:16.054,30.60384786749323,27.896505998691744,1.0,1.893408946990967,997.663,2024-05-23 23:30:16.054,1716507016
2024/05/23 23:30:16.312,30.60384786749323,27.896505998691744,1.0,1.893408946990967,997.9902,2024-05-23 23:30:16.312,1716507016
2024/05/23 23:30:16.484,30.60384786749323,27.896505998691744,1.0,1.7857048058509828,997.9902,2024-05-23 23:30:16.484,1716507016
2024/05/23 23:30:16.614,27.557667681696454,27.896505998691744,1.0,1.7857048058509828,997.9902,2024-05-23 23:30:16.614,1716507016
2024/05/23 23:30:16.935,27.557667681696454,28.11568507535116,1.0,1.7857048058509828,997.9902,2024-05-23 23:30:16.935,1716507016
2024/05/23 23:30:17.219,27.557667681696454,28.11568507535116,1.0,1.7857048058509828,998.2674,2024-05-23 23:30:17.219,1716507017
2024/05/23 23:30:17.253,31.64162692045836,28.11568507535116,1.0,1.7857048058509828,998.2674,2024-05-23 23:30:17.253,1716507017
2024/05/23 23:30:17.483,31.64162692045836,28.11568507535116,1.0,1.87623877286911,998.2674,2024-05-23 23:30:17.483,1716507017
2024/05/23 23:30:17.813,28.732017658735483,28.11568507535116,1.0,1.87623877286911,998.2674,2024-05-23 23:30:17.813,1716507017
2024/05/23 23:30:17.935,28.732017658735483,27.381852759023516,1.0,1.87623877286911,998.2674,2024-05-23 23:30:17.935,1716507017
2024/05/23 23:30:18.219,28.732017658735483,27.381852759023516,1.0,1.87623877286911,998.5322,2024-05-23 23:30:18.219,1716507018
2024/05/23 23:30:18.372,32.30442089198562,27.381852759023516,1.0,1.87623877286911,998.5322,2024-05-23 23:30:18.372,1716507018
2024/05/23 23:30:18.483,32.30442089198562,27.381852759023516,1.0,1.6998536825180055,998.5322,2024-05-23 23:30:18.483,1716507018
2024/05/23 23:30:18.935,32.30442089198562,28.379612752587537,1.0,1.6998536825180055,998.5322,2024-05-23 23:30:18.935,1716507018
2024/05/23 23:30:18.972,27.981715569750147,28.379612752587537,1.0,1.6998536825180055,998.5322,2024-05-23 23:30:18.972,1716507018
2024/05/23 23:30:19.219,27.981715569750147,28.379612752587537,1.0,1.6998536825180055,998.8462,2024-05-23 23:30:19.219,1716507019
2024/05/23 23:30:19.482,27.981715569750147,28.379612752587537,1.0,1.8575076508522037,998.8462,2024-05-23 23:30:19.482,1716507019
2024/05/23 23:30:19.572,25.703692067693638,28.379612752587537,1.0,1.8575076508522037,998.8462,2024-05-23 23:30:19.572,1716507019
2024/05/23 23:30:19.935,25.703692067693638,27.94137492136342,1.0,1.8575076508522037,998.8462,2024-05-23 23:30:19.935,1716507019
2024/05/23 23:30:20.212,29.44241301107099,27.94137492136342,1.0,1.8575076508522037,998.8462,2024-05-23 23:30:20.212,1716507020
2024/05/23 23:30:20.219,29.44241301107099,27.94137492136342,1.0,1.8575076508522037,999.1192,2024-05-23 23:30:20.219,1716507020
2024/05/23 23:30:20.482,29.44241301107099,27.94137492136342,1.0,1.8684341597557068,999.1192,2024-05-23 23:30:20.482,1716507020
2024/05/23 23:30:20.731,26.443660457353545,27.94137492136342,1.0,1.8684341597557068,999.1192,2024-05-23 23:30:20.731,1716507020
2024/05/23 23:30:20.934,26.443660457353545,27.969722935410104,1.0,1.8684341597557068,999.1192,2024-05-23 23:30:20.934,1716507020
2024/05/23 23:30:20.935,26.443660457353545,28.51206234658903,1.0,1.8684341597557068,999.1192,2024-05-23 23:30:20.935,1716507020
2024/05/23 23:30:21.219,26.443660457353545,28.51206234658903,1.0,1.8684341597557068,999.3381,2024-05-23 23:30:21.219,1716507021
2024/05/23 23:30:21.331,28.632548826983147,28.51206234658903,1.0,1.8684341597557068,999.3381,2024-05-23 23:30:21.331,1716507021
2024/05/23 23:30:21.481,28.632548826983147,28.51206234658903,1.0,1.791948471069336,999.3381,2024-05-23 23:30:21.481,1716507021
2024/05/23 23:30:21.931,32.278333177180194,28.51206234658903,1.0,1.791948471069336,999.3381,2024-05-23 23:30:21.931,1716507021
2024/05/23 23:30:21.935,32.278333177180194,27.875558651839462,1.0,1.791948471069336,999.3381,2024-05-23 23:30:21.935,1716507021
2024/05/23 23:30:22.248,32.278333177180194,27.875558651839462,1.0,1.791948471069336,999.5968,2024-05-23 23:30:22.248,1716507022
2024/05/23 23:30:22.481,32.278333177180194,27.875558651839462,1.0,1.8606292939186095,999.5968,2024-05-23 23:30:22.481,1716507022
2024/05/23 23:30:22.490,31.233800838923937,27.875558651839462,1.0,1.8606292939186095,999.5968,2024-05-23 23:30:22.490,1716507022
2024/05/23 23:30:22.935,31.233800838923937,28.54356559426887,1.0,1.8606292939186095,999.5968,2024-05-23 23:30:22.935,1716507022
2024/05/23 23:30:23.090,28.793010130202795,28.54356559426887,1.0,1.8606292939186095,999.5968,2024-05-23 23:30:23.090,1716507023
2024/05/23 23:30:23.311,28.793010130202795,28.54356559426887,1.0,1.8606292939186095,999.832,2024-05-23 23:30:23.311,1716507023
2024/05/23 23:30:23.560,28.793010130202795,28.54356559426887,1.0,1.87311687707901,999.832,2024-05-23 23:30:23.560,1716507023
2024/05/23 23:30:23.690,31.12987024855172,28.54356559426887,1.0,1.87311687707901,999.832,2024-05-23 23:30:23.690,1716507023
2024/05/23 23:30:23.935,31.12987024855172,28.612521151206792,1.0,1.87311687707901,999.832,2024-05-23 23:30:23.935,1716507023
2024/05/23 23:30:24.219,31.12987024855172,28.612521151206792,1.0,1.87311687707901,1000.0938,2024-05-23 23:30:24.219,1716507024
2024/05/23 23:30:24.222,31.12987024855172,28.612521151206792,0.0,1.87311687707901,1000.0938,2024-05-23 23:30:24.222,1716507024
2024/05/23 23:30:24.935,31.12987024855172,24.209556907820616,0.0,1.87311687707901,1000.0938,2024-05-23 23:30:24.935,1716507024
2024/05/23 23:30:25.219,31.12987024855172,24.209556907820616,0.0,1.87311687707901,999.6664,2024-05-23 23:30:25.219,1716507025
2024/05/23 23:30:25.935,31.12987024855172,21.5345252680079,0.0,1.87311687707901,999.6664,2024-05-23 23:30:25.935,1716507025
2024/05/23 23:30:26.219,31.12987024855172,21.5345252680079,0.0,1.87311687707901,999.152,2024-05-23 23:30:26.219,1716507026
2024/05/23 23:30:26.935,31.12987024855172,21.57888944186153,0.0,1.87311687707901,999.152,2024-05-23 23:30:26.935,1716507026
2024/05/23 23:30:27.219,31.12987024855172,21.57888944186153,0.0,1.87311687707901,998.6284,2024-05-23 23:30:27.219,1716507027
2024/05/23 23:30:27.935,31.12987024855172,21.92990624190101,0.0,1.87311687707901,998.6284,2024-05-23 23:30:27.935,1716507027
2024/05/23 23:30:28.219,31.12987024855172,21.92990624190101,0.0,1.87311687707901,998.0996,2024-05-23 23:30:28.219,1716507028
2024/05/23 23:30:28.935,31.12987024855172,20.23203839412112,0.0,1.87311687707901,998.0996,2024-05-23 23:30:28.935,1716507028
2024/05/23 23:30:29.248,31.12987024855172,20.23203839412112,0.0,1.87311687707901,997.5944,2024-05-23 23:30:29.248,1716507029
2024/05/23 23:30:29.935,31.12987024855172,16.925451250952676,0.0,1.87311687707901,997.5944,2024-05-23 23:30:29.935,1716507029
2024/05/23 23:30:30.128,31.12987024855172,16.925451250952676,1.0,1.87311687707901,997.5944,2024-05-23 23:30:30.128,1716507030
2024/05/23 23:30:30.247,30.071635509904155,16.925451250952676,1.0,1.87311687707901,997.5944,2024-05-23 23:30:30.247,1716507030
2024/05/23 23:30:30.310,30.071635509904155,16.925451250952676,1.0,1.87311687707901,997.08,2024-05-23 23:30:30.310,1716507030
2024/05/23 23:30:30.807,29.31828437617716,16.925451250952676,1.0,1.87311687707901,997.08,2024-05-23 23:30:30.807,1716507030
2024/05/23 23:30:30.935,29.31828437617716,21.105632450677412,1.0,1.87311687707901,997.08,2024-05-23 23:30:30.935,1716507030
2024/05/23 23:30:31.219,29.31828437617716,21.105632450677412,1.0,1.87311687707901,997.2549,2024-05-23 23:30:31.219,1716507031
2024/05/23 23:30:31.237,29.31828437617716,21.105632450677412,1.0,1.815362436771393,997.2549,2024-05-23 23:30:31.237,1716507031
2024/05/23 23:30:31.367,28.372532796661503,21.105632450677412,1.0,1.815362436771393,997.2549,2024-05-23 23:30:31.367,1716507031
2024/05/23 23:30:31.935,28.372532796661503,26.26353351954756,1.0,1.815362436771393,997.2549,2024-05-23 23:30:31.935,1716507031
2024/05/23 23:30:31.966,27.791049878141365,26.26353351954756,1.0,1.815362436771393,997.2549,2024-05-23 23:30:31.966,1716507031
2024/05/23 23:30:32.219,27.791049878141365,26.26353351954756,1.0,1.815362436771393,997.5443,2024-05-23 23:30:32.219,1716507032
2024/05/23 23:30:32.236,27.791049878141365,26.26353351954756,1.0,1.6795614862442017,997.5443,2024-05-23 23:30:32.236,1716507032
2024/05/23 23:30:32.566,29.84345062198844,26.26353351954756,1.0,1.6795614862442017,997.5443,2024-05-23 23:30:32.566,1716507032
2024/05/23 23:30:32.935,29.84345062198844,27.70642955255422,1.0,1.6795614862442017,997.5443,2024-05-23 23:30:32.935,1716507032
2024/05/23 23:30:33.196,29.84345062198844,27.70642955255422,1.0,1.816923384666443,997.5443,2024-05-23 23:30:33.196,1716507033
2024/05/23 23:30:33.205,32.02264154385021,27.70642955255422,1.0,1.816923384666443,997.5443,2024-05-23 23:30:33.205,1716507033
2024/05/23 23:30:33.219,32.02264154385021,27.70642955255422,1.0,1.816923384666443,997.8757,2024-05-23 23:30:33.219,1716507033
2024/05/23 23:30:33.725,29.084422364986583,27.70642955255422,1.0,1.816923384666443,997.8757,2024-05-23 23:30:33.725,1716507033
2024/05/23 23:30:33.935,29.084422364986583,27.896472109463865,1.0,1.816923384666443,997.8757,2024-05-23 23:30:33.935,1716507033
2024/05/23 23:30:34.195,29.084422364986583,27.896472109463865,1.0,1.791948471069336,997.8757,2024-05-23 23:30:34.195,1716507034
2024/05/23 23:30:34.219,29.084422364986583,27.896472109463865,1.0,1.791948471069336,998.1354,2024-05-23 23:30:34.219,1716507034
2024/05/23 23:30:34.325,30.840862277331382,27.896472109463865,1.0,1.791948471069336,998.1354,2024-05-23 23:30:34.325,1716507034
2024/05/23 23:30:34.924,30.677812686261664,27.896472109463865,1.0,1.791948471069336,998.1354,2024-05-23 23:30:34.924,1716507034
2024/05/23 23:30:34.934,30.677812686261664,27.91396664124589,1.0,1.791948471069336,998.1354,2024-05-23 23:30:34.934,1716507034
2024/05/23 23:30:34.935,30.677812686261664,27.946159206373384,1.0,1.791948471069336,998.1354,2024-05-23 23:30:34.935,1716507034
2024/05/23 23:30:35.195,30.677812686261664,27.946159206373384,1.0,1.8653122639656068,998.1354,2024-05-23 23:30:35.195,1716507035
2024/05/23 23:30:35.219,30.677812686261664,27.946159206373384,1.0,1.8653122639656068,998.4494,2024-05-23 23:30:35.219,1716507035
2024/05/23 23:30:35.484,29.392182698121637,27.946159206373384,1.0,1.8653122639656068,998.4494,2024-05-23 23:30:35.484,1716507035
2024/05/23 23:30:35.935,29.392182698121637,28.30480916464244,1.0,1.8653122639656068,998.4494,2024-05-23 23:30:35.935,1716507035
2024/05/23 23:30:36.084,33.53936844439177,28.30480916464244,1.0,1.8653122639656068,998.4494,2024-05-23 23:30:36.084,1716507036
2024/05/23 23:30:36.234,33.53936844439177,28.30480916464244,1.0,1.8824824380874636,998.4494,2024-05-23 23:30:36.234,1716507036
2024/05/23 23:30:36.236,33.53936844439177,28.30480916464244,1.0,1.8824824380874636,998.7388,2024-05-23 23:30:36.236,1716507036
2024/05/23 23:30:36.683,24.651335454020693,28.30480916464244,1.0,1.8824824380874636,998.7388,2024-05-23 23:30:36.683,1716507036
2024/05/23 23:30:36.934,24.651335454020693,28.225214404739063,1.0,1.8824824380874636,998.7388,2024-05-23 23:30:36.934,1716507036
2024/05/23 23:30:36.935,24.651335454020693,27.4632829519842,1.0,1.8824824380874636,998.7388,2024-05-23 23:30:36.935,1716507036
2024/05/23 23:30:37.194,24.651335454020693,27.4632829519842,1.0,1.8684341597557068,998.7388,2024-05-23 23:30:37.194,1716507037
2024/05/23 23:30:37.283,28.666952762559312,27.4632829519842,1.0,1.8684341597557068,998.7388,2024-05-23 23:30:37.283,1716507037
2024/05/23 23:30:37.306,28.666952762559312,27.4632829519842,1.0,1.8684341597557068,998.9587,2024-05-23 23:30:37.306,1716507037
2024/05/23 23:30:37.843,27.1080282159204,27.4632829519842,1.0,1.8684341597557068,998.9587,2024-05-23 23:30:37.843,1716507037
2024/05/23 23:30:37.935,27.1080282159204,28.04633851684193,1.0,1.8684341597557068,998.9587,2024-05-23 23:30:37.935,1716507037
2024/05/23 23:30:38.193,27.1080282159204,28.04633851684193,1.0,1.8122405409812927,998.9587,2024-05-23 23:30:38.193,1716507038
2024/05/23 23:30:38.218,27.1080282159204,28.04633851684193,1.0,1.8122405409812927,999.1847,2024-05-23 23:30:38.218,1716507038
2024/05/23 23:30:38.442,31.88140867558201,28.04633851684193,1.0,1.8122405409812927,999.1847,2024-05-23 23:30:38.442,1716507038
2024/05/23 23:30:38.935,31.88140867558201,27.836827032510584,1.0,1.8122405409812927,999.1847,2024-05-23 23:30:38.935,1716507038
2024/05/23 23:30:39.041,30.95730803472774,27.836827032510584,1.0,1.8122405409812927,999.1847,2024-05-23 23:30:39.041,1716507039
2024/05/23 23:30:39.192,30.95730803472774,27.836827032510584,1.0,1.86999498128891,999.1847,2024-05-23 23:30:39.192,1716507039
2024/05/23 23:30:39.219,30.95730803472774,27.836827032510584,1.0,1.86999498128891,999.4506,2024-05-23 23:30:39.219,1716507039
2024/05/23 23:30:39.601,30.31804325460677,27.836827032510584,1.0,1.86999498128891,999.4506,2024-05-23 23:30:39.601,1716507039
2024/05/23 23:30:39.935,30.31804325460677,28.33827166016159,1.0,1.86999498128891,999.4506,2024-05-23 23:30:39.935,1716507039
2024/05/23 23:30:40.219,30.31804325460677,28.33827166016159,1.0,1.86999498128891,999.7543,2024-05-23 23:30:40.219,1716507040
2024/05/23 23:30:40.231,30.31804325460677,28.33827166016159,1.0,1.8824825644493104,999.7543,2024-05-23 23:30:40.231,1716507040
2024/05/23 23:30:40.240,29.87672207672726,28.33827166016159,1.0,1.8824825644493104,999.7543,2024-05-23 23:30:40.240,1716507040
2024/05/23 23:30:40.800,27.46977476260149,28.33827166016159,1.0,1.8824825644493104,999.7543,2024-05-23 23:30:40.800,1716507040
2024/05/23 23:30:40.935,27.46977476260149,28.552807789284383,1.0,1.8824825644493104,999.7543,2024-05-23 23:30:40.935,1716507040
2024/05/23 23:30:41.219,27.46977476260149,28.552807789284383,1.0,1.8824825644493104,1000.0396,2024-05-23 23:30:41.219,1716507041
2024/05/23 23:30:41.220,27.46977476260149,28.552807789284383,0.0,1.8824825644493104,1000.0396,2024-05-23 23:30:41.220,1716507041
2024/05/23 23:30:41.230,27.46977476260149,28.552807789284383,0.0,1.8247281241416933,1000.0396,2024-05-23 23:30:41.230,1716507041
2024/05/23 23:30:41.935,27.46977476260149,23.76364865823302,0.0,1.8247281241416933,1000.0396,2024-05-23 23:30:41.935,1716507041
2024/05/23 23:30:42.219,27.46977476260149,23.76364865823302,0.0,1.8247281241416933,999.6265,2024-05-23 23:30:42.219,1716507042
2024/05/23 23:30:42.934,27.46977476260149,23.69888472860967,0.0,1.8247281241416933,999.6265,2024-05-23 23:30:42.934,1716507042
2024/05/23 23:30:42.935,27.46977476260149,21.974053284543132,0.0,1.8247281241416933,999.6265,2024-05-23 23:30:42.935,1716507042
2024/05/23 23:30:43.219,27.46977476260149,21.974053284543132,0.0,1.8247281241416933,999.1029,2024-05-23 23:30:43.219,1716507043
2024/05/23 23:30:43.935,27.46977476260149,21.82002389909344,0.0,1.8247281241416933,999.1029,2024-05-23 23:30:43.935,1716507043
2024/05/23 23:30:44.284,27.46977476260149,21.82002389909344,0.0,1.8247281241416933,998.5629,2024-05-23 23:30:44.284,1716507044
2024/05/23 23:30:44.935,27.46977476260149,21.39058665115396,0.0,1.8247281241416933,998.5629,2024-05-23 23:30:44.935,1716507044
2024/05/23 23:30:45.219,27.46977476260149,21.39058665115396,0.0,1.8247281241416933,998.0587,2024-05-23 23:30:45.219,1716507045
2024/05/23 23:30:45.935,27.46977476260149,21.30486632264134,0.0,1.8247281241416933,998.0587,2024-05-23 23:30:45.935,1716507045
2024/05/23 23:30:46.219,27.46977476260149,21.30486632264134,0.0,1.8247281241416933,997.5443,2024-05-23 23:30:46.219,1716507046
2024/05/23 23:30:46.935,27.46977476260149,21.389550055534627,0.0,1.8247281241416933,997.5443,2024-05-23 23:30:46.935,1716507046
2024/05/23 23:30:47.128,27.46977476260149,21.389550055534627,1.0,1.8247281241416933,997.5443,2024-05-23 23:30:47.128,1716507047
2024/05/23 23:30:47.219,27.46977476260149,21.389550055534627,1.0,1.8247281241416933,997.0238,2024-05-23 23:30:47.219,1716507047
2024/05/23 23:30:47.313,30.26331105740824,21.389550055534627,1.0,1.8247281241416933,997.0238,2024-05-23 23:30:47.313,1716507047
2024/05/23 23:30:47.783,30.26331105740824,21.389550055534627,1.0,1.8606295466423035,997.0238,2024-05-23 23:30:47.783,1716507047
2024/05/23 23:30:47.913,30.8023210810303,21.389550055534627,1.0,1.8606295466423035,997.0238,2024-05-23 23:30:47.913,1716507047
2024/05/23 23:30:47.935,30.8023210810303,24.39071624627058,1.0,1.8606295466423035,997.0238,2024-05-23 23:30:47.935,1716507047
2024/05/23 23:30:48.219,30.8023210810303,24.39071624627058,1.0,1.8606295466423035,997.2539,2024-05-23 23:30:48.219,1716507048
