Timestamp,TM_EVR0:HER:INJ2_EFF:BCM,B2_VXD:Rad:Res:BPAtDCU3:A1:DoseRate,CGHINJ:BEAM_GATE:STATUS,BTeBPM:QMD8E_M_1:NC_1Hz:C,BMHDCCT:CURRENT
2024/05/21 00:35:59.496,N/A,N/A,N/A,1.9168230390548706,N/A
2024/05/21 00:35:59.506,37.90368719094555,N/A,N/A,N/A,N/A
2024/05/21 00:35:59.935,N/A,18.518538558177934,N/A,N/A,N/A
2024/05/21 00:37:55.792,39.136165099141536,N/A,N/A,N/A,N/A
2024/05/21 00:37:56.142,N/A,N/A,N/A,1.894970021247864,N/A
2024/05/21 00:37:56.251,N/A,N/A,0,N/A,N/A
2024/05/21 00:37:59.220,N/A,N/A,N/A,N/A,998.6713
2024/05/21 00:37:59.935,N/A,1.68630262586991,N/A,N/A,N/A
2024/05/21 00:38:15.556,N/A,N/A,N/A,1.898092043399811,N/A
2024/05/21 00:38:15.661,N/A,N/A,0,N/A,N/A
2024/05/21 00:38:15.686,39.492621271757926,N/A,N/A,N/A,N/A
2024/05/21 00:39:59.240,N/A,N/A,N/A,N/A,949.9669
2024/05/21 00:39:59.935,N/A,1.4519264585650693,N/A,N/A,N/A
2024/05/21 00:41:59.170,N/A,N/A,N/A,1.9121400690078736,N/A
2024/05/21 00:41:59.180,43.25677826527447,N/A,N/A,N/A,N/A
2024/05/21 00:41:59.220,N/A,N/A,N/A,N/A,950.1233
2024/05/21 00:41:59.221,N/A,N/A,0,N/A,N/A
2024/05/21 00:41:59.935,N/A,3.239709853685668,N/A,N/A,N/A
2024/05/21 00:43:54.438,N/A,N/A,N/A,1.9043357086181643,N/A
2024/05/21 00:43:54.728,37.87897125613245,N/A,N/A,N/A,N/A
2024/05/21 00:43:55.222,N/A,N/A,0,N/A,N/A
2024/05/21 00:43:59.234,N/A,N/A,N/A,N/A,948.5607
2024/05/21 00:43:59.935,N/A,1.43750521544893,N/A,N/A,N/A
2024/05/21 00:45:58.128,N/A,N/A,1,N/A,N/A
2024/05/21 00:45:59.220,N/A,N/A,N/A,N/A,947.7221
2024/05/21 00:45:59.470,N/A,N/A,N/A,1.9043355822563173,N/A
2024/05/21 00:45:59.799,40.05642950918774,N/A,N/A,N/A,N/A
2024/05/21 00:45:59.935,N/A,5.6422563005260296,N/A,N/A,N/A
2024/05/21 00:47:57.760,N/A,N/A,N/A,1.9183838605880739,N/A
2024/05/21 00:47:57.769,43.486063954466744,N/A,N/A,N/A,N/A
2024/05/21 00:47:58.231,N/A,N/A,0,N/A,N/A
2024/05/21 00:47:59.219,N/A,N/A,N/A,N/A,949.9873
2024/05/21 00:47:59.935,N/A,3.3546438219223798,N/A,N/A,N/A
2024/05/21 00:49:56.606,N/A,N/A,N/A,1.86999498128891,N/A
2024/05/21 00:49:57.215,40.83582353586366,N/A,N/A,N/A,N/A
2024/05/21 00:49:57.284,N/A,N/A,0,N/A,N/A
2024/05/21 00:49:59.220,N/A,N/A,N/A,N/A,949.8176
2024/05/21 00:49:59.935,N/A,6.6098002749599205,N/A,N/A,N/A
2024/05/21 00:51:55.128,N/A,N/A,1,N/A,N/A
