Timestamp,TM_EVR0:LER:INJ2_EFF:BCM,B2_VXD:Rad:QCS_FW_225:DoseRate,B2_VXD:Rad:Res:BPAtDCU3:A1:DoseRate
2024/05/29 07:47:44.935,N/A,N/A,3.160348504338534
2024/05/29 07:47:49.179,88.85632403928354,N/A,N/A
2024/05/29 07:47:49.906,N/A,8.01216791303058,N/A
2024/05/29 07:47:49.935,N/A,N/A,3.1287191926915816
2024/05/29 07:47:53.179,92.53484700954535,N/A,N/A
2024/05/29 07:47:54.916,N/A,8.276484269393261,N/A
2024/05/29 07:47:54.935,N/A,N/A,3.032467189821986
2024/05/29 07:47:59.177,96.5771966103712,N/A,N/A
2024/05/29 07:47:59.923,N/A,8.034726012741471,N/A
2024/05/29 07:47:59.935,N/A,N/A,3.037491307149753
2024/05/29 07:48:03.174,95.63874408657492,N/A,N/A
2024/05/29 07:48:04.931,N/A,7.807387550842111,N/A
2024/05/29 07:48:04.935,N/A,N/A,3.0260125167058645
2024/05/29 07:48:09.171,93.02557313872111,N/A,N/A
2024/05/29 07:48:09.935,N/A,N/A,3.06343177713964
2024/05/29 07:48:09.939,N/A,7.926568641724392,N/A
2024/05/29 07:48:14.935,N/A,N/A,2.783362902279543
2024/05/29 07:48:14.948,N/A,7.982648125091025,N/A
2024/05/29 07:48:19.935,N/A,N/A,3.0404726276560665
2024/05/29 07:48:19.953,N/A,7.93402346744105,N/A
2024/05/29 07:48:19.965,93.46077649242717,N/A,N/A
2024/05/29 07:48:23.963,87.17332453133895,N/A,N/A
2024/05/29 07:48:24.935,N/A,N/A,3.18273743778317
2024/05/29 07:48:24.958,N/A,13.977569512063429,N/A
2024/05/29 07:48:29.935,N/A,N/A,3.044300877754752
2024/05/29 07:48:29.961,77.29351602887536,N/A,N/A
2024/05/29 07:48:29.965,N/A,13.299675895377181,N/A
2024/05/29 07:48:33.961,67.35862329051369,N/A,N/A
2024/05/29 07:48:34.935,N/A,N/A,3.0724210140171833
2024/05/29 07:48:34.973,N/A,14.943528392221078,N/A
2024/05/29 07:48:39.935,N/A,N/A,3.129216836037804
2024/05/29 07:48:39.962,61.870753692903826,N/A,N/A
2024/05/29 07:48:39.995,N/A,15.123930756462931,N/A
2024/05/29 07:48:43.963,58.648446053346646,N/A,N/A
2024/05/29 07:48:44.905,N/A,7.813866505194795,N/A
2024/05/29 07:48:44.935,N/A,N/A,3.1605221156447323
2024/05/29 07:48:49.914,N/A,7.864220607344914,N/A
2024/05/29 07:48:49.935,N/A,N/A,3.0547959923771684
2024/05/29 07:48:49.964,74.60820467408725,N/A,N/A
2024/05/29 07:48:53.965,80.76992910475713,N/A,N/A
2024/05/29 07:48:54.925,N/A,7.732591608436787,N/A
2024/05/29 07:48:54.935,N/A,N/A,3.0464377381363827
2024/05/29 07:48:59.935,N/A,N/A,3.1010587635638798
2024/05/29 07:48:59.939,N/A,7.882833972122075,N/A
2024/05/29 07:48:59.970,88.25023960941054,N/A,N/A
2024/05/29 07:49:03.972,90.03945791305762,N/A,N/A
2024/05/29 07:49:04.935,N/A,N/A,3.090955919610133
2024/05/29 07:49:04.949,N/A,8.088238963093808,N/A
2024/05/29 07:49:09.935,N/A,N/A,3.077405700558647
2024/05/29 07:49:09.960,N/A,8.026075293591084,N/A
2024/05/29 07:49:09.980,87.74637351981683,N/A,N/A
2024/05/29 07:49:13.983,95.69858713864738,N/A,N/A
2024/05/29 07:49:14.935,N/A,N/A,3.0443990508806595
2024/05/29 07:49:14.970,N/A,8.013074122185326,N/A
2024/05/29 07:49:19.935,N/A,N/A,3.0565371638638323
2024/05/29 07:49:19.981,N/A,8.16593586891993,N/A
2024/05/29 07:49:19.991,92.98459172329027,N/A,N/A
2024/05/29 07:49:23.997,93.70958469406894,N/A,N/A
2024/05/29 07:49:24.935,N/A,N/A,3.1114477516382406
2024/05/29 07:49:24.998,N/A,11.415327346077955,N/A
2024/05/29 07:49:28.002,95.77885115439047,N/A,N/A
2024/05/29 07:49:29.911,N/A,8.276290811657578,N/A
2024/05/29 07:49:29.935,N/A,N/A,3.037788320899416
2024/05/29 07:49:32.008,94.36987234948373,N/A,N/A
2024/05/29 07:49:34.921,N/A,7.8195863019752965,N/A
2024/05/29 07:49:34.935,N/A,N/A,2.828750576372997
2024/05/29 07:49:39.935,N/A,8.104308415158288,2.8280585906457394
2024/05/29 07:49:44.622,96.47493863986344,N/A,N/A
2024/05/29 07:49:44.935,N/A,N/A,3.0974392061831804
2024/05/29 07:49:44.954,N/A,7.94992360866712,N/A
2024/05/29 07:49:48.627,93.33484428195004,N/A,N/A
2024/05/29 07:49:49.935,N/A,N/A,3.5330220414353914
2024/05/29 07:49:49.969,N/A,8.19668809440298,N/A
2024/05/29 07:49:54.632,91.05330332743632,N/A,N/A
2024/05/29 07:49:54.935,N/A,N/A,3.536678781556302
2024/05/29 07:49:54.985,N/A,7.928467106656579,N/A
2024/05/29 07:49:58.634,91.21064759914083,N/A,N/A
2024/05/29 07:49:59.935,N/A,N/A,3.3899112922925005
2024/05/29 07:49:59.993,N/A,8.096596371809985,N/A
2024/05/29 07:50:04.635,94.13632462167479,N/A,N/A
2024/05/29 07:50:04.905,N/A,11.691160536247361,N/A
2024/05/29 07:50:04.935,N/A,N/A,3.210022189578992
2024/05/29 07:50:08.635,96.55387721891049,N/A,N/A
2024/05/29 07:50:09.917,N/A,8.087761095486734,N/A
2024/05/29 07:50:09.935,N/A,N/A,2.844479039234217
2024/05/29 07:50:14.935,N/A,N/A,2.800345134874638
2024/05/29 07:50:14.936,N/A,8.0227808491603,N/A
2024/05/29 07:50:19.233,96.06919641657001,N/A,N/A
2024/05/29 07:50:19.935,N/A,N/A,3.0948662590347515
2024/05/29 07:50:19.962,N/A,7.905147031646826,N/A
2024/05/29 07:50:23.233,95.60309557959263,N/A,N/A
2024/05/29 07:50:24.935,N/A,N/A,3.0637195249576306
2024/05/29 07:50:24.977,N/A,8.381381828901443,N/A
2024/05/29 07:50:29.237,95.69630117430255,N/A,N/A
2024/05/29 07:50:29.935,N/A,N/A,3.1504314582419966
2024/05/29 07:50:29.987,N/A,8.19309397021989,N/A
2024/05/29 07:50:33.240,96.6413411477401,N/A,N/A
2024/05/29 07:50:34.935,N/A,N/A,3.110705045777036
2024/05/29 07:50:34.991,N/A,8.365477037249036,N/A
2024/05/29 07:50:37.243,95.36665802532887,N/A,N/A
2024/05/29 07:50:39.903,N/A,8.251730222667712,N/A
2024/05/29 07:50:39.935,N/A,N/A,2.845368548992728
2024/05/29 07:50:44.914,N/A,8.134545891425212,N/A
2024/05/29 07:50:44.935,N/A,N/A,2.804701150257557
2024/05/29 07:50:49.854,97.1805262495605,N/A,N/A
2024/05/29 07:50:49.935,N/A,11.627039916324078,3.0502643420146622
2024/05/29 07:50:53.857,95.44570938488684,N/A,N/A
2024/05/29 07:50:54.935,N/A,N/A,3.00022961842925
2024/05/29 07:50:54.950,N/A,10.318422196691587,N/A
2024/05/29 07:50:59.860,94.89487244491932,N/A,N/A
2024/05/29 07:50:59.935,N/A,N/A,3.0734371601278725
2024/05/29 07:50:59.965,N/A,8.274980097824011,N/A
2024/05/29 07:51:03.861,96.34974486049146,N/A,N/A
2024/05/29 07:51:04.935,N/A,N/A,3.0456034617518597
2024/05/29 07:51:04.978,N/A,8.03840726668453,N/A
2024/05/29 07:51:07.862,97.28981494826849,N/A,N/A
2024/05/29 07:51:09.935,N/A,N/A,2.8266011745498845
2024/05/29 07:51:09.991,N/A,7.941146221321858,N/A
2024/05/29 07:51:14.901,N/A,8.164773223091212,N/A
2024/05/29 07:51:14.935,N/A,N/A,2.815075076396354
2024/05/29 07:51:19.463,95.70469973619808,N/A,N/A
2024/05/29 07:51:19.910,N/A,10.809957041802914,N/A
2024/05/29 07:51:19.935,N/A,N/A,3.0476694748055166
2024/05/29 07:51:23.462,94.13783691057152,N/A,N/A
2024/05/29 07:51:24.920,N/A,11.613679794795564,N/A
2024/05/29 07:51:24.935,N/A,N/A,3.0849252339559987
2024/05/29 07:51:29.463,95.80125913982441,N/A,N/A
2024/05/29 07:51:29.935,N/A,13.242781139293879,3.1936991821206817
2024/05/29 07:51:33.463,94.59985245352355,N/A,N/A
2024/05/29 07:51:34.935,N/A,N/A,3.0807458425537013
2024/05/29 07:51:34.944,N/A,13.464833855977558,N/A
2024/05/29 07:51:39.466,94.97646396365941,N/A,N/A
2024/05/29 07:51:39.935,N/A,N/A,3.1452923965316613
2024/05/29 07:51:39.963,N/A,8.200474730538836,N/A
2024/05/29 07:51:41.468,95.34304082667596,N/A,N/A
2024/05/29 07:51:44.935,N/A,N/A,2.870657456556385
2024/05/29 07:51:44.973,N/A,8.282347613257818,N/A
2024/05/29 07:51:49.935,N/A,N/A,3.1504143092438137
2024/05/29 07:51:49.989,N/A,7.902180573740656,N/A
2024/05/29 07:51:54.282,94.36673724934452,N/A,N/A
2024/05/29 07:51:54.935,N/A,N/A,3.069201047201328
2024/05/29 07:51:54.997,N/A,8.022820258089661,N/A
2024/05/29 07:51:58.288,96.11585386595549,N/A,N/A
2024/05/29 07:51:59.908,N/A,11.857549270441217,N/A
2024/05/29 07:51:59.935,N/A,N/A,3.0587750900925714
2024/05/29 07:52:04.296,95.7562040409886,N/A,N/A
2024/05/29 07:52:04.914,N/A,11.51774908924293,N/A
2024/05/29 07:52:04.935,N/A,N/A,3.109892713234993
2024/05/29 07:52:08.300,93.73005154724238,N/A,N/A
2024/05/29 07:52:09.925,N/A,11.655904135428688,N/A
2024/05/29 07:52:09.935,N/A,N/A,3.0450080657452285
2024/05/29 07:52:12.304,94.66729313833574,N/A,N/A
2024/05/29 07:52:14.935,N/A,N/A,2.883123262308454
2024/05/29 07:52:14.938,N/A,8.603443163590391,N/A
2024/05/29 07:52:19.935,N/A,N/A,2.822683413228032
2024/05/29 07:52:19.950,N/A,8.139672442932516,N/A
2024/05/29 07:52:23.913,97.63937529390888,N/A,N/A
2024/05/29 07:52:24.935,N/A,N/A,3.0923953043571086
2024/05/29 07:52:24.964,N/A,11.230192076164016,N/A
2024/05/29 07:52:29.919,93.87509246419776,N/A,N/A
2024/05/29 07:52:29.935,N/A,N/A,3.078818200784849
2024/05/29 07:52:29.975,N/A,12.122594947083718,N/A
2024/05/29 07:52:33.923,97.51650235658461,N/A,N/A
2024/05/29 07:52:34.935,N/A,N/A,3.0977898019445314
2024/05/29 07:52:34.992,N/A,11.846004349629164,N/A
2024/05/29 07:52:39.904,N/A,8.31339849029764,N/A
2024/05/29 07:52:39.928,97.07012630971033,N/A,N/A
2024/05/29 07:52:39.935,N/A,N/A,3.07975852194024
2024/05/29 07:52:43.933,94.76626150868775,N/A,N/A
2024/05/29 07:52:44.919,N/A,8.009157525274256,N/A
2024/05/29 07:52:44.935,N/A,N/A,3.7754730408962165
2024/05/29 07:52:47.936,88.16339284260782,N/A,N/A
2024/05/29 07:52:49.928,N/A,8.09079451953218,N/A
2024/05/29 07:52:49.935,N/A,N/A,6.329183934864475
2024/05/29 07:52:54.935,N/A,7.895018618924239,2.791809255413424
2024/05/29 07:52:58.944,90.52995163029614,N/A,N/A
2024/05/29 07:52:59.935,N/A,N/A,7.9109659575389335
2024/05/29 07:52:59.944,N/A,26.543135455225848,N/A
2024/05/29 07:53:04.935,N/A,N/A,6.2743330034802645
2024/05/29 07:53:04.944,89.16627322727241,N/A,N/A
2024/05/29 07:53:04.950,N/A,34.20480142962558,N/A
2024/05/29 07:53:08.945,94.39047055260058,N/A,N/A
2024/05/29 07:53:09.935,N/A,N/A,3.156429786220014
2024/05/29 07:53:09.959,N/A,11.570115888063514,N/A
2024/05/29 07:53:14.935,N/A,N/A,3.0405070836372627
2024/05/29 07:53:14.944,96.54652499471217,N/A,N/A
2024/05/29 07:53:14.966,N/A,11.150421327428795,N/A
2024/05/29 07:53:18.947,95.02298274589164,N/A,N/A
2024/05/29 07:53:19.935,N/A,N/A,3.0957948330858365
2024/05/29 07:53:19.971,N/A,11.020231547173184,N/A
2024/05/29 07:53:22.951,97.6751446035105,N/A,N/A
2024/05/29 07:53:24.935,N/A,N/A,3.1070929303072834
2024/05/29 07:53:24.978,N/A,8.184561434689064,N/A
2024/05/29 07:53:29.935,N/A,N/A,2.8569978315733158
2024/05/29 07:53:29.986,N/A,8.218054334974038,N/A
2024/05/29 07:53:33.766,96.68154163646705,N/A,N/A
2024/05/29 07:53:34.935,N/A,N/A,3.1149433035594027
2024/05/29 07:53:34.997,N/A,11.937079605870174,N/A
2024/05/29 07:53:39.775,93.7549731265996,N/A,N/A
2024/05/29 07:53:39.901,N/A,8.158043926673923,N/A
2024/05/29 07:53:39.935,N/A,N/A,3.0582669603074573
2024/05/29 07:53:43.783,96.76726611562908,N/A,N/A
2024/05/29 07:53:44.908,N/A,8.048421655662588,N/A
2024/05/29 07:53:44.935,N/A,N/A,3.086438296041824
2024/05/29 07:53:49.794,98.67808063877689,N/A,N/A
2024/05/29 07:53:49.922,N/A,8.164089002135846,N/A
2024/05/29 07:53:49.935,N/A,N/A,3.0919076900144984
2024/05/29 07:53:53.801,97.66067213082523,N/A,N/A
2024/05/29 07:53:54.931,N/A,7.937084138667989,N/A
2024/05/29 07:53:54.935,N/A,N/A,2.8699658679040096
2024/05/29 07:53:59.935,N/A,N/A,2.7968343626126715
2024/05/29 07:53:59.938,N/A,8.01162111315462,N/A
2024/05/29 07:54:04.418,96.20705259040719,N/A,N/A
2024/05/29 07:54:04.935,N/A,N/A,3.0743510590775207
2024/05/29 07:54:04.953,N/A,8.231316895659711,N/A
2024/05/29 07:54:08.423,97.98536769564569,N/A,N/A
2024/05/29 07:54:09.935,N/A,N/A,3.1137480530582273
2024/05/29 07:54:09.960,N/A,8.112400714253482,N/A
2024/05/29 07:54:14.427,96.69050016625123,N/A,N/A
2024/05/29 07:54:14.935,N/A,N/A,3.1146125715873305
2024/05/29 07:54:14.977,N/A,8.30925861405617,N/A
2024/05/29 07:54:18.432,95.20079600898951,N/A,N/A
2024/05/29 07:54:19.935,N/A,N/A,3.116550712252815
2024/05/29 07:54:19.988,N/A,8.220427508362917,N/A
2024/05/29 07:54:22.433,99.05948955261562,N/A,N/A
2024/05/29 07:54:24.935,N/A,N/A,2.842225446498274
2024/05/29 07:54:24.999,N/A,8.359363751609738,N/A
2024/05/29 07:54:29.906,N/A,8.322891356527204,N/A
2024/05/29 07:54:29.935,N/A,N/A,2.861655038305152
2024/05/29 07:54:33.033,98.10279143044201,N/A,N/A
2024/05/29 07:54:34.914,N/A,11.388033079509926,N/A
2024/05/29 07:54:34.935,N/A,N/A,3.110991468488089
2024/05/29 07:54:39.029,96.47356909079264,N/A,N/A
2024/05/29 07:54:39.934,N/A,7.932574889069698,N/A
2024/05/29 07:54:39.935,N/A,N/A,3.058071988204873
2024/05/29 07:54:43.026,99.30310676210499,N/A,N/A
2024/05/29 07:54:44.935,N/A,N/A,3.0524990578343565
2024/05/29 07:54:44.947,N/A,7.977353059400617,N/A
2024/05/29 07:54:49.021,95.98415507015933,N/A,N/A
2024/05/29 07:54:49.935,N/A,N/A,3.0799788132318655
2024/05/29 07:54:49.952,N/A,8.23537764793845,N/A
2024/05/29 07:54:51.021,97.88137042552195,N/A,N/A
2024/05/29 07:54:54.935,N/A,N/A,2.865604590069192
2024/05/29 07:54:54.971,N/A,7.8715481762051365,N/A
2024/05/29 07:54:59.935,N/A,N/A,2.824948551984705
2024/05/29 07:54:59.987,N/A,8.282780248110477,N/A
2024/05/29 07:55:04.614,97.05522403913847,N/A,N/A
2024/05/29 07:55:04.903,N/A,10.798833877377863,N/A
2024/05/29 07:55:04.935,N/A,N/A,3.032812580669893
2024/05/29 07:55:08.612,97.40421342369446,N/A,N/A
2024/05/29 07:55:09.918,N/A,7.985237553115665,N/A
2024/05/29 07:55:09.935,N/A,N/A,3.114029013430361
2024/05/29 07:55:14.608,94.5436799081784,N/A,N/A
2024/05/29 07:55:14.935,N/A,N/A,3.1784150640025373
2024/05/29 07:55:14.936,N/A,8.18007760742143,N/A
2024/05/29 07:55:18.605,95.09990284261053,N/A,N/A
2024/05/29 07:55:19.935,N/A,N/A,3.1063785294236377
2024/05/29 07:55:19.945,N/A,8.149793477763529,N/A
2024/05/29 07:55:24.600,94.0086448209865,N/A,N/A
2024/05/29 07:55:24.935,N/A,N/A,3.083817952745407
2024/05/29 07:55:24.949,N/A,8.150068720212197,N/A
2024/05/29 07:55:29.935,N/A,N/A,2.8268537163629848
2024/05/29 07:55:29.961,N/A,7.931860065561936,N/A
2024/05/29 07:55:33.195,99.776586894816,N/A,N/A
2024/05/29 07:55:34.935,N/A,N/A,3.051731721180247
2024/05/29 07:55:34.981,N/A,8.043892784012243,N/A
2024/05/29 07:55:39.190,97.5687318116674,N/A,N/A
2024/05/29 07:55:39.935,N/A,N/A,3.1137307567779926
2024/05/29 07:55:39.997,N/A,11.847893517633082,N/A
2024/05/29 07:55:43.187,98.50614751133757,N/A,N/A
2024/05/29 07:55:44.911,N/A,8.281803054220198,N/A
2024/05/29 07:55:44.935,N/A,N/A,3.116364933111753
2024/05/29 07:55:49.182,98.37644931672459,N/A,N/A
2024/05/29 07:55:49.925,N/A,8.126734713545485,N/A
2024/05/29 07:55:49.935,N/A,N/A,3.103853037454499
2024/05/29 07:55:54.931,N/A,8.260088110161961,N/A
2024/05/29 07:55:54.935,N/A,N/A,2.8136672670643814
2024/05/29 07:55:59.935,N/A,N/A,3.134035582519273
2024/05/29 07:55:59.936,N/A,7.736802273193272,N/A
2024/05/29 07:55:59.978,98.76958702540067,N/A,N/A
2024/05/29 07:56:03.976,99.19076262002478,N/A,N/A
2024/05/29 07:56:04.935,N/A,N/A,3.0528185114902313
2024/05/29 07:56:04.940,N/A,8.27153515617833,N/A
2024/05/29 07:56:09.935,N/A,N/A,3.0487723482214144
2024/05/29 07:56:09.950,N/A,8.011088719789278,N/A
2024/05/29 07:56:09.977,97.31232074347237,N/A,N/A
2024/05/29 07:56:13.978,96.81388039627518,N/A,N/A
2024/05/29 07:56:14.935,N/A,N/A,3.1364407193481565
2024/05/29 07:56:14.968,N/A,8.086055111112033,N/A
2024/05/29 07:56:15.978,97.52474519692976,N/A,N/A
2024/05/29 07:56:19.935,N/A,N/A,2.8494566146664653
2024/05/29 07:56:19.980,N/A,7.792665129105154,N/A
2024/05/29 07:56:24.935,N/A,N/A,2.8091679962008826
2024/05/29 07:56:24.996,N/A,8.092460981169618,N/A
2024/05/29 07:56:29.786,98.1159130148721,N/A,N/A
2024/05/29 07:56:29.911,N/A,8.045333815742369,N/A
2024/05/29 07:56:29.935,N/A,N/A,3.0715503114156326
2024/05/29 07:56:33.790,97.27153715734104,N/A,N/A
2024/05/29 07:56:34.929,N/A,8.105321152433673,N/A
2024/05/29 07:56:34.935,N/A,N/A,3.103920724487908
2024/05/29 07:56:39.796,94.94961806671533,N/A,N/A
2024/05/29 07:56:39.935,N/A,N/A,3.1199341960107363
2024/05/29 07:56:39.947,N/A,8.312456702438103,N/A
2024/05/29 07:56:43.802,97.82665036172118,N/A,N/A
2024/05/29 07:56:44.935,N/A,N/A,3.081824149606388
2024/05/29 07:56:44.962,N/A,8.0234949701986,N/A
2024/05/29 07:56:47.806,96.77075490677167,N/A,N/A
2024/05/29 07:56:49.935,N/A,N/A,2.806770553113047
2024/05/29 07:56:49.973,N/A,8.06572038612018,N/A
2024/05/29 07:56:54.935,N/A,N/A,2.867051661418815
2024/05/29 07:56:54.989,N/A,8.210346380861385,N/A
2024/05/29 07:56:59.419,98.79391389048357,N/A,N/A
2024/05/29 07:56:59.902,N/A,10.57213590280424,N/A
2024/05/29 07:56:59.935,N/A,N/A,3.072752930840661
2024/05/29 07:57:03.422,98.61425206759733,N/A,N/A
2024/05/29 07:57:04.910,N/A,10.669758763109273,N/A
2024/05/29 07:57:04.935,N/A,N/A,3.136461670211797
2024/05/29 07:57:09.424,95.51401332379396,N/A,N/A
2024/05/29 07:57:09.921,N/A,8.401119694238119,N/A
2024/05/29 07:57:09.935,N/A,N/A,3.080083214444666
2024/05/29 07:57:13.423,97.36708570364611,N/A,N/A
2024/05/29 07:57:14.935,N/A,N/A,3.115197253977176
2024/05/29 07:57:14.939,N/A,7.982501752431472,N/A
2024/05/29 07:57:17.421,95.61594586558483,N/A,N/A
2024/05/29 07:57:19.935,N/A,N/A,2.8564777957998815
2024/05/29 07:57:19.954,N/A,8.241578126128287,N/A
2024/05/29 07:57:24.935,N/A,N/A,2.8138074161172453
2024/05/29 07:57:24.971,N/A,7.703425507985629,N/A
2024/05/29 07:57:29.013,96.38962061012313,N/A,N/A
2024/05/29 07:57:29.935,N/A,N/A,3.0127265809903085
2024/05/29 07:57:29.986,N/A,8.14394057283067,N/A
2024/05/29 07:57:33.010,98.35337110752475,N/A,N/A
2024/05/29 07:57:34.898,N/A,10.59293565865671,N/A
2024/05/29 07:57:34.935,N/A,N/A,3.0864723885359537
2024/05/29 07:57:39.006,97.85382519703018,N/A,N/A
2024/05/29 07:57:39.915,N/A,7.869794243384019,N/A
2024/05/29 07:57:39.935,N/A,N/A,3.1728059374395943
2024/05/29 07:57:43.003,95.61192956980892,N/A,N/A
2024/05/29 07:57:44.932,N/A,8.196654254211992,N/A
2024/05/29 07:57:44.935,N/A,N/A,3.0663833034310177
2024/05/29 07:57:45.002,97.25998768569785,N/A,N/A
2024/05/29 07:57:49.935,N/A,N/A,2.800551961072011
2024/05/29 07:57:49.949,N/A,8.001605268220295,N/A
2024/05/29 07:57:54.596,96.65967122145412,N/A,N/A
