Timestamp,TM_EVR0:HER:INJ2_EFF:BCM,B2_VXD:Rad:Res:BPAtDCU3:A1:DoseRate,CGHINJ:BEAM_GATE:STATUS,BTeBPM:QMD8E_M_1:NC_1Hz:C,BMHDCCT:CURRENT
2024/05/23 23:29:57.128,N/A,N/A,1,N/A,N/A
2024/05/23 23:29:59.219,N/A,N/A,N/A,N/A,997.6179999999999
2024/05/23 23:29:59.503,30.878733796346786,N/A,N/A,N/A,N/A
2024/05/23 23:29:59.854,N/A,N/A,N/A,1.8372154545783999,N/A
2024/05/23 23:29:59.935,N/A,27.859527036599314,N/A,N/A,N/A
2024/05/23 23:30:00.103,29.86345623086911,N/A,N/A,N/A,N/A
2024/05/23 23:30:00.219,N/A,N/A,N/A,N/A,997.9196
2024/05/23 23:30:00.703,28.199425749765528,N/A,N/A,N/A,N/A
2024/05/23 23:30:00.854,N/A,N/A,N/A,1.84189829826355,N/A
2024/05/23 23:30:00.935,N/A,27.285973081451125,N/A,N/A,N/A
2024/05/23 23:30:01.219,N/A,N/A,N/A,N/A,998.2244
2024/05/23 23:30:01.303,29.325890626393157,N/A,N/A,N/A,N/A
2024/05/23 23:30:01.853,N/A,N/A,N/A,1.8621904945373535,N/A
2024/05/23 23:30:01.863,31.009705204543046,N/A,N/A,N/A,N/A
2024/05/23 23:30:01.934,N/A,27.351421274193253,N/A,N/A,N/A
2024/05/23 23:30:01.935,N/A,28.37232429568499,N/A,N/A,N/A
2024/05/23 23:30:02.247,N/A,N/A,N/A,N/A,998.5486
2024/05/23 23:30:02.463,28.864085218529112,N/A,N/A,N/A,N/A
2024/05/23 23:30:02.932,N/A,N/A,N/A,1.8762386465072634,N/A
2024/05/23 23:30:02.935,N/A,27.43110925391154,N/A,N/A,N/A
2024/05/23 23:30:03.062,30.148868055902238,N/A,N/A,N/A,N/A
2024/05/23 23:30:03.262,N/A,N/A,N/A,N/A,998.8911999999999
2024/05/23 23:30:03.622,30.892065725073643,N/A,N/A,N/A,N/A
2024/05/23 23:30:03.932,N/A,N/A,N/A,1.8028749799728394,N/A
2024/05/23 23:30:03.935,N/A,28.1490891320919,N/A,N/A,N/A
2024/05/23 23:30:04.219,N/A,N/A,N/A,N/A,999.2041
2024/05/23 23:30:04.262,30.089134508967646,N/A,N/A,N/A,N/A
2024/05/23 23:30:04.821,30.280741447339583,N/A,N/A,N/A,N/A
2024/05/23 23:30:04.852,N/A,N/A,N/A,1.8372155809402466,N/A
2024/05/23 23:30:04.935,N/A,27.461764796114043,N/A,N/A,N/A
2024/05/23 23:30:05.219,N/A,N/A,N/A,N/A,999.515
2024/05/23 23:30:05.381,28.439689858915536,N/A,N/A,N/A,N/A
2024/05/23 23:30:05.851,N/A,N/A,N/A,1.8528249335289002,N/A
2024/05/23 23:30:05.935,N/A,28.13721790559745,N/A,N/A,N/A
2024/05/23 23:30:05.981,30.033210861023463,N/A,N/A,N/A,N/A
2024/05/23 23:30:06.219,N/A,N/A,N/A,N/A,999.8145999999999
2024/05/23 23:30:06.580,30.95731009535671,N/A,N/A,N/A,N/A
2024/05/23 23:30:06.931,N/A,N/A,N/A,1.8138016152381897,N/A
2024/05/23 23:30:06.935,N/A,28.2791248357652,N/A,N/A,N/A
2024/05/23 23:30:07.219,N/A,N/A,N/A,N/A,1000.1204
2024/05/23 23:30:07.220,31.266354235221034,N/A,N/A,N/A,N/A
2024/05/23 23:30:07.221,N/A,N/A,0,N/A,N/A
2024/05/23 23:30:07.935,N/A,24.10985365211505,N/A,N/A,N/A
2024/05/23 23:30:08.219,N/A,N/A,N/A,N/A,999.7206
2024/05/23 23:30:08.935,N/A,19.930027076086656,N/A,N/A,N/A
2024/05/23 23:30:09.279,N/A,N/A,N/A,N/A,999.2113
2024/05/23 23:30:09.935,N/A,16.813265162427754,N/A,N/A,N/A
2024/05/23 23:30:10.219,N/A,N/A,N/A,N/A,998.701
2024/05/23 23:30:10.935,N/A,16.67746347920675,N/A,N/A,N/A
2024/05/23 23:30:11.219,N/A,N/A,N/A,N/A,998.1661
2024/05/23 23:30:11.935,N/A,18.997150006608297,N/A,N/A,N/A
2024/05/23 23:30:12.219,N/A,N/A,N/A,N/A,997.666
2024/05/23 23:30:12.935,N/A,20.978263555807995,N/A,N/A,N/A
2024/05/23 23:30:13.128,N/A,N/A,1,N/A,N/A
2024/05/23 23:30:13.219,N/A,N/A,N/A,N/A,997.1578
2024/05/23 23:30:13.486,N/A,N/A,N/A,1.8621903681755068,N/A
2024/05/23 23:30:13.695,26.133069832897753,N/A,N/A,N/A,N/A
2024/05/23 23:30:13.935,N/A,25.53850304464657,N/A,N/A,N/A
2024/05/23 23:30:14.219,N/A,N/A,N/A,N/A,997.3746
2024/05/23 23:30:14.295,30.214481112294568,N/A,N/A,N/A,N/A
2024/05/23 23:30:14.485,N/A,N/A,N/A,1.871556055545807,N/A
2024/05/23 23:30:14.855,27.92347783706039,N/A,N/A,N/A,N/A
2024/05/23 23:30:14.935,N/A,26.910882417410424,N/A,N/A,N/A
2024/05/23 23:30:15.221,N/A,N/A,N/A,N/A,997.663
2024/05/23 23:30:15.454,26.665950550106537,N/A,N/A,N/A,N/A
2024/05/23 23:30:15.485,N/A,N/A,N/A,1.893408946990967,N/A
2024/05/23 23:30:15.935,N/A,27.896505998691744,N/A,N/A,N/A
2024/05/23 23:30:16.054,30.60384786749323,N/A,N/A,N/A,N/A
2024/05/23 23:30:16.312,N/A,N/A,N/A,N/A,997.9902000000001
2024/05/23 23:30:16.484,N/A,N/A,N/A,1.7857048058509828,N/A
2024/05/23 23:30:16.614,27.557667681696458,N/A,N/A,N/A,N/A
2024/05/23 23:30:16.935,N/A,28.115685075351156,N/A,N/A,N/A
2024/05/23 23:30:17.219,N/A,N/A,N/A,N/A,998.2674
2024/05/23 23:30:17.253,31.64162692045836,N/A,N/A,N/A,N/A
2024/05/23 23:30:17.483,N/A,N/A,N/A,1.8762387728691101,N/A
2024/05/23 23:30:17.813,28.732017658735483,N/A,N/A,N/A,N/A
2024/05/23 23:30:17.935,N/A,27.381852759023513,N/A,N/A,N/A
2024/05/23 23:30:18.219,N/A,N/A,N/A,N/A,998.5322
2024/05/23 23:30:18.372,32.30442089198562,N/A,N/A,N/A,N/A
2024/05/23 23:30:18.483,N/A,N/A,N/A,1.6998536825180055,N/A
2024/05/23 23:30:18.935,N/A,28.379612752587537,N/A,N/A,N/A
2024/05/23 23:30:18.972,27.981715569750147,N/A,N/A,N/A,N/A
2024/05/23 23:30:19.219,N/A,N/A,N/A,N/A,998.8462
2024/05/23 23:30:19.482,N/A,N/A,N/A,1.8575076508522035,N/A
2024/05/23 23:30:19.572,25.703692067693634,N/A,N/A,N/A,N/A
2024/05/23 23:30:19.935,N/A,27.94137492136342,N/A,N/A,N/A
2024/05/23 23:30:20.212,29.44241301107099,N/A,N/A,N/A,N/A
2024/05/23 23:30:20.219,N/A,N/A,N/A,N/A,999.1192
2024/05/23 23:30:20.482,N/A,N/A,N/A,1.8684341597557068,N/A
2024/05/23 23:30:20.731,26.443660457353545,N/A,N/A,N/A,N/A
2024/05/23 23:30:20.934,N/A,27.969722935410104,N/A,N/A,N/A
2024/05/23 23:30:20.935,N/A,28.51206234658903,N/A,N/A,N/A
2024/05/23 23:30:21.219,N/A,N/A,N/A,N/A,999.3380999999999
2024/05/23 23:30:21.331,28.632548826983147,N/A,N/A,N/A,N/A
2024/05/23 23:30:21.481,N/A,N/A,N/A,1.791948471069336,N/A
2024/05/23 23:30:21.931,32.278333177180194,N/A,N/A,N/A,N/A
2024/05/23 23:30:21.935,N/A,27.875558651839462,N/A,N/A,N/A
2024/05/23 23:30:22.248,N/A,N/A,N/A,N/A,999.5968
2024/05/23 23:30:22.481,N/A,N/A,N/A,1.8606292939186098,N/A
2024/05/23 23:30:22.490,31.233800838923937,N/A,N/A,N/A,N/A
2024/05/23 23:30:22.935,N/A,28.54356559426887,N/A,N/A,N/A
2024/05/23 23:30:23.090,28.793010130202795,N/A,N/A,N/A,N/A
2024/05/23 23:30:23.311,N/A,N/A,N/A,N/A,999.832
2024/05/23 23:30:23.560,N/A,N/A,N/A,1.87311687707901,N/A
2024/05/23 23:30:23.690,31.12987024855172,N/A,N/A,N/A,N/A
2024/05/23 23:30:23.935,N/A,28.612521151206792,N/A,N/A,N/A
2024/05/23 23:30:24.219,N/A,N/A,N/A,N/A,1000.0938
2024/05/23 23:30:24.222,N/A,N/A,0,N/A,N/A
2024/05/23 23:30:24.935,N/A,24.209556907820616,N/A,N/A,N/A
2024/05/23 23:30:25.219,N/A,N/A,N/A,N/A,999.6664000000001
2024/05/23 23:30:25.935,N/A,21.5345252680079,N/A,N/A,N/A
2024/05/23 23:30:26.219,N/A,N/A,N/A,N/A,999.152
2024/05/23 23:30:26.935,N/A,21.57888944186153,N/A,N/A,N/A
2024/05/23 23:30:27.219,N/A,N/A,N/A,N/A,998.6283999999999
2024/05/23 23:30:27.935,N/A,21.92990624190101,N/A,N/A,N/A
2024/05/23 23:30:28.219,N/A,N/A,N/A,N/A,998.0995999999999
2024/05/23 23:30:28.935,N/A,20.23203839412112,N/A,N/A,N/A
2024/05/23 23:30:29.248,N/A,N/A,N/A,N/A,997.5944
2024/05/23 23:30:29.935,N/A,16.925451250952676,N/A,N/A,N/A
2024/05/23 23:30:30.128,N/A,N/A,1,N/A,N/A
2024/05/23 23:30:30.247,30.071635509904155,N/A,N/A,N/A,N/A
2024/05/23 23:30:30.310,N/A,N/A,N/A,N/A,997.08
2024/05/23 23:30:30.807,29.318284376177157,N/A,N/A,N/A,N/A
2024/05/23 23:30:30.935,N/A,21.105632450677415,N/A,N/A,N/A
2024/05/23 23:30:31.219,N/A,N/A,N/A,N/A,997.2549
2024/05/23 23:30:31.237,N/A,N/A,N/A,1.815362436771393,N/A
2024/05/23 23:30:31.367,28.372532796661503,N/A,N/A,N/A,N/A
2024/05/23 23:30:31.935,N/A,26.26353351954756,N/A,N/A,N/A
2024/05/23 23:30:31.966,27.791049878141365,N/A,N/A,N/A,N/A
2024/05/23 23:30:32.219,N/A,N/A,N/A,N/A,997.5443
2024/05/23 23:30:32.236,N/A,N/A,N/A,1.6795614862442017,N/A
2024/05/23 23:30:32.566,29.84345062198844,N/A,N/A,N/A,N/A
2024/05/23 23:30:32.935,N/A,27.70642955255422,N/A,N/A,N/A
2024/05/23 23:30:33.196,N/A,N/A,N/A,1.816923384666443,N/A
2024/05/23 23:30:33.205,32.02264154385021,N/A,N/A,N/A,N/A
2024/05/23 23:30:33.219,N/A,N/A,N/A,N/A,997.8757
2024/05/23 23:30:33.725,29.084422364986583,N/A,N/A,N/A,N/A
2024/05/23 23:30:33.935,N/A,27.896472109463865,N/A,N/A,N/A
2024/05/23 23:30:34.195,N/A,N/A,N/A,1.791948471069336,N/A
2024/05/23 23:30:34.219,N/A,N/A,N/A,N/A,998.1354
2024/05/23 23:30:34.325,30.840862277331382,N/A,N/A,N/A,N/A
2024/05/23 23:30:34.924,30.677812686261664,N/A,N/A,N/A,N/A
2024/05/23 23:30:34.934,N/A,27.913966641245892,N/A,N/A,N/A
2024/05/23 23:30:34.935,N/A,27.946159206373384,N/A,N/A,N/A
2024/05/23 23:30:35.195,N/A,N/A,N/A,1.8653122639656068,N/A
2024/05/23 23:30:35.219,N/A,N/A,N/A,N/A,998.4494
2024/05/23 23:30:35.484,29.392182698121633,N/A,N/A,N/A,N/A
2024/05/23 23:30:35.935,N/A,28.304809164642442,N/A,N/A,N/A
2024/05/23 23:30:36.084,33.53936844439177,N/A,N/A,N/A,N/A
2024/05/23 23:30:36.234,N/A,N/A,N/A,1.8824824380874634,N/A
2024/05/23 23:30:36.236,N/A,N/A,N/A,N/A,998.7388
2024/05/23 23:30:36.683,24.651335454020693,N/A,N/A,N/A,N/A
2024/05/23 23:30:36.934,N/A,28.225214404739063,N/A,N/A,N/A
2024/05/23 23:30:36.935,N/A,27.463282951984198,N/A,N/A,N/A
2024/05/23 23:30:37.194,N/A,N/A,N/A,1.8684341597557068,N/A
2024/05/23 23:30:37.283,28.666952762559312,N/A,N/A,N/A,N/A
2024/05/23 23:30:37.306,N/A,N/A,N/A,N/A,998.9586999999999
2024/05/23 23:30:37.843,27.1080282159204,N/A,N/A,N/A,N/A
2024/05/23 23:30:37.935,N/A,28.04633851684193,N/A,N/A,N/A
2024/05/23 23:30:38.193,N/A,N/A,N/A,1.8122405409812927,N/A
2024/05/23 23:30:38.218,N/A,N/A,N/A,N/A,999.1847
2024/05/23 23:30:38.442,31.88140867558201,N/A,N/A,N/A,N/A
2024/05/23 23:30:38.935,N/A,27.836827032510584,N/A,N/A,N/A
2024/05/23 23:30:39.041,30.95730803472774,N/A,N/A,N/A,N/A
2024/05/23 23:30:39.192,N/A,N/A,N/A,1.86999498128891,N/A
2024/05/23 23:30:39.219,N/A,N/A,N/A,N/A,999.4506
2024/05/23 23:30:39.601,30.31804325460677,N/A,N/A,N/A,N/A
2024/05/23 23:30:39.935,N/A,28.33827166016159,N/A,N/A,N/A
2024/05/23 23:30:40.219,N/A,N/A,N/A,N/A,999.7543
2024/05/23 23:30:40.231,N/A,N/A,N/A,1.8824825644493104,N/A
2024/05/23 23:30:40.240,29.87672207672726,N/A,N/A,N/A,N/A
2024/05/23 23:30:40.800,27.46977476260149,N/A,N/A,N/A,N/A
2024/05/23 23:30:40.935,N/A,28.552807789284383,N/A,N/A,N/A
2024/05/23 23:30:41.219,N/A,N/A,N/A,N/A,1000.0396
2024/05/23 23:30:41.220,N/A,N/A,0,N/A,N/A
2024/05/23 23:30:41.230,N/A,N/A,N/A,1.8247281241416933,N/A
2024/05/23 23:30:41.935,N/A,23.76364865823302,N/A,N/A,N/A
2024/05/23 23:30:42.219,N/A,N/A,N/A,N/A,999.6265
2024/05/23 23:30:42.934,N/A,23.69888472860967,N/A,N/A,N/A
2024/05/23 23:30:42.935,N/A,21.974053284543135,N/A,N/A,N/A
2024/05/23 23:30:43.219,N/A,N/A,N/A,N/A,999.1029
2024/05/23 23:30:43.935,N/A,21.820023899093442,N/A,N/A,N/A
2024/05/23 23:30:44.284,N/A,N/A,N/A,N/A,998.5629
2024/05/23 23:30:44.935,N/A,21.390586651153956,N/A,N/A,N/A
2024/05/23 23:30:45.219,N/A,N/A,N/A,N/A,998.0587
2024/05/23 23:30:45.935,N/A,21.30486632264134,N/A,N/A,N/A
2024/05/23 23:30:46.219,N/A,N/A,N/A,N/A,997.5443
2024/05/23 23:30:46.935,N/A,21.389550055534627,N/A,N/A,N/A
2024/05/23 23:30:47.128,N/A,N/A,1,N/A,N/A
2024/05/23 23:30:47.219,N/A,N/A,N/A,N/A,997.0237999999999
2024/05/23 23:30:47.313,30.263311057408238,N/A,N/A,N/A,N/A
2024/05/23 23:30:47.783,N/A,N/A,N/A,1.8606295466423035,N/A
2024/05/23 23:30:47.913,30.8023210810303,N/A,N/A,N/A,N/A
2024/05/23 23:30:47.935,N/A,24.39071624627058,N/A,N/A,N/A
2024/05/23 23:30:48.219,N/A,N/A,N/A,N/A,997.2539
2024/05/23 23:30:48.472,28.754448176584834,N/A,N/A,N/A,N/A
2024/05/23 23:30:48.782,N/A,N/A,N/A,1.8450200676918032,N/A
2024/05/23 23:30:48.935,N/A,23.46988242749834,N/A,N/A,N/A
2024/05/23 23:30:49.071,31.189956195672387,N/A,N/A,N/A,N/A
2024/05/23 23:30:49.219,N/A,N/A,N/A,N/A,997.5096
2024/05/23 23:30:49.670,29.363983418963947,N/A,N/A,N/A,N/A
2024/05/23 23:30:49.821,N/A,N/A,N/A,1.8387764024734499,N/A
2024/05/23 23:30:49.934,N/A,23.459319040715002,N/A,N/A,N/A
2024/05/23 23:30:49.935,N/A,23.39654877601976,N/A,N/A,N/A
2024/05/23 23:30:50.247,N/A,N/A,N/A,N/A,997.7724
2024/05/23 23:30:50.269,27.828757491307705,N/A,N/A,N/A,N/A
2024/05/23 23:30:50.819,N/A,N/A,N/A,1.8621904945373535,N/A
2024/05/23 23:30:50.829,29.220196081333366,N/A,N/A,N/A,N/A
2024/05/23 23:30:50.934,N/A,23.628531102085585,N/A,N/A,N/A
2024/05/23 23:30:50.935,N/A,24.954604640720014,N/A,N/A,N/A
2024/05/23 23:30:51.310,N/A,N/A,N/A,N/A,998.0516
2024/05/23 23:30:51.428,31.477863806105134,N/A,N/A,N/A,N/A
2024/05/23 23:30:51.818,N/A,N/A,N/A,1.8637511897087098,N/A
2024/05/23 23:30:51.935,N/A,27.538040305394617,N/A,N/A,N/A
2024/05/23 23:30:52.027,31.133532264836067,N/A,N/A,N/A,N/A
2024/05/23 23:30:52.219,N/A,N/A,N/A,N/A,998.3655
2024/05/23 23:30:52.586,28.442114018998627,N/A,N/A,N/A,N/A
2024/05/23 23:30:52.776,N/A,N/A,N/A,1.8528248071670532,N/A
2024/05/23 23:30:52.935,N/A,27.283085989528516,N/A,N/A,N/A
2024/05/23 23:30:53.219,N/A,N/A,N/A,N/A,998.657
2024/05/23 23:30:53.225,29.11938798177372,N/A,N/A,N/A,N/A
2024/05/23 23:30:53.775,N/A,N/A,N/A,1.5156635999679566,N/A
2024/05/23 23:30:53.784,31.163982075685116,N/A,N/A,N/A,N/A
2024/05/23 23:30:53.935,N/A,27.91570150815627,N/A,N/A,N/A
2024/05/23 23:30:54.219,N/A,N/A,N/A,N/A,998.9883
2024/05/23 23:30:54.343,34.7347708164036,N/A,N/A,N/A,N/A
2024/05/23 23:30:54.773,N/A,N/A,N/A,1.8325327372550966,N/A
2024/05/23 23:30:54.935,N/A,27.268046412972804,N/A,N/A,N/A
2024/05/23 23:30:54.942,28.80011315921603,N/A,N/A,N/A,N/A
2024/05/23 23:30:55.219,N/A,N/A,N/A,N/A,999.3155999999999
2024/05/23 23:30:55.541,28.146214138779946,N/A,N/A,N/A,N/A
2024/05/23 23:30:55.771,N/A,N/A,N/A,1.7810220885276795,N/A
2024/05/23 23:30:55.935,N/A,26.797659258805222,N/A,N/A,N/A
2024/05/23 23:30:56.180,29.052660742212268,N/A,N/A,N/A,N/A
2024/05/23 23:30:56.219,N/A,N/A,N/A,N/A,999.6387
2024/05/23 23:30:56.699,27.40678059114778,N/A,N/A,N/A,N/A
2024/05/23 23:30:56.769,N/A,N/A,N/A,1.8465810155868532,N/A
2024/05/23 23:30:56.935,N/A,27.44670234156411,N/A,N/A,N/A
2024/05/23 23:30:57.248,N/A,N/A,N/A,N/A,999.8688
2024/05/23 23:30:57.298,28.66449052476372,N/A,N/A,N/A,N/A
2024/05/23 23:30:57.768,N/A,N/A,N/A,1.8528249335289002,N/A
2024/05/23 23:30:57.897,28.510168154993153,N/A,N/A,N/A,N/A
2024/05/23 23:30:57.935,N/A,27.26349277815669,N/A,N/A,N/A
2024/05/23 23:30:58.310,N/A,N/A,N/A,N/A,1000.1163
2024/05/23 23:30:58.313,N/A,N/A,0,N/A,N/A
2024/05/23 23:30:58.934,N/A,27.13919406467078,N/A,N/A,N/A
2024/05/23 23:30:58.935,N/A,24.405770670586136,N/A,N/A,N/A
2024/05/23 23:30:59.219,N/A,N/A,N/A,N/A,999.8085
2024/05/23 23:30:59.935,N/A,20.736724006258125,N/A,N/A,N/A
2024/05/23 23:31:00.219,N/A,N/A,N/A,N/A,999.2950999999999
2024/05/23 23:31:00.935,N/A,20.71592017335788,N/A,N/A,N/A
2024/05/23 23:31:01.220,N/A,N/A,N/A,N/A,998.7766
2024/05/23 23:31:01.935,N/A,21.230495245422677,N/A,N/A,N/A
2024/05/23 23:31:02.219,N/A,N/A,N/A,N/A,998.2499999999999
2024/05/23 23:31:02.934,N/A,21.524309317196707,N/A,N/A,N/A
2024/05/23 23:31:02.935,N/A,21.682759450233487,N/A,N/A,N/A
2024/05/23 23:31:03.219,N/A,N/A,N/A,N/A,997.7397
2024/05/23 23:31:03.935,N/A,20.24368286879912,N/A,N/A,N/A
2024/05/23 23:31:04.128,N/A,N/A,1,N/A,N/A
2024/05/23 23:31:04.246,N/A,N/A,N/A,N/A,997.2293
2024/05/23 23:31:04.287,29.91230828159564,N/A,N/A,N/A,N/A
2024/05/23 23:31:04.397,N/A,N/A,N/A,1.7529251527786256,N/A
2024/05/23 23:31:04.885,33.53000864491259,N/A,N/A,N/A,N/A
2024/05/23 23:31:04.935,N/A,21.021022661744915,N/A,N/A,N/A
2024/05/23 23:31:05.219,N/A,N/A,N/A,N/A,997.441
2024/05/23 23:31:05.315,N/A,N/A,N/A,1.7716565275192262,N/A
2024/05/23 23:31:05.444,28.57945875347965,N/A,N/A,N/A,N/A
2024/05/23 23:31:05.935,N/A,22.865445158622958,N/A,N/A,N/A
2024/05/23 23:31:06.044,29.50137723653279,N/A,N/A,N/A,N/A
2024/05/23 23:31:06.219,N/A,N/A,N/A,N/A,997.7305
2024/05/23 23:31:06.313,N/A,N/A,N/A,1.8325327372550966,N/A
2024/05/23 23:31:06.643,29.0429855091861,N/A,N/A,N/A,N/A
2024/05/23 23:31:06.935,N/A,26.16671529146386,N/A,N/A,N/A
2024/05/23 23:31:07.219,N/A,N/A,N/A,N/A,997.9687
2024/05/23 23:31:07.242,27.669199360107594,N/A,N/A,N/A,N/A
2024/05/23 23:31:07.392,N/A,N/A,N/A,1.8637514424324038,N/A
2024/05/23 23:31:07.800,30.00461519960797,N/A,N/A,N/A,N/A
2024/05/23 23:31:07.935,N/A,27.467047823007558,N/A,N/A,N/A
2024/05/23 23:31:08.219,N/A,N/A,N/A,N/A,998.3103
2024/05/23 23:31:08.310,N/A,N/A,N/A,1.8918482518196107,N/A
2024/05/23 23:31:08.399,32.03761642214623,N/A,N/A,N/A,N/A
2024/05/23 23:31:08.935,N/A,27.701875954868402,N/A,N/A,N/A
2024/05/23 23:31:08.998,27.08488282087523,N/A,N/A,N/A,N/A
2024/05/23 23:31:09.219,N/A,N/A,N/A,N/A,998.5997
2024/05/23 23:31:09.309,N/A,N/A,N/A,1.7950702404975891,N/A
2024/05/23 23:31:09.557,26.98732398185096,N/A,N/A,N/A,N/A
2024/05/23 23:31:09.935,N/A,27.359926908524745,N/A,N/A,N/A
2024/05/23 23:31:10.196,30.85824651290957,N/A,N/A,N/A,N/A
2024/05/23 23:31:10.219,N/A,N/A,N/A,N/A,998.9137
2024/05/23 23:31:10.755,31.088829978974804,N/A,N/A,N/A,N/A
2024/05/23 23:31:10.935,N/A,27.48583067332842,N/A,N/A,N/A
2024/05/23 23:31:11.276,N/A,N/A,N/A,N/A,999.201
2024/05/23 23:31:11.305,N/A,N/A,N/A,1.8668732118606568,N/A
2024/05/23 23:31:11.314,32.07788087093233,N/A,N/A,N/A,N/A
2024/05/23 23:31:11.913,30.120801258422926,N/A,N/A,N/A,N/A
2024/05/23 23:31:11.935,N/A,27.060696651605134,N/A,N/A,N/A
2024/05/23 23:31:12.219,N/A,N/A,N/A,N/A,999.4823
2024/05/23 23:31:12.303,N/A,N/A,N/A,1.8606294202804567,N/A
2024/05/23 23:31:12.511,29.042865401851824,N/A,N/A,N/A,N/A
2024/05/23 23:31:12.935,N/A,27.520293710112554,N/A,N/A,N/A
2024/05/23 23:31:13.150,28.632506695919414,N/A,N/A,N/A,N/A
2024/05/23 23:31:13.219,N/A,N/A,N/A,N/A,999.7604
2024/05/23 23:31:13.300,N/A,N/A,N/A,1.8590684723854065,N/A
2024/05/23 23:31:13.669,31.95619451834969,N/A,N/A,N/A,N/A
2024/05/23 23:31:13.934,N/A,27.449580703578288,N/A,N/A,N/A
2024/05/23 23:31:13.935,N/A,27.251280551706618,N/A,N/A,N/A
2024/05/23 23:31:14.219,N/A,N/A,N/A,N/A,1000.058
2024/05/23 23:31:14.221,N/A,N/A,0,N/A,N/A
2024/05/23 23:31:14.935,N/A,23.44540383204677,N/A,N/A,N/A
2024/05/23 23:31:15.219,N/A,N/A,N/A,N/A,999.6387
2024/05/23 23:31:15.935,N/A,20.925262739727824,N/A,N/A,N/A
2024/05/23 23:31:16.219,N/A,N/A,N/A,N/A,999.1182
2024/05/23 23:31:16.935,N/A,20.74866833954828,N/A,N/A,N/A
2024/05/23 23:31:17.248,N/A,N/A,N/A,N/A,998.5834
2024/05/23 23:31:17.935,N/A,20.935196107373798,N/A,N/A,N/A
2024/05/23 23:31:18.311,N/A,N/A,N/A,N/A,998.0608
2024/05/23 23:31:18.935,N/A,21.15089515173362,N/A,N/A,N/A
2024/05/23 23:31:19.219,N/A,N/A,N/A,N/A,997.5423
2024/05/23 23:31:19.935,N/A,21.284332694458012,N/A,N/A,N/A
2024/05/23 23:31:20.128,N/A,N/A,1,N/A,N/A
2024/05/23 23:31:20.219,N/A,N/A,N/A,N/A,997.0197000000001
2024/05/23 23:31:20.256,30.525319478061192,N/A,N/A,N/A,N/A
2024/05/23 23:31:20.856,27.71359835553337,N/A,N/A,N/A,N/A
2024/05/23 23:31:20.935,N/A,25.336463369308774,N/A,N/A,N/A
2024/05/23 23:31:21.126,N/A,N/A,N/A,1.684244203567505,N/A
2024/05/23 23:31:21.219,N/A,N/A,N/A,N/A,997.1832999999999
2024/05/23 23:31:21.415,28.02123648445003,N/A,N/A,N/A,N/A
2024/05/23 23:31:21.935,N/A,27.13145984791055,N/A,N/A,N/A
2024/05/23 23:31:22.004,N/A,N/A,N/A,1.9027745079994203,N/A
2024/05/23 23:31:22.014,29.596681405649917,N/A,N/A,N/A,N/A
2024/05/23 23:31:22.219,N/A,N/A,N/A,N/A,997.4462
2024/05/23 23:31:22.613,28.380923795350927,N/A,N/A,N/A,N/A
2024/05/23 23:31:22.935,N/A,22.91448772375269,N/A,N/A,N/A
2024/05/23 23:31:23.003,N/A,N/A,N/A,1.8887262296676637,N/A
2024/05/23 23:31:23.212,29.92765396264428,N/A,N/A,N/A,N/A
2024/05/23 23:31:23.219,N/A,N/A,N/A,N/A,997.756
2024/05/23 23:31:23.771,29.0037497685265,N/A,N/A,N/A,N/A
2024/05/23 23:31:23.935,N/A,23.079139960493553,N/A,N/A,N/A
2024/05/23 23:31:24.121,N/A,N/A,N/A,1.87311687707901,N/A
2024/05/23 23:31:24.249,N/A,N/A,N/A,N/A,998.1119
2024/05/23 23:31:24.370,29.628730239542083,N/A,N/A,N/A,N/A
2024/05/23 23:31:24.935,N/A,24.742785456668855,N/A,N/A,N/A
2024/05/23 23:31:24.969,26.681651088645232,N/A,N/A,N/A,N/A
2024/05/23 23:31:25.311,N/A,N/A,N/A,N/A,998.4371000000001
2024/05/23 23:31:25.528,28.14138726189539,N/A,N/A,N/A,N/A
2024/05/23 23:31:25.935,N/A,27.913852329293444,N/A,N/A,N/A
2024/05/23 23:31:25.998,N/A,N/A,N/A,1.8762387728691101,N/A
2024/05/23 23:31:26.167,28.189775823479824,N/A,N/A,N/A,N/A
2024/05/23 23:31:26.218,N/A,N/A,N/A,N/A,998.7296
2024/05/23 23:31:26.726,31.109236904712585,N/A,N/A,N/A,N/A
2024/05/23 23:31:26.935,N/A,27.231766637546666,N/A,N/A,N/A
2024/05/23 23:31:26.996,N/A,N/A,N/A,1.7092192435264588,N/A
2024/05/23 23:31:27.219,N/A,N/A,N/A,N/A,999.0466
2024/05/23 23:31:27.285,31.75469268774097,N/A,N/A,N/A,N/A
2024/05/23 23:31:27.884,28.218386704022468,N/A,N/A,N/A,N/A
2024/05/23 23:31:27.935,N/A,27.973568035551175,N/A,N/A,N/A
2024/05/23 23:31:27.994,N/A,N/A,N/A,1.87467782497406,N/A
2024/05/23 23:31:28.219,N/A,N/A,N/A,N/A,999.4046
2024/05/23 23:31:28.483,30.47466508577551,N/A,N/A,N/A,N/A
2024/05/23 23:31:28.935,N/A,26.599012069136826,N/A,N/A,N/A
2024/05/23 23:31:29.113,N/A,N/A,N/A,1.7794610142707825,N/A
2024/05/23 23:31:29.122,31.912731091912544,N/A,N/A,N/A,N/A
