 -6.9  0.7  -0.0028446736  -0.0501392914  -0.0846837147  -0.0081627242
 -6.9  0.8  -0.0028372168  -0.0503608463  -0.0804510494  -0.0080519430
 -6.9  0.9  -0.0028277581  -0.0505028566  -0.0764106001  -0.0079314653
 -6.9  1.0  -0.0028163544  -0.0505615185  -0.0725505189  -0.0078015233
 -6.9  1.1  -0.0028030627  -0.0505330540  -0.0688596115  -0.0076623537
 -6.9  1.2  -0.0027879399  -0.0504137406  -0.0653272966  -0.0075141973
 -6.9  1.3  -0.0027710424  -0.0501999456  -0.0619435690  -0.0073572982
 -6.9  1.4  -0.0027524258  -0.0498881626  -0.0586989641  -0.0071919034
 -6.9  1.5  -0.0027321442  -0.0494750519  -0.0555845258  -0.0070182626
 -6.9  1.6  -0.0027102495  -0.0489574833  -0.0525917769  -0.0068366274
 -6.9  1.7  -0.0026867909  -0.0483325820  -0.0497126905  -0.0066472515
 -6.9  1.8  -0.0026618135  -0.0475977781  -0.0469396657  -0.0064503903
 -6.9  1.9  -0.0026353578  -0.0467508588  -0.0442655055  -0.0062463007
 -6.9  2.0  -0.0026074590  -0.0457900245  -0.0416833987  -0.0060352424
 -6.9  2.1  -0.0025781463  -0.0447139484  -0.0391869053  -0.0058174781
 -6.9  2.2  -0.0025474435  -0.0435218388  -0.0367699472  -0.0055932756
 -6.9  2.3  -0.0025153695  -0.0422135058  -0.0344268022  -0.0053629102
 -6.9  2.4  -0.0024819402  -0.0407894282  -0.0321521032  -0.0051266675
 -6.9  2.5  -0.0024471702  -0.0392508238  -0.0299408403  -0.0048848477
 -6.9  2.6  -0.0024110762  -0.0375997170  -0.0277883666  -0.0046377695
 -6.9  2.7  -0.0023736801  -0.0358390063  -0.0256904044  -0.0043857754
 -6.9  2.8  -0.0023350130  -0.0339725267  -0.0236430543  -0.0041292358
 -6.9  2.9  -0.0022951180  -0.0320051087  -0.0216428025  -0.0038685546
 -6.9  3.0  -0.0022540548  -0.0299426318  -0.0196865297  -0.0036041736
 -6.9  3.1  -0.0022119021  -0.0277920762  -0.0177715212  -0.0033365776
 -6.9  3.2  -0.0021687621  -0.0255615759  -0.0158954797  -0.0030662997
 -6.9  3.3  -0.0021247651  -0.0232604821  -0.0140565475  -0.0027939283
 -6.9  3.4  -0.0020800770  -0.0208994526  -0.0122533421  -0.0025201170
 -6.9  3.5  -0.0020349136  -0.0184905983  -0.0104850224  -0.0022456006
 -6.8 -3.5  -0.0013988450  -0.0079886761  -0.6809768362  -0.0035640351
 -6.8 -3.4  -0.0014700722  -0.0093158627  -0.6789969268  -0.0038649365
 -6.8 -3.3  -0.0015403644  -0.0106497909  -0.6667482494  -0.0041636858
 -6.8 -3.2  -0.0016096274  -0.0119886652  -0.6480343910  -0.0044593276
 -6.8 -3.1  -0.0016777749  -0.0133308803  -0.6253780425  -0.0047509864
 -6.8 -3.0  -0.0017447296  -0.0146749895  -0.6004692804  -0.0050378582
 -6.8 -2.9  -0.0018104228  -0.0160196810  -0.5744491330  -0.0053192046
 -6.8 -2.8  -0.0018747957  -0.0173637573  -0.5480902897  -0.0055943481
 -6.8 -2.7  -0.0019377976  -0.0187061177  -0.5219144568  -0.0058626685
 -6.8 -2.6  -0.0019993860  -0.0200457396  -0.4962701802  -0.0061235982
 -6.8 -2.5  -0.0020595242  -0.0213816613  -0.4713854531  -0.0063766187
 -6.8 -2.4  -0.0021181803  -0.0227129635  -0.4474038519  -0.0066212561
 -6.8 -2.3  -0.0021753251  -0.0240387507  -0.4244096772  -0.0068570768
 -6.8 -2.2  -0.0022309304  -0.0253581330  -0.4024456152  -0.0070836836
 -6.8 -2.1  -0.0022849674  -0.0266702070  -0.3815252359  -0.0073007118
 -6.8 -2.0  -0.0023374054  -0.0279740391  -0.3616418855  -0.0075078256
 -6.8 -1.9  -0.0023882110  -0.0292686479  -0.3427750378  -0.0077047161
 -6.8 -1.8  -0.0024373474  -0.0305529900  -0.3248948439  -0.0078910983
 -6.8 -1.7  -0.0024847745  -0.0318259452  -0.3079653959  -0.0080667103
 -6.8 -1.6  -0.0025304489  -0.0330863048  -0.2919470711  -0.0082313116
 -6.8 -1.5  -0.0025743239  -0.0343327602  -0.2767982132  -0.0083846827
 -6.8 -1.4  -0.0026163507  -0.0355638929  -0.2624763348  -0.0085266246
 -6.8 -1.3  -0.0026564778  -0.0367781658  -0.2489389730  -0.0086569587
 -6.8 -1.2  -0.0026946523  -0.0379739153  -0.2361442918  -0.0087755262
 -6.8 -1.1  -0.0027308202  -0.0391493437  -0.2240514999  -0.0088821880
 -6.8 -1.0  -0.0027649264  -0.0403025133  -0.2126211324  -0.0089768247
 -6.8 -0.9  -0.0027969154  -0.0414313405  -0.2018152339  -0.0090593361
 -6.8 -0.8  -0.0028267318  -0.0425335917  -0.1915974688  -0.0091296410
 -6.8 -0.7  -0.0028543204  -0.0436068793  -0.1819331793  -0.0091876773
 -6.8 -0.6  -0.0028796275  -0.0446486603  -0.1727894056  -0.0092334020
 -6.8 -0.5  -0.0029026015  -0.0456562360  -0.1641348805  -0.0092667915
 -6.8 -0.4  -0.0029231942  -0.0466267539  -0.1559400049  -0.0092878420
 -6.8 -0.3  -0.0029413627  -0.0475572108  -0.1481768126  -0.0092965710
 -6.8 -0.2  -0.0029570706  -0.0484444590  -0.1408189248  -0.0092930179
 -6.8 -0.1  -0.0029702901  -0.0492852120  -0.1338414995  -0.0092772450
 -6.8  0.0  -0.0029810031  -0.0500760522  -0.1272211734  -0.0092493383
 -6.8  0.1  -0.0029892025  -0.0508134383  -0.1209359991  -0.0092094077
 -6.8  0.2  -0.0029948923  -0.0514937125  -0.1149653753  -0.0091575867
 -6.8  0.3  -0.0029980870  -0.0521131075  -0.1092899735  -0.0090940305
 -6.8  0.4  -0.0029988112  -0.0526677540  -0.1038916597  -0.0090189148
 -6.8  0.5  -0.0029970973  -0.0531536893  -0.0987534158  -0.0089324328
 -6.8  0.6  -0.0029929847  -0.0535668674  -0.0938592621  -0.0088347933
 -6.8  0.7  -0.0029865176  -0.0539031727  -0.0891941829  -0.0087262178
 -6.8  0.8  -0.0029777441  -0.0541584366  -0.0847440563  -0.0086069384
 -6.8  0.9  -0.0029667146  -0.0543284580  -0.0804955907  -0.0084771964
 -6.8  1.0  -0.0029534814  -0.0544090285  -0.0764362661  -0.0083372401
 -6.8  1.1  -0.0029380977  -0.0543959610  -0.0725542809  -0.0081873243
 -6.8  1.2  -0.0029206174  -0.0542851226  -0.0688385039  -0.0080277093
 -6.8  1.3  -0.0029010944  -0.0540724717  -0.0652784300  -0.0078586600
 -6.8  1.4  -0.0028795821  -0.0537540982  -0.0618641396  -0.0076804455
 -6.8  1.5  -0.0028561332  -0.0533262676  -0.0585862618  -0.0074933386
 -6.8  1.6  -0.0028307987  -0.0527854689  -0.0554359398  -0.0072976153
 -6.8  1.7  -0.0028036274  -0.0521284658  -0.0524048002  -0.0070935549
 -6.8  1.8  -0.0027746650  -0.0513523515  -0.0494849252  -0.0068814396
 -6.8  1.9  -0.0027439539  -0.0504546071  -0.0466688277  -0.0066615546
 -6.8  2.0  -0.0027115323  -0.0494331629  -0.0439494304  -0.0064341891
 -6.8  2.1  -0.0026774340  -0.0482864630  -0.0413200486  -0.0061996365
 -6.8  2.2  -0.0026416889  -0.0470135328  -0.0387743768  -0.0059581966
 -6.8  2.3  -0.0026043231  -0.0456140476  -0.0363064783  -0.0057101769
 -6.8  2.4  -0.0025653603  -0.0440884032  -0.0339107793  -0.0054558952
 -6.8  2.5  -0.0025248233  -0.0424377847  -0.0315820650  -0.0051956827
 -6.8  2.6  -0.0024827356  -0.0406642342  -0.0293154787  -0.0049298872
 -6.8  2.7  -0.0024391234  -0.0387707151  -0.0271065212  -0.0046588762
 -6.8  2.8  -0.0023940178  -0.0367611694  -0.0249510517  -0.0043830404
 -6.8  2.9  -0.0023474561  -0.0346405704  -0.0228452886  -0.0041027973
 -6.8  3.0  -0.0022994832  -0.0324149656  -0.0207858091  -0.0038185937
 -6.8  3.1  -0.0022501516  -0.0300915142  -0.0187695502  -0.0035309083
 -6.8  3.2  -0.0021995207  -0.0276785162  -0.0167938089  -0.0032402543
 -6.8  3.3  -0.0021476545  -0.0251854390  -0.0148562452  -0.0029471814
 -6.8  3.4  -0.0020946169  -0.0226229447  -0.0129548888  -0.0026522775
 -6.8  3.5  -0.0020404638  -0.0200029261  -0.0110881532  -0.0023561708
 -6.7 -3.5  -0.0014034505  -0.0085054529  -0.8056477783  -0.0037069667
 -6.7 -3.4  -0.0014822450  -0.0099194867  -0.7861228546  -0.0040356538
 -6.7 -3.3  -0.0015597194  -0.0113392202  -0.7589689262  -0.0043610513
 -6.7 -3.2  -0.0016358741  -0.0127632874  -0.7277331308  -0.0046824051
 -6.7 -3.1  -0.0017106826  -0.0141903884  -0.6945819464  -0.0049989619
 -6.7 -3.0  -0.0017841057  -0.0156192988  -0.6608670070  -0.0053099905
 -6.7 -2.9  -0.0018560988  -0.0170488680  -0.6274379964  -0.0056147928
 -6.7 -2.8  -0.0019266166  -0.0184780138  -0.5948252121  -0.0059127094
 -6.7 -2.7  -0.0019956150  -0.0199057130  -0.5633510981  -0.0062031217
 -6.7 -2.6  -0.0020630524  -0.0213309905  -0.5332009378  -0.0064854527
 -6.7 -2.5  -0.0021288894  -0.0227529065  -0.5044689295  -0.0067591662
 -6.7 -2.4  -0.0021930886  -0.0241705423  -0.4771888270  -0.0070237653
 -6.7 -2.3  -0.0022556136  -0.0255829856  -0.4513545935  -0.0072787898
 -6.7 -2.2  -0.0023164283  -0.0269893148  -0.4269344404  -0.0075238146
 -6.7 -2.1  -0.0023754958  -0.0283885836  -0.4038804055  -0.0077584467
 -6.7 -2.0  -0.0024327775  -0.0297798053  -0.3821348906  -0.0079823235
 -6.7 -1.9  -0.0024882327  -0.0311619384  -0.3616351081  -0.0081951102
 -6.7 -1.8  -0.0025418183  -0.0325338722  -0.3423160844  -0.0083964990
 -6.7 -1.7  -0.0025934885  -0.0338944139  -0.3241126658  -0.0085862073
 -6.7 -1.6  -0.0026431950  -0.0352422763  -0.3069608341  -0.0087639767
 -6.7 -1.5  -0.0026908872  -0.0365760672  -0.2907985461  -0.0089295727
 -6.7 -1.4  -0.0027365126  -0.0378942787  -0.2755662455  -0.0090827841
 -6.7 -1.3  -0.0027800170  -0.0391952780  -0.2612071503  -0.0092234222
 -6.7 -1.2  -0.0028213451  -0.0404772991  -0.2476673869  -0.0093513211
 -6.7 -1.1  -0.0028604410  -0.0417384350  -0.2348960229  -0.0094663370
 -6.7 -1.0  -0.0028972484  -0.0429766305  -0.2228450310  -0.0095683482
 -6.7 -0.9  -0.0029317112  -0.0441896764  -0.2114692090  -0.0096572545
 -6.7 -0.8  -0.0029637737  -0.0453752041  -0.2007260735  -0.0097329775
 -6.7 -0.7  -0.0029933817  -0.0465306816  -0.1905757381  -0.0097954598
 -6.7 -0.6  -0.0030204829  -0.0476534108  -0.1809807842  -0.0098446657
 -6.7 -0.5  -0.0030450276  -0.0487405263  -0.1719061313  -0.0098805810
 -6.7 -0.4  -0.0030669702  -0.0497889952  -0.1633189078  -0.0099032134
 -6.7 -0.3  -0.0030862703  -0.0507956195  -0.1551883280  -0.0099125928
 -6.7 -0.2  -0.0031028939  -0.0517570390  -0.1474855718  -0.0099087722
 -6.7 -0.1  -0.0031168144  -0.0526697359  -0.1401836715  -0.0098918278
 -6.7  0.0  -0.0031280143  -0.0535300404  -0.1332574007  -0.0098618592
 -6.7  0.1  -0.0031364850  -0.0543341362  -0.1266831684  -0.0098189896
 -6.7  0.2  -0.0031422278  -0.0550780679  -0.1204389146  -0.0097633646
 -6.7  0.3  -0.0031452531  -0.0557577476  -0.1145040084  -0.0096951515
 -6.7  0.4  -0.0031455801  -0.0563689639  -0.1088591495  -0.0096145374
 -6.7  0.5  -0.0031432353  -0.0569073918  -0.1034862725  -0.0095217272
 -6.7  0.6  -0.0031382520  -0.0573686047  -0.0983684559  -0.0094169420
 -6.7  0.7  -0.0031306686  -0.0577480901  -0.0934898367  -0.0093004167
 -6.7  0.8  -0.0031205276  -0.0580412680  -0.0888355308  -0.0091723979
 -6.7  0.9  -0.0031078750  -0.0582435139  -0.0843915600  -0.0090331427
 -6.7  1.0  -0.0030927589  -0.0583501854  -0.0801447854  -0.0088829172
 -6.7  1.1  -0.0030752294  -0.0583566537  -0.0760828464  -0.0087219950
 -6.7  1.2  -0.0030553376  -0.0582583389  -0.0721941056  -0.0085506563
 -6.7  1.3  -0.0030331354  -0.0580507497  -0.0684675987  -0.0083691877
 -6.7  1.4  -0.0030086748  -0.0577295281  -0.0648929883  -0.0081778806
 -6.7  1.5  -0.0029820075  -0.0572904971  -0.0614605223  -0.0079770314
 -6.7  1.6  -0.0029531842  -0.0567297137  -0.0581609960  -0.0077669408
 -6.7  1.7  -0.0029222542  -0.0560435252  -0.0549857172  -0.0075479138
 -6.7  1.8  -0.0028892646  -0.0552286299  -0.0519264755  -0.0073202591
 -6.7  1.9  -0.0028542599  -0.0542821409  -0.0489755149  -0.0070842899
 -6.7  2.0  -0.0028172816  -0.0532016537  -0.0461255096  -0.0068403237
 -6.7  2.1  -0.0027783680  -0.0519853163  -0.0433695435  -0.0065886837
 -6.7  2.2  -0.0027375545  -0.0506319016  -0.0407010935  -0.0063296992
 -6.7  2.3  -0.0026948734  -0.0491408805  -0.0381140147  -0.0060637077
 -6.7  2.4  -0.0026503548  -0.0475124953  -0.0356025301  -0.0057910563
 -6.7  2.5  -0.0026040277  -0.0457478310  -0.0331612215  -0.0055121042
 -6.7  2.6  -0.0025559203  -0.0438488836  -0.0307850219  -0.0052272243
 -6.7  2.7  -0.0025060612  -0.0418186223  -0.0284692098  -0.0049368060
 -6.7  2.8  -0.0024544799  -0.0396610449  -0.0262094028  -0.0046412573
 -6.7  2.9  -0.0024012067  -0.0373812230  -0.0240015508  -0.0043410060
 -6.7  3.0  -0.0023462716  -0.0349853365  -0.0218419279  -0.0040365012
 -6.7  3.1  -0.0022897013  -0.0324806934  -0.0197271220  -0.0037282136
 -6.7  3.2  -0.0022315148  -0.0298757345  -0.0176540220  -0.0034166343
 -6.7  3.3  -0.0021717140  -0.0271800176  -0.0156197993  -0.0031022722
 -6.7  3.4  -0.0021102687  -0.0244041749  -0.0136218823  -0.0027856477
 -6.7  3.5  -0.0020470889  -0.0215598263  -0.0116579146  -0.0024672806
 -6.6 -3.5  -0.0014094136  -0.0090151235  -0.9432436280  -0.0038524565
 -6.6 -3.4  -0.0014957297  -0.0105174182  -0.9004946149  -0.0042096547
 -6.6 -3.3  -0.0015803900  -0.0120243275  -0.8550543214  -0.0045624612
 -6.6 -3.2  -0.0016634649  -0.0135348884  -0.8092178585  -0.0049102835
 -6.6 -3.1  -0.0017449749  -0.0150480997  -0.7642692895  -0.0052524711
 -6.6 -3.0  -0.0018249116  -0.0165629606  -0.7209274180  -0.0055883554
 -6.6 -2.9  -0.0019032503  -0.0180784884  -0.6795770631  -0.0059172737
 -6.6 -2.8  -0.0019799573  -0.0195937248  -0.6403992558  -0.0062385818
 -6.6 -2.7  -0.0020549939  -0.0211077358  -0.6034490165  -0.0065516629
 -6.6 -2.6  -0.0021283196  -0.0226196065  -0.5687037370  -0.0068559312
 -6.6 -2.5  -0.0021998926  -0.0241284329  -0.5360940466  -0.0071508345
 -6.6 -2.4  -0.0022696710  -0.0256333121  -0.5055237614  -0.0074358547
 -6.6 -2.3  -0.0023376123  -0.0271333304  -0.4768828163  -0.0077105079
 -6.6 -2.2  -0.0024036733  -0.0286275504  -0.4500555979  -0.0079743432
 -6.6 -2.1  -0.0024678096  -0.0301149979  -0.4249262292  -0.0082269418
 -6.6 -2.0  -0.0025299756  -0.0315946487  -0.4013818261  -0.0084679157
 -6.6 -1.9  -0.0025901236  -0.0330654145  -0.3793144083  -0.0086969065
 -6.6 -1.8  -0.0026482042  -0.0345261309  -0.3586219221  -0.0089135844
 -6.6 -1.7  -0.0027041659  -0.0359755441  -0.3392086869  -0.0091176470
 -6.6 -1.6  -0.0027579552  -0.0374123001  -0.3209854738  -0.0093088190
 -6.6 -1.5  -0.0028095171  -0.0388349329  -0.3038693580  -0.0094868513
 -6.6 -1.4  -0.0028587953  -0.0402418544  -0.2877834386  -0.0096515205
 -6.6 -1.3  -0.0029057323  -0.0416313448  -0.2726564876  -0.0098026286
 -6.6 -1.2  -0.0029502700  -0.0430015435  -0.2584225678  -0.0099400026
 -6.6 -1.1  -0.0029923504  -0.0443504409  -0.2450206455  -0.0100634945
 -6.6 -1.0  -0.0030319152  -0.0456758707  -0.2323942132  -0.0101729801
 -6.6 -0.9  -0.0030689073  -0.0469755031  -0.2204909306  -0.0102683600
 -6.6 -0.8  -0.0031032705  -0.0482468388  -0.2092622896  -0.0103495581
 -6.6 -0.7  -0.0031349505  -0.0494872042  -0.1986633048  -0.0104165222
 -6.6 -0.6  -0.0031638953  -0.0506937473  -0.1886522301  -0.0104692237
 -6.6 -0.5  -0.0031900566  -0.0518634355  -0.1791902999  -0.0105076573
 -6.6 -0.4  -0.0032133898  -0.0529930541  -0.1702414948  -0.0105318416
 -6.6 -0.3  -0.0032338558  -0.0540792066  -0.1617723282  -0.0105418185
 -6.6 -0.2  -0.0032514215  -0.0551183161  -0.1537516533  -0.0105376543
 -6.6 -0.1  -0.0032660610  -0.0561066281  -0.1461504863  -0.0105194386
 -6.6  0.0  -0.0032777561  -0.0570402140  -0.1389418445  -0.0104872850
 -6.6  0.1  -0.0032864970  -0.0579149763  -0.1321005975  -0.0104413304
 -6.6  0.2  -0.0032922823  -0.0587266545  -0.1256033278  -0.0103817341
 -6.6  0.3  -0.0032951189  -0.0594708320  -0.1194282017  -0.0103086766
 -6.6  0.4  -0.0032950217  -0.0601429453  -0.1135548480  -0.0102223586
 -6.6  0.5  -0.0032920127  -0.0607382948  -0.1079642449  -0.0101229990
 -6.6  0.6  -0.0032861201  -0.0612520582  -0.1026386152  -0.0100108330
 -6.6  0.7  -0.0032773775  -0.0616793073  -0.0975613279  -0.0098861107
 -6.6  0.8  -0.0032658232  -0.0620150283  -0.0927168098  -0.0097490951
 -6.6  0.9  -0.0032514992  -0.0622541462  -0.0880904628  -0.0096000607
