0,38.25637144714922,38.25637144714922,-4e-05,4.4999999999999996e-05,-4e-05,4.4999999999999996e-05,-8.161013241622431
1,37.315659665711784,38.25637144714922,-3.5000000000000004e-05,4.4999999999999996e-05,-4e-05,4.4999999999999996e-05,-8.181081090220157
2,39.440857942343314,39.440857942343314,-4e-05,3.9999999999999996e-05,-4e-05,3.9999999999999996e-05,-8.372552155873862
3,37.80712014525911,39.440857942343314,-4e-05,4.9999999999999996e-05,-4e-05,3.9999999999999996e-05,-8.286447537537839
4,38.36374311750285,39.440857942343314,-4.5e-05,4.4999999999999996e-05,-4e-05,3.9999999999999996e-05,-8.334862023337276
5,36.483404596647716,39.440857942343314,-4.196500643603406e-05,3.61574768060985e-05,-4e-05,3.9999999999999996e-05,-8.463811701674555
6,40.27419002235608,40.27419002235608,-4.2486340313695626e-05,4.135333228206042e-05,-4.2486340313695626e-05,4.135333228206042e-05,-8.476855626924294
7,41.461844467812604,41.461844467812604,-4.660466863422476e-05,4.118013812771948e-05,-4.660466863422476e-05,4.118013812771948e-05,-8.440616425944551
8,39.87419066827478,41.461844467812604,-5e-05,4.0890345379277095e-05,-4.660466863422476e-05,4.118013812771948e-05,-8.409181294256568
9,39.415695882614195,41.461844467812604,-4.654015266870211e-05,4.2090958778770615e-05,-4.660466863422476e-05,4.118013812771948e-05,-8.372532870286696
10,42.581756828735905,42.581756828735905,-5e-05,5.4999999999999995e-05,-5e-05,5.4999999999999995e-05,-8.586918111051537
11,40.11492373292886,42.581756828735905,-4.580401469203073e-05,5.4999999999999995e-05,-5e-05,5.4999999999999995e-05,-8.503288165644472
12,40.41897800787116,42.581756828735905,-5e-05,5.30521792805626e-05,-5e-05,5.4999999999999995e-05,-8.377118162986317
13,34.9728076393175,42.581756828735905,-3.0000000000000004e-05,5.4999999999999995e-05,-5e-05,5.4999999999999995e-05,-7.088161758704322
14,41.86662544969798,42.581756828735905,-5e-05,5.4999999999999995e-05,-5e-05,5.4999999999999995e-05,-7.532645594226501
15,37.342284308147626,42.581756828735905,-3.0000000000000004e-05,3.5e-05,-5e-05,5.4999999999999995e-05,-6.914781998049714
16,33.21888079341633,42.581756828735905,-3.0000000000000004e-05,4.04987161592341e-05,-5e-05,5.4999999999999995e-05,-6.7140640236037745
17,37.33210589768774,42.581756828735905,-5e-05,3.8005089071289725e-05,-5e-05,5.4999999999999995e-05,-6.839223034529725
18,42.35191925675728,42.581756828735905,-5e-05,5.4999999999999995e-05,-5e-05,5.4999999999999995e-05,-7.755044157839277
19,39.53694916156682,42.581756828735905,-5e-05,4.883517877506939e-05,-5e-05,5.4999999999999995e-05,-7.904257862950512
20,40.252276077832555,42.581756828735905,-5e-05,5.4999999999999995e-05,-5e-05,5.4999999999999995e-05,-6.665741816395199
21,42.700342898032716,42.700342898032716,-5e-05,5.4999999999999995e-05,-5e-05,5.4999999999999995e-05,-7.839314792752765
22,37.20288842814478,42.700342898032716,-3.103118143975735e-05,4.874311346560717e-05,-5e-05,5.4999999999999995e-05,-8.18414232004125
23,36.18701579563502,42.700342898032716,-5e-05,4.422583248974913e-05,-5e-05,5.4999999999999995e-05,-8.225820191830772
24,39.26925572251813,42.700342898032716,-5e-05,5.1240812396432085e-05,-5e-05,5.4999999999999995e-05,-7.147347654313849
25,37.11466909902627,42.700342898032716,-4.515270389442256e-05,3.9938685880900425e-05,-5e-05,5.4999999999999995e-05,-7.26959708884933
26,43.279256078786055,43.279256078786055,-5e-05,5.4999999999999995e-05,-5e-05,5.4999999999999995e-05,-5.793326491008806
