Timestamp,BMLDCCT:CURRENT
2024/03/01 10:04:10.433,0.0030000000000000027
2024/03/01 10:04:11.434,0.0131
2024/03/01 10:04:12.434,0.010099999999999998
2024/03/01 10:04:13.464,0.0030000000000000027
2024/03/01 10:04:14.526,-0.0010000000000000009
2024/03/01 10:04:15.434,0.005099999999999993
2024/03/01 10:04:16.433,0.0030000000000000027
2024/03/01 10:04:17.435,0.008099999999999996
2024/03/01 10:04:18.434,0.005099999999999993
2024/03/01 10:04:19.434,0.009099999999999997
2024/03/01 10:04:20.463,0.0020000000000000018
2024/03/01 10:04:21.527,0.014100000000000001
2024/03/01 10:04:22.434,0.007099999999999995
2024/03/01 10:04:23.434,-0.0010000000000000009
2024/03/01 10:04:24.434,0.009099999999999997
2024/03/01 10:04:25.434,0.007099999999999995
2024/03/01 10:04:26.434,-0.0020000000000000018
2024/03/01 10:04:27.462,0.0040000000000000036
2024/03/01 10:04:28.509,-0.0030000000000000027
2024/03/01 10:04:29.435,0.005099999999999993
2024/03/01 10:04:30.433,0.008099999999999996
2024/03/01 10:04:31.434,0.008099999999999996
2024/03/01 10:04:32.434,0.005099999999999993
2024/03/01 10:04:33.433,0.005099999999999993
2024/03/01 10:04:34.463,0.0030000000000000027
2024/03/01 10:04:35.527,0.008099999999999996
2024/03/01 10:04:36.434,0.010099999999999998
2024/03/01 10:04:37.434,0.008099999999999996
2024/03/01 10:04:38.433,0.007099999999999995
2024/03/01 10:04:39.434,0.016199999999999992
2024/03/01 10:04:40.434,0.019199999999999995
2024/03/01 10:04:41.487,0.011099999999999999
2024/03/01 10:04:42.434,0.015199999999999991
2024/03/01 10:04:43.434,0.007099999999999995
2024/03/01 10:04:44.434,0.008099999999999996
2024/03/01 10:04:45.434,0.007099999999999995
2024/03/01 10:04:46.434,0.0020000000000000018
2024/03/01 10:04:47.463,0.0010000000000000009
2024/03/01 10:04:48.526,0.006099999999999994
2024/03/01 10:04:49.435,0.0020000000000000018
2024/03/01 10:04:50.434,0.014100000000000001
2024/03/01 10:04:51.434,0.009099999999999997
2024/03/01 10:04:52.434,0.0131
2024/03/01 10:04:53.434,0.005099999999999993
2024/03/01 10:04:54.462,0.0010000000000000009
2024/03/01 10:04:55.518,0.006099999999999994
2024/03/01 10:04:56.433,0.005099999999999993
2024/03/01 10:04:57.434,0.0040000000000000036
2024/03/01 10:04:58.434,0.011099999999999999
2024/03/01 10:04:59.434,0.010099999999999998
2024/03/01 10:05:00.433,0.0030000000000000027
2024/03/01 10:05:01.490,0.005099999999999993
2024/03/01 10:05:02.434,0.0030000000000000027
2024/03/01 10:05:03.433,0.0030000000000000027
2024/03/01 10:05:04.435,-0.0020000000000000018
2024/03/01 10:05:05.435,0.0020000000000000018
2024/03/01 10:05:06.433,0.0040000000000000036
2024/03/01 10:05:07.460,0.0020000000000000018
2024/03/01 10:05:08.516,-0.0010000000000000009
2024/03/01 10:05:09.434,0
2024/03/01 10:05:10.434,0.0030000000000000027
2024/03/01 10:05:11.434,-0.0040000000000000036
2024/03/01 10:05:12.434,-0.0010000000000000009
2024/03/01 10:05:13.434,-0.0040000000000000036
2024/03/01 10:05:14.454,0.0030000000000000027
2024/03/01 10:05:15.523,0.010099999999999998
2024/03/01 10:05:16.434,0.0040000000000000036
2024/03/01 10:05:17.434,0.0020000000000000018
2024/03/01 10:05:18.434,0.007099999999999995
2024/03/01 10:05:19.434,0.009099999999999997
2024/03/01 10:05:20.434,0.0040000000000000036
2024/03/01 10:05:21.462,0.010099999999999998
2024/03/01 10:05:22.525,0.0020000000000000018
2024/03/01 10:05:23.434,0.0040000000000000036
2024/03/01 10:05:24.434,0.0030000000000000027
2024/03/01 10:05:25.434,0.005099999999999993
2024/03/01 10:05:26.434,0.0040000000000000036
2024/03/01 10:05:27.434,0.006099999999999994
2024/03/01 10:05:28.463,0.009099999999999997
2024/03/01 10:05:29.528,0.0121
2024/03/01 10:05:30.434,0.014100000000000001
2024/03/01 10:05:31.434,0.007099999999999995
2024/03/01 10:05:32.433,0.0030000000000000027
2024/03/01 10:05:33.434,-0.0020000000000000018
2024/03/01 10:05:34.434,0.005099999999999993
2024/03/01 10:05:35.462,0
2024/03/01 10:05:36.526,-0.0010000000000000009
2024/03/01 10:05:37.434,0.0020000000000000018
2024/03/01 10:05:38.433,0.0010000000000000009
2024/03/01 10:05:39.434,0.008099999999999996
2024/03/01 10:05:40.434,0.011099999999999999
2024/03/01 10:05:41.434,0.0020000000000000018
2024/03/01 10:05:42.462,0.008099999999999996
2024/03/01 10:05:43.464,0.0030000000000000027
2024/03/01 10:05:44.434,0.005099999999999993
2024/03/01 10:05:45.433,0.0010000000000000009
2024/03/01 10:05:46.433,0.009099999999999997
2024/03/01 10:05:47.434,0.005099999999999993
2024/03/01 10:05:48.434,0.0121
2024/03/01 10:05:49.500,0.008099999999999996
2024/03/01 10:05:50.434,0.0040000000000000036
2024/03/01 10:05:51.434,0.0131
2024/03/01 10:05:52.433,0.0121
2024/03/01 10:05:53.434,0.0121
2024/03/01 10:05:54.434,0.0040000000000000036
2024/03/01 10:05:55.463,0.005099999999999993
2024/03/01 10:05:56.525,0.0030000000000000027
2024/03/01 10:05:57.434,0.010099999999999998
2024/03/01 10:05:58.434,0.005099999999999993
2024/03/01 10:05:59.434,0.007099999999999995
2024/03/01 10:06:00.434,0.010099999999999998
2024/03/01 10:06:01.434,0.010099999999999998
2024/03/01 10:06:02.463,0
2024/03/01 10:06:03.526,0.010099999999999998
2024/03/01 10:06:04.434,0.005099999999999993
2024/03/01 10:06:05.434,0.011099999999999999
2024/03/01 10:06:06.433,0.007099999999999995
2024/03/01 10:06:07.434,0.0020000000000000018
2024/03/01 10:06:08.434,0.0131
2024/03/01 10:06:09.462,0.0040000000000000036
2024/03/01 10:06:10.524,0.007099999999999995
2024/03/01 10:06:11.434,0.005099999999999993
2024/03/01 10:06:12.433,-0.0010000000000000009
2024/03/01 10:06:13.434,0.006099999999999994
2024/03/01 10:06:14.434,0.0020000000000000018
2024/03/01 10:06:15.434,0.009099999999999997
2024/03/01 10:06:16.461,0.0030000000000000027
2024/03/01 10:06:17.522,0.008099999999999996
2024/03/01 10:06:18.434,0.008099999999999996
2024/03/01 10:06:19.434,0.007099999999999995
2024/03/01 10:06:20.434,0.0030000000000000027
2024/03/01 10:06:21.434,0.007099999999999995
2024/03/01 10:06:22.433,0.009099999999999997
2024/03/01 10:06:23.460,0.009099999999999997
2024/03/01 10:06:24.517,0.0010000000000000009
2024/03/01 10:06:25.434,0.007099999999999995
2024/03/01 10:06:26.434,0.0020000000000000018
2024/03/01 10:06:27.434,0.010099999999999998
2024/03/01 10:06:28.434,0.006099999999999994
2024/03/01 10:06:29.433,0.005099999999999993
2024/03/01 10:06:30.462,0.005099999999999993
2024/03/01 10:06:31.526,0.0040000000000000036
2024/03/01 10:06:32.433,0.009099999999999997
2024/03/01 10:06:33.434,0.005099999999999993
2024/03/01 10:06:34.433,0.007099999999999995
2024/03/01 10:06:35.434,0.009099999999999997
2024/03/01 10:06:36.434,0.010099999999999998
2024/03/01 10:06:37.486,0.0121
2024/03/01 10:06:38.434,0.018199999999999994
2024/03/01 10:06:39.434,0.0131
2024/03/01 10:06:40.433,0.018199999999999994
2024/03/01 10:06:41.434,0.011099999999999999
2024/03/01 10:06:42.434,0.011099999999999999
2024/03/01 10:06:43.462,0.009099999999999997
2024/03/01 10:06:44.525,0.007099999999999995
2024/03/01 10:06:45.434,0.0040000000000000036
2024/03/01 10:06:46.434,0.007099999999999995
2024/03/01 10:06:47.434,0.0121
2024/03/01 10:06:48.433,0.0131
2024/03/01 10:06:49.434,0.0030000000000000027
2024/03/01 10:06:50.462,0.007099999999999995
2024/03/01 10:06:51.525,0.010099999999999998
2024/03/01 10:06:52.434,0.2949
2024/03/01 10:06:53.434,0.2859
2024/03/01 10:06:54.433,0.2889
2024/03/01 10:06:55.434,0.27580000000000005
2024/03/01 10:06:56.434,0.2838
2024/03/01 10:06:57.490,0.28279999999999994
2024/03/01 10:06:58.434,0.2798
2024/03/01 10:06:59.434,0.28480000000000005
2024/03/01 10:07:00.433,0.2899
2024/03/01 10:07:01.434,0.28480000000000005
2024/03/01 10:07:02.434,0.2879
2024/03/01 10:07:03.465,0.2788
2024/03/01 10:07:04.526,0.2838
2024/03/01 10:07:05.434,0.2899
2024/03/01 10:07:06.433,0.2919
2024/03/01 10:07:07.434,0.2879
2024/03/01 10:07:08.433,0.2838
2024/03/01 10:07:09.434,0.2838
2024/03/01 10:07:10.461,0.2798
2024/03/01 10:07:11.518,0.2838
2024/03/01 10:07:12.434,0.2798
2024/03/01 10:07:13.434,0.28279999999999994
2024/03/01 10:07:14.434,0.2899
2024/03/01 10:07:15.434,0.2838
2024/03/01 10:07:16.433,0.5717
2024/03/01 10:07:17.461,0.8444
2024/03/01 10:07:18.523,1.1232
2024/03/01 10:07:19.434,1.3988999999999998
2024/03/01 10:07:20.433,1.6797
2024/03/01 10:07:21.434,1.9555000000000002
2024/03/01 10:07:22.434,2.2312
2024/03/01 10:07:23.434,2.512
2024/03/01 10:07:24.462,2.7927999999999997
2024/03/01 10:07:25.482,3.0646
2024/03/01 10:07:26.434,3.3443
2024/03/01 10:07:27.434,3.6191
2024/03/01 10:07:28.434,3.8867
2024/03/01 10:07:29.434,4.1534
2024/03/01 10:07:30.434,4.4261
2024/03/01 10:07:31.499,4.6918
2024/03/01 10:07:32.434,4.973599999999999
2024/03/01 10:07:33.434,5.2443
2024/03/01 10:07:34.433,5.5108999999999995
2024/03/01 10:07:35.435,5.7796
2024/03/01 10:07:36.433,6.049300000000001
2024/03/01 10:07:37.462,6.321
2024/03/01 10:07:38.524,6.5927
2024/03/01 10:07:39.434,6.8705
2024/03/01 10:07:40.433,7.146199999999999
2024/03/01 10:07:41.433,7.42
2024/03/01 10:07:42.433,7.6856
2024/03/01 10:07:43.434,7.9614
2024/03/01 10:07:44.463,8.229000000000001
2024/03/01 10:07:45.525,8.496699999999999
2024/03/01 10:07:46.434,8.7593
2024/03/01 10:07:47.434,9.029
2024/03/01 10:07:48.434,9.2916
2024/03/01 10:07:49.434,9.551200000000001
2024/03/01 10:07:50.433,9.8259
2024/03/01 10:07:51.463,10.0946
2024/03/01 10:07:52.525,10.351199999999999
2024/03/01 10:07:53.434,10.6269
2024/03/01 10:07:54.434,10.8986
2024/03/01 10:07:55.434,11.165299999999998
2024/03/01 10:07:56.433,11.433
2024/03/01 10:07:57.433,11.6915
2024/03/01 10:07:58.460,11.950099999999999
2024/03/01 10:07:59.525,12.2057
2024/03/01 10:08:00.433,12.4683
2024/03/01 10:08:01.434,12.7238
2024/03/01 10:08:02.434,12.978399999999999
2024/03/01 10:08:03.434,13.236899999999999
2024/03/01 10:08:04.434,13.499600000000001
2024/03/01 10:08:05.451,13.7581
2024/03/01 10:08:06.434,14.0157
2024/03/01 10:08:07.434,14.2652
2024/03/01 10:08:08.433,14.5197
2024/03/01 10:08:09.433,14.7783
2024/03/01 10:08:10.433,15.0389
2024/03/01 10:08:11.482,15.2914
2024/03/01 10:08:12.434,15.5449
2024/03/01 10:08:13.434,15.792399999999999
2024/03/01 10:08:14.433,16.0429
2024/03/01 10:08:15.434,16.300500000000003
2024/03/01 10:08:16.433,16.555
2024/03/01 10:08:17.462,16.8096
2024/03/01 10:08:18.513,17.060100000000002
2024/03/01 10:08:19.433,17.2974
2024/03/01 10:08:20.434,17.5408
2024/03/01 10:08:21.434,17.7853
2024/03/01 10:08:22.434,18.0439
2024/03/01 10:08:23.434,18.2923
2024/03/01 10:08:24.489,18.5307
2024/03/01 10:08:25.434,18.7913
2024/03/01 10:08:26.433,19.0378
2024/03/01 10:08:27.433,19.278200000000002
2024/03/01 10:08:28.434,19.523600000000002
2024/03/01 10:08:29.434,19.7792
2024/03/01 10:08:30.461,20.0115
2024/03/01 10:08:31.513,20.240800000000004
2024/03/01 10:08:32.433,20.4953
2024/03/01 10:08:33.434,20.743800000000004
2024/03/01 10:08:34.433,20.9872
2024/03/01 10:08:35.434,21.227600000000002
2024/03/01 10:08:36.433,21.473000000000003
2024/03/01 10:08:37.489,21.7074
2024/03/01 10:08:38.434,21.954800000000002
2024/03/01 10:08:39.433,22.194200000000002
2024/03/01 10:08:40.434,22.436600000000002
2024/03/01 10:08:41.434,22.674000000000003
2024/03/01 10:08:42.433,22.908300000000004
2024/03/01 10:08:43.462,23.1447
2024/03/01 10:08:44.521,23.375000000000004
2024/03/01 10:08:45.434,23.616400000000002
2024/03/01 10:08:46.434,23.843700000000002
2024/03/01 10:08:47.434,24.080000000000002
2024/03/01 10:08:48.434,24.3184
2024/03/01 10:08:49.434,24.5578
2024/03/01 10:08:50.462,24.790100000000002
2024/03/01 10:08:51.523,25.029500000000002
2024/03/01 10:08:52.433,25.2618
2024/03/01 10:08:53.434,25.495100000000004
2024/03/01 10:08:54.433,25.7325
2024/03/01 10:08:55.434,25.9699
2024/03/01 10:08:56.434,26.203200000000002
2024/03/01 10:08:57.492,26.4264
2024/03/01 10:08:58.434,26.6628
2024/03/01 10:08:59.434,26.887
2024/03/01 10:09:00.434,27.123400000000004
2024/03/01 10:09:01.434,27.3688
2024/03/01 10:09:02.434,27.5981
2024/03/01 10:09:03.451,27.824300000000004
2024/03/01 10:09:04.526,28.035400000000003
2024/03/01 10:09:05.434,28.2708
2024/03/01 10:09:06.434,28.506100000000004
2024/03/01 10:09:07.433,28.729400000000002
2024/03/01 10:09:08.434,28.957600000000003
2024/03/01 10:09:09.433,29.1869
2024/03/01 10:09:10.462,29.420300000000005
2024/03/01 10:09:11.479,29.6475
2024/03/01 10:09:12.433,29.876800000000003
2024/03/01 10:09:13.433,30.102
2024/03/01 10:09:14.434,30.3222
2024/03/01 10:09:15.434,30.544500000000003
2024/03/01 10:09:16.434,30.7737
2024/03/01 10:09:17.500,31.001
2024/03/01 10:09:18.434,31.2222
2024/03/01 10:09:19.434,31.4485
2024/03/01 10:09:20.434,31.6767
2024/03/01 10:09:21.434,31.902000000000005
2024/03/01 10:09:22.434,32.132299999999994
2024/03/01 10:09:23.451,32.3555
2024/03/01 10:09:24.525,32.5666
2024/03/01 10:09:25.434,32.794900000000005
2024/03/01 10:09:26.433,33.0191
2024/03/01 10:09:27.434,33.2383
2024/03/01 10:09:28.433,33.456500000000005
2024/03/01 10:09:29.433,33.67470000000001
2024/03/01 10:09:30.462,33.8898
2024/03/01 10:09:31.526,34.108000000000004
2024/03/01 10:09:32.433,34.3191
2024/03/01 10:09:33.433,34.535199999999996
2024/03/01 10:09:34.434,34.7585
2024/03/01 10:09:35.434,34.988800000000005
2024/03/01 10:09:36.434,35.214
2024/03/01 10:09:37.494,35.423100000000005
2024/03/01 10:09:38.434,35.65240000000001
2024/03/01 10:09:39.434,35.8665
2024/03/01 10:09:40.434,36.0887
2024/03/01 10:09:41.434,36.3018
2024/03/01 10:09:42.434,36.519
2024/03/01 10:09:43.462,36.741200000000006
2024/03/01 10:09:44.524,36.9584
2024/03/01 10:09:45.434,37.181599999999996
2024/03/01 10:09:46.434,37.4048
2024/03/01 10:09:47.433,37.6159
2024/03/01 10:09:48.433,37.832100000000004
2024/03/01 10:09:49.434,38.0452
2024/03/01 10:09:50.462,38.2674
2024/03/01 10:09:51.516,38.478500000000004
2024/03/01 10:09:52.434,38.7038
2024/03/01 10:09:53.434,38.9169
2024/03/01 10:09:54.433,39.1452
2024/03/01 10:09:55.433,39.3644
2024/03/01 10:09:56.434,39.5856
2024/03/01 10:09:57.490,39.7795
2024/03/01 10:09:58.434,40.0048
2024/03/01 10:09:59.434,40.2088
2024/03/01 10:10:00.433,40.4239
2024/03/01 10:10:01.434,40.6391
2024/03/01 10:10:02.433,40.8502
2024/03/01 10:10:03.462,41.0734
2024/03/01 10:10:04.525,41.2865
2024/03/01 10:10:05.434,41.51180000000001
2024/03/01 10:10:06.433,41.737
2024/03/01 10:10:07.434,41.9532
2024/03/01 10:10:08.434,42.1623
2024/03/01 10:10:09.434,42.379400000000004
2024/03/01 10:10:10.463,42.6016
2024/03/01 10:10:11.526,42.803700000000006
2024/03/01 10:10:12.434,43.0127
2024/03/01 10:10:13.434,43.24
2024/03/01 10:10:14.433,43.4582
2024/03/01 10:10:15.434,43.6592
2024/03/01 10:10:16.434,43.8673
2024/03/01 10:10:17.495,44.0713
2024/03/01 10:10:18.434,44.284400000000005
2024/03/01 10:10:19.434,44.500600000000006
2024/03/01 10:10:20.433,44.7218
2024/03/01 10:10:21.434,44.9258
2024/03/01 10:10:22.433,45.1308
2024/03/01 10:10:23.461,45.3369
2024/03/01 10:10:24.524,45.5409
2024/03/01 10:10:25.434,45.7601
2024/03/01 10:10:26.433,45.9682
2024/03/01 10:10:27.434,46.179300000000005
2024/03/01 10:10:28.434,46.3783
2024/03/01 10:10:29.434,46.5934
2024/03/01 10:10:30.463,46.78530000000001
2024/03/01 10:10:31.526,47.00150000000001
2024/03/01 10:10:32.433,47.2156
2024/03/01 10:10:33.434,47.42980000000001
