Timestamp,BMLDCCT:CURRENT,BMLDCCT:RATE,CG_BTP:BPM:CHARGE1,CGLINJ:EFFICIENCY
2024/03/01 09:59:21.486,0,0,0,0
2024/03/01 09:59:21.487,N/A,N/A,N/A,0
2024/03/01 09:59:59.434,338.6447,-0.31009999999997717,N/A,N/A
2024/03/01 10:00:00.434,338.3285,-0.3161999999999807,N/A,N/A
2024/03/01 10:00:01.434,338.0164,N/A,N/A,N/A
2024/03/01 10:00:01.435,N/A,-0.31210000000004356,N/A,N/A
2024/03/01 10:00:02.464,337.7013,-0.3150999999999726,N/A,N/A
2024/03/01 10:00:03.525,337.3881,-0.3131999999999948,N/A,N/A
2024/03/01 10:00:04.434,337.1104,-0.27769999999998163,N/A,N/A
2024/03/01 10:00:05.435,336.80429999999996,-0.30610000000007176,N/A,N/A
2024/03/01 10:00:06.434,336.4892,-0.3150999999999726,N/A,N/A
2024/03/01 10:00:07.434,336.19419999999997,-0.2950000000000159,N/A,N/A
2024/03/01 10:00:08.433,335.8842,N/A,N/A,N/A
2024/03/01 10:00:08.434,N/A,-0.30999999999994543,N/A,N/A
2024/03/01 10:00:09.462,335.565,N/A,N/A,N/A
2024/03/01 10:00:09.463,N/A,-0.31920000000002346,N/A,N/A
2024/03/01 10:00:10.520,335.262,N/A,N/A,N/A
2024/03/01 10:00:10.521,N/A,-0.30299999999999727,N/A,N/A
2024/03/01 10:00:11.434,334.964,-0.2980000000000018,N/A,N/A
2024/03/01 10:00:12.434,334.6579,-0.3061000000000149,N/A,N/A
2024/03/01 10:00:13.434,334.3468,-0.31110000000001037,N/A,N/A
2024/03/01 10:00:14.434,334.0347,-0.3120999999999867,N/A,N/A
2024/03/01 10:00:15.434,333.73269999999997,-0.3020000000000209,N/A,N/A
2024/03/01 10:00:16.492,333.41659999999996,N/A,N/A,N/A
2024/03/01 10:00:16.493,N/A,-0.3161000000000058,N/A,N/A
2024/03/01 10:00:17.434,333.1246,N/A,N/A,N/A
2024/03/01 10:00:17.435,N/A,-0.29199999999997317,N/A,N/A
2024/03/01 10:00:18.433,332.81559999999996,N/A,N/A,N/A
2024/03/01 10:00:18.434,N/A,-0.3090000000000259,N/A,N/A
2024/03/01 10:00:19.433,332.5156,N/A,N/A,N/A
2024/03/01 10:00:19.434,N/A,-0.2999999999999545,N/A,N/A
2024/03/01 10:00:20.433,332.2055,N/A,N/A,N/A
2024/03/01 10:00:20.434,N/A,-0.310100000000034,N/A,N/A
2024/03/01 10:00:21.434,331.9015,-0.3039999999999736,N/A,N/A
2024/03/01 10:00:22.463,331.5762,N/A,N/A,N/A
2024/03/01 10:00:22.464,N/A,-0.325300000000027,N/A,N/A
2024/03/01 10:00:23.526,331.26009999999997,N/A,N/A,N/A
2024/03/01 10:00:23.527,N/A,-0.3161000000000058,N/A,N/A
2024/03/01 10:00:24.434,330.98130000000003,-0.2787999999999329,N/A,N/A
2024/03/01 10:00:25.434,330.6773,-0.30400000000003047,N/A,N/A
2024/03/01 10:00:26.433,330.3611,N/A,N/A,N/A
2024/03/01 10:00:26.434,N/A,-0.3161999999999807,N/A,N/A
2024/03/01 10:00:27.434,330.0652,-0.29590000000001737,N/A,N/A
2024/03/01 10:00:28.434,329.7591,-0.3061000000000149,N/A,N/A
2024/03/01 10:00:29.463,329.44599999999997,N/A,N/A,N/A
2024/03/01 10:00:29.464,N/A,-0.3131000000000199,N/A,N/A
2024/03/01 10:00:30.525,329.12069999999994,N/A,N/A,N/A
2024/03/01 10:00:30.526,N/A,-0.325300000000027,N/A,N/A
2024/03/01 10:00:31.434,328.846,-0.2746999999999389,N/A,N/A
2024/03/01 10:00:32.433,328.5379,N/A,N/A,N/A
2024/03/01 10:00:32.434,N/A,-0.30810000000002447,N/A,N/A
2024/03/01 10:00:33.434,328.2379,-0.2999999999999545,N/A,N/A
2024/03/01 10:00:34.433,327.92789999999997,N/A,N/A,N/A
2024/03/01 10:00:34.434,N/A,-0.3100000000000591,N/A,N/A
2024/03/01 10:00:35.434,327.6279,-0.2999999999999545,N/A,N/A
2024/03/01 10:00:36.464,327.3228,-0.30510000000003856,N/A,N/A
2024/03/01 10:00:37.527,326.9804,-0.3423999999999978,N/A,N/A
2024/03/01 10:00:38.434,326.7057,-0.2746999999999957,N/A,N/A
2024/03/01 10:00:39.434,326.39660000000003,N/A,N/A,N/A
2024/03/01 10:00:39.435,N/A,-0.309099999999944,N/A,N/A
2024/03/01 10:00:40.434,326.0774,-0.31920000000002346,N/A,N/A
2024/03/01 10:00:41.434,325.76730000000003,-0.31009999999997717,N/A,N/A
2024/03/01 10:00:42.434,325.4512,-0.31610000000006266,N/A,N/A
2024/03/01 10:00:43.464,325.134,-0.31719999999995707,N/A,N/A
2024/03/01 10:00:44.526,324.7997,N/A,N/A,N/A
2024/03/01 10:00:44.527,N/A,-0.33430000000004156,N/A,N/A
2024/03/01 10:00:45.434,324.5199,N/A,N/A,N/A
2024/03/01 10:00:45.435,N/A,-0.2797999999999661,N/A,N/A
2024/03/01 10:00:46.433,324.1977,N/A,N/A,N/A
2024/03/01 10:00:46.434,N/A,-0.32220000000000937,N/A,N/A
2024/03/01 10:00:47.434,323.8866,-0.31110000000001037,N/A,N/A
2024/03/01 10:00:48.434,323.5644,-0.32220000000000937,N/A,N/A
2024/03/01 10:00:49.434,323.25219999999996,N/A,N/A,N/A
2024/03/01 10:00:49.435,N/A,-0.31220000000001846,N/A,N/A
2024/03/01 10:00:50.463,322.9391,-0.3130999999999631,N/A,N/A
2024/03/01 10:00:51.525,322.60179999999997,N/A,N/A,N/A
2024/03/01 10:00:51.526,N/A,-0.33730000000002747,N/A,N/A
2024/03/01 10:00:52.434,322.3129,N/A,N/A,N/A
2024/03/01 10:00:52.435,N/A,-0.2888999999999555,N/A,N/A
2024/03/01 10:00:53.434,322.0068,-0.3061000000000149,N/A,N/A
2024/03/01 10:00:54.434,321.69780000000003,-0.3089999999999691,N/A,N/A
2024/03/01 10:00:55.435,321.38559999999995,-0.3122000000000753,N/A,N/A
2024/03/01 10:00:56.433,321.0776,N/A,N/A,N/A
2024/03/01 10:00:56.434,N/A,-0.3079999999999359,N/A,N/A
2024/03/01 10:00:57.462,320.76849999999996,N/A,N/A,N/A
2024/03/01 10:00:57.463,N/A,-0.30910000000005766,N/A,N/A
2024/03/01 10:00:58.525,320.44120000000004,-0.3272999999999229,N/A,N/A
2024/03/01 10:00:59.434,320.1665,N/A,N/A,N/A
2024/03/01 10:00:59.435,N/A,-0.27470000000005257,N/A,N/A
2024/03/01 10:01:00.433,319.85839999999996,N/A,N/A,N/A
2024/03/01 10:01:00.434,N/A,-0.30810000000002447,N/A,N/A
2024/03/01 10:01:01.434,319.56850000000003,-0.2898999999999319,N/A,N/A
2024/03/01 10:01:02.433,319.2605,N/A,N/A,N/A
2024/03/01 10:01:02.434,N/A,-0.30800000000004957,N/A,N/A
2024/03/01 10:01:03.434,318.9696,N/A,N/A,N/A
2024/03/01 10:01:03.435,N/A,-0.2908999999999651,N/A,N/A
2024/03/01 10:01:04.462,318.67159999999996,-0.29800000000005866,N/A,N/A
2024/03/01 10:01:05.526,318.3716,-0.2999999999999545,N/A,N/A
2024/03/01 10:01:06.434,318.0807,-0.2909000000000219,N/A,N/A
2024/03/01 10:01:07.433,317.78369999999995,N/A,N/A,N/A
2024/03/01 10:01:07.434,N/A,-0.29700000000002547,N/A,N/A
2024/03/01 10:01:08.434,317.48979999999995,-0.2939000000000078,N/A,N/A
2024/03/01 10:01:09.434,317.21,-0.2797999999999661,N/A,N/A
2024/03/01 10:01:10.433,316.91810000000004,N/A,N/A,N/A
2024/03/01 10:01:10.434,N/A,-0.29189999999994143,N/A,N/A
2024/03/01 10:01:11.495,316.6141,-0.30400000000003047,N/A,N/A
2024/03/01 10:01:12.434,316.3262,N/A,N/A,N/A
2024/03/01 10:01:12.435,N/A,-0.287900000000036,N/A,N/A
2024/03/01 10:01:13.434,316.0394,-0.2867999999999711,N/A,N/A
2024/03/01 10:01:14.434,315.7464,-0.29300000000000637,N/A,N/A
2024/03/01 10:01:15.434,315.4565,-0.2898999999999887,N/A,N/A
2024/03/01 10:01:16.434,315.1757,-0.2807999999999993,N/A,N/A
2024/03/01 10:01:17.463,314.8778,-0.2979000000000269,N/A,N/A
2024/03/01 10:01:18.525,314.56969999999995,N/A,N/A,N/A
2024/03/01 10:01:18.526,N/A,-0.30810000000002447,N/A,N/A
2024/03/01 10:01:19.434,314.3111,-0.25859999999994443,N/A,N/A
2024/03/01 10:01:20.434,314.0283,-0.2828000000000088,N/A,N/A
2024/03/01 10:01:21.434,313.75149999999996,-0.276800000000037,N/A,N/A
2024/03/01 10:01:22.433,313.5,N/A,N/A,N/A
2024/03/01 10:01:22.434,N/A,-0.25149999999996453,N/A,N/A
2024/03/01 10:01:23.434,313.2374,-0.2626000000000204,N/A,N/A
2024/03/01 10:01:24.460,312.9799,N/A,N/A,N/A
2024/03/01 10:01:24.461,N/A,-0.2574999999999932,N/A,N/A
2024/03/01 10:01:25.521,312.7102,N/A,N/A,N/A
2024/03/01 10:01:25.522,N/A,-0.2697000000000003,N/A,N/A
2024/03/01 10:01:26.435,312.47790000000003,-0.23229999999995243,N/A,N/A
2024/03/01 10:01:27.434,312.2132,-0.26470000000006166,N/A,N/A
2024/03/01 10:01:28.434,311.9597,N/A,N/A,N/A
2024/03/01 10:01:28.435,N/A,-0.2534999999999741,N/A,N/A
2024/03/01 10:01:29.434,311.6961,-0.2635999999999967,N/A,N/A
2024/03/01 10:01:30.434,311.4395,-0.2565999999999917,N/A,N/A
2024/03/01 10:01:31.461,311.17589999999996,-0.26360000000005357,N/A,N/A
2024/03/01 10:01:32.523,310.9102,-0.2656999999999812,N/A,N/A
2024/03/01 10:01:33.434,310.6799,-0.23029999999999973,N/A,N/A
2024/03/01 10:01:34.433,310.4315,N/A,N/A,N/A
2024/03/01 10:01:34.434,N/A,-0.24839999999994689,N/A,N/A
2024/03/01 10:01:35.435,310.16979999999995,-0.26170000000007576,N/A,N/A
2024/03/01 10:01:36.434,309.91630000000004,-0.25349999999991724,N/A,N/A
2024/03/01 10:01:37.435,309.66679999999997,-0.24950000000006867,N/A,N/A
2024/03/01 10:01:38.463,309.4042,-0.26259999999996353,N/A,N/A
2024/03/01 10:01:39.518,309.1739,-0.23029999999999973,N/A,N/A
2024/03/01 10:01:40.433,308.92539999999997,N/A,N/A,N/A
2024/03/01 10:01:40.434,N/A,-0.24850000000003547,N/A,N/A
2024/03/01 10:01:41.434,308.67900000000003,-0.24639999999993734,N/A,N/A
2024/03/01 10:01:42.433,308.4255,N/A,N/A,N/A
2024/03/01 10:01:42.434,N/A,-0.2535000000000309,N/A,N/A
2024/03/01 10:01:43.434,308.177,-0.24849999999997863,N/A,N/A
2024/03/01 10:01:44.434,307.9356,-0.24139999999999873,N/A,N/A
2024/03/01 10:01:45.493,307.677,-0.2586000000000013,N/A,N/A
2024/03/01 10:01:46.434,307.4437,-0.23330000000004247,N/A,N/A
2024/03/01 10:01:47.434,307.2073,N/A,N/A,N/A
2024/03/01 10:01:47.435,N/A,-0.23640000000000327,N/A,N/A
2024/03/01 10:01:48.434,306.9629,-0.24439999999998463,N/A,N/A
2024/03/01 10:01:49.434,306.71639999999996,N/A,N/A,N/A
2024/03/01 10:01:49.435,N/A,-0.24650000000002592,N/A,N/A
2024/03/01 10:01:50.433,306.47499999999997,N/A,N/A,N/A
2024/03/01 10:01:50.434,N/A,-0.24139999999999873,N/A,N/A
2024/03/01 10:01:51.462,306.22049999999996,-0.2545000000000073,N/A,N/A
2024/03/01 10:01:52.521,305.95579999999995,-0.2647000000000048,N/A,N/A
2024/03/01 10:01:53.434,305.7367,N/A,N/A,N/A
2024/03/01 10:01:53.435,N/A,-0.219099999999969,N/A,N/A
2024/03/01 10:01:54.433,305.5003,-0.23640000000000327,N/A,N/A
2024/03/01 10:01:55.434,305.2528,-0.24750000000000227,N/A,N/A
2024/03/01 10:01:56.433,305.0084,N/A,N/A,N/A
2024/03/01 10:01:56.434,N/A,-0.24439999999998463,N/A,N/A
2024/03/01 10:01:57.434,304.76800000000003,-0.24039999999996553,N/A,N/A
2024/03/01 10:01:58.461,304.51349999999996,N/A,N/A,N/A
2024/03/01 10:01:58.462,N/A,-0.2545000000000641,N/A,N/A
2024/03/01 10:01:59.521,304.269,-0.24449999999995953,N/A,N/A
2024/03/01 10:02:00.434,304.03869999999995,-0.23030000000005657,N/A,N/A
2024/03/01 10:02:01.433,303.79429999999996,N/A,N/A,N/A
2024/03/01 10:02:01.434,N/A,-0.24439999999998463,N/A,N/A
2024/03/01 10:02:02.433,303.5549,N/A,N/A,N/A
2024/03/01 10:02:02.434,N/A,-0.23939999999998918,N/A,N/A
2024/03/01 10:02:03.433,303.3175,N/A,N/A,N/A
2024/03/01 10:02:03.434,N/A,-0.23739999999997963,N/A,N/A
2024/03/01 10:02:04.434,303.0711,-0.24639999999999418,N/A,N/A
2024/03/01 10:02:05.463,302.8337,-0.23739999999997963,N/A,N/A
2024/03/01 10:02:06.525,302.57919999999996,N/A,N/A,N/A
2024/03/01 10:02:06.526,N/A,-0.2545000000000641,N/A,N/A
2024/03/01 10:02:07.434,302.36,-0.21919999999994388,N/A,N/A
2024/03/01 10:02:08.434,302.11249999999995,-0.24750000000005912,N/A,N/A
2024/03/01 10:02:09.434,301.8752,-0.23729999999994789,N/A,N/A
2024/03/01 10:02:10.434,301.62969999999996,-0.24550000000004957,N/A,N/A
2024/03/01 10:02:11.435,301.3873,-0.24239999999997508,N/A,N/A
2024/03/01 10:02:12.461,301.14079999999996,-0.24650000000002592,N/A,N/A
2024/03/01 10:02:13.524,300.8893,-0.25149999999996453,N/A,N/A
2024/03/01 10:02:14.434,300.6651,N/A,N/A,N/A
2024/03/01 10:02:14.435,N/A,-0.22419999999999618,N/A,N/A
2024/03/01 10:02:15.434,300.4237,-0.24139999999999873,N/A,N/A
2024/03/01 10:02:16.434,300.1924,-0.23129999999997608,N/A,N/A
2024/03/01 10:02:17.434,299.957,N/A,N/A,N/A
2024/03/01 10:02:17.435,N/A,-0.23540000000002692,N/A,N/A
2024/03/01 10:02:18.434,299.7156,-0.24139999999999873,N/A,N/A
2024/03/01 10:02:19.463,299.47319999999996,-0.24240000000003192,N/A,N/A
2024/03/01 10:02:20.522,299.2237,-0.24949999999995498,N/A,N/A
2024/03/01 10:02:21.434,299.0126,-0.21109999999998763,N/A,N/A
2024/03/01 10:02:22.433,298.7833,N/A,N/A,N/A
2024/03/01 10:02:22.434,N/A,-0.22930000000002337,N/A,N/A
2024/03/01 10:02:23.434,298.546,-0.23730000000000473,N/A,N/A
2024/03/01 10:02:24.434,298.3026,-0.24340000000000828,N/A,N/A
2024/03/01 10:02:25.434,298.05609999999996,N/A,N/A,N/A
2024/03/01 10:02:25.435,N/A,-0.24650000000002592,N/A,N/A
2024/03/01 10:02:26.464,297.8066,N/A,N/A,N/A
2024/03/01 10:02:26.465,N/A,-0.24949999999995498,N/A,N/A
2024/03/01 10:02:27.521,297.5804,-0.22620000000000573,N/A,N/A
2024/03/01 10:02:28.433,297.35110000000003,N/A,N/A,N/A
2024/03/01 10:02:28.434,N/A,-0.22929999999996653,N/A,N/A
2024/03/01 10:02:29.434,297.1137,N/A,N/A,N/A
2024/03/01 10:02:29.435,N/A,-0.23740000000003647,N/A,N/A
2024/03/01 10:02:30.436,296.8733,-0.24040000000002237,N/A,N/A
2024/03/01 10:02:31.434,296.63899999999995,-0.23430000000001883,N/A,N/A
2024/03/01 10:02:32.434,296.3986,-0.24039999999996553,N/A,N/A
2024/03/01 10:02:33.491,296.1562,N/A,N/A,N/A
2024/03/01 10:02:33.492,N/A,-0.24239999999997508,N/A,N/A
2024/03/01 10:02:34.434,295.92179999999996,-0.23440000000005057,N/A,N/A
2024/03/01 10:02:35.434,295.6855,-0.23629999999997153,N/A,N/A
2024/03/01 10:02:36.434,295.45419999999996,-0.23130000000003292,N/A,N/A
2024/03/01 10:02:37.434,295.2229,-0.23129999999997608,N/A,N/A
2024/03/01 10:02:38.434,294.9865,-0.23640000000000327,N/A,N/A
2024/03/01 10:02:39.461,294.7411,N/A,N/A,N/A
2024/03/01 10:02:39.462,N/A,-0.24539999999996098,N/A,N/A
2024/03/01 10:02:40.513,294.50370000000004,-0.23739999999997963,N/A,N/A
2024/03/01 10:02:41.435,294.2795,-0.22420000000005302,N/A,N/A
2024/03/01 10:02:42.434,294.0451,-0.23439999999999372,N/A,N/A
2024/03/01 10:02:43.433,293.80670000000003,N/A,N/A,N/A
2024/03/01 10:02:43.434,N/A,-0.23839999999995598,N/A,N/A
2024/03/01 10:02:44.434,293.57140000000004,-0.23529999999999518,N/A,N/A
2024/03/01 10:02:45.434,293.34409999999997,-0.22730000000007067,N/A,N/A
2024/03/01 10:02:46.463,293.10069999999996,N/A,N/A,N/A
2024/03/01 10:02:46.464,N/A,-0.24340000000000828,N/A,N/A
2024/03/01 10:02:47.526,292.85929999999996,N/A,N/A,N/A
2024/03/01 10:02:47.527,N/A,-0.24139999999999873,N/A,N/A
2024/03/01 10:02:48.433,292.632,-0.22729999999995698,N/A,N/A
2024/03/01 10:02:49.434,292.3927,-0.23930000000001428,N/A,N/A
2024/03/01 10:02:50.433,292.1533,N/A,N/A,N/A
2024/03/01 10:02:50.434,N/A,-0.23939999999998918,N/A,N/A
2024/03/01 10:02:51.434,291.91589999999997,-0.23740000000003647,N/A,N/A
2024/03/01 10:02:52.433,291.6775,N/A,N/A,N/A
2024/03/01 10:02:52.434,N/A,-0.23839999999995598,N/A,N/A
2024/03/01 10:02:53.494,291.42499999999995,N/A,N/A,N/A
2024/03/01 10:02:53.495,N/A,-0.25250000000005457,N/A,N/A
2024/03/01 10:02:54.434,291.1957,-0.22929999999996653,N/A,N/A
2024/03/01 10:02:55.434,290.9553,-0.24039999999996553,N/A,N/A
2024/03/01 10:02:56.434,290.7119,-0.24340000000000828,N/A,N/A
2024/03/01 10:02:57.434,290.4725,-0.23939999999998918,N/A,N/A
2024/03/01 10:02:58.433,290.2261,N/A,N/A,N/A
2024/03/01 10:02:58.434,N/A,-0.24640000000005102,N/A,N/A
2024/03/01 10:02:59.462,289.9846,-0.24149999999997362,N/A,N/A
2024/03/01 10:03:00.513,289.7331,N/A,N/A,N/A
2024/03/01 10:03:00.514,N/A,-0.2515000000000214,N/A,N/A
2024/03/01 10:03:01.434,289.50789999999995,N/A,N/A,N/A
2024/03/01 10:03:01.435,N/A,-0.22520000000002938,N/A,N/A
2024/03/01 10:03:02.434,289.2715,-0.23639999999994643,N/A,N/A
2024/03/01 10:03:03.434,289.03319999999997,-0.23830000000003793,N/A,N/A
2024/03/01 10:03:04.433,288.8019,N/A,N/A,N/A
2024/03/01 10:03:04.434,N/A,-0.23129999999997608,N/A,N/A
2024/03/01 10:03:05.434,288.5625,-0.23939999999998918,N/A,N/A
2024/03/01 10:03:06.462,288.31499999999994,N/A,N/A,N/A
2024/03/01 10:03:06.463,N/A,-0.24750000000005912,N/A,N/A
2024/03/01 10:03:07.525,288.06960000000004,N/A,N/A,N/A
2024/03/01 10:03:07.526,N/A,-0.24539999999990414,N/A,N/A
2024/03/01 10:03:08.434,287.84029999999996,-0.22930000000008022,N/A,N/A
2024/03/01 10:03:09.434,287.612,-0.22829999999993333,N/A,N/A
2024/03/01 10:03:10.433,287.3868,N/A,N/A,N/A
2024/03/01 10:03:10.434,N/A,-0.22520000000002938,N/A,N/A
2024/03/01 10:03:11.434,287.1534,-0.23340000000001737,N/A,N/A
2024/03/01 10:03:12.434,286.9161,-0.23730000000000473,N/A,N/A
2024/03/01 10:03:13.463,286.6757,-0.24039999999996553,N/A,N/A
2024/03/01 10:03:14.525,286.4211,-0.2545999999999822,N/A,N/A
2024/03/01 10:03:15.434,286.21509999999995,-0.20600000000007412,N/A,N/A
2024/03/01 10:03:16.434,285.9787,N/A,N/A,N/A
2024/03/01 10:03:16.435,N/A,-0.23639999999994643,N/A,N/A
2024/03/01 10:03:17.434,285.7565,-0.22219999999998663,N/A,N/A
2024/03/01 10:03:18.434,285.52320000000003,-0.23329999999998563,N/A,N/A
2024/03/01 10:03:19.434,285.29189999999994,-0.23130000000008977,N/A,N/A
2024/03/01 10:03:20.462,285.0515,N/A,N/A,N/A
2024/03/01 10:03:20.463,N/A,-0.24039999999996553,N/A,N/A
2024/03/01 10:03:21.525,0.0030000000000000027,-285.0485,N/A,N/A
2024/03/01 10:03:22.433,0.008099999999999996,N/A,N/A,N/A
2024/03/01 10:03:22.434,N/A,0.005099999999999993,N/A,N/A
2024/03/01 10:03:23.434,0.009099999999999997,0.0010000000000000009,N/A,N/A
2024/03/01 10:03:24.433,0.008099999999999996,N/A,N/A,N/A
2024/03/01 10:03:24.434,N/A,-0.0010000000000000009,N/A,N/A
2024/03/01 10:03:25.434,0.011099999999999999,N/A,N/A,N/A
2024/03/01 10:03:25.435,N/A,0.0030000000000000027,N/A,N/A
2024/03/01 10:03:26.433,0.006099999999999994,N/A,N/A,N/A
2024/03/01 10:03:26.434,N/A,-0.0050000000000000044,N/A,N/A
2024/03/01 10:03:27.462,0.0121,0.006000000000000005,N/A,N/A
2024/03/01 10:03:28.513,0.005099999999999993,-0.007000000000000006,N/A,N/A
2024/03/01 10:03:29.434,0.009099999999999997,0.0040000000000000036,N/A,N/A
2024/03/01 10:03:30.433,0.009099999999999997,0,N/A,N/A
2024/03/01 10:03:31.433,0.011099999999999999,N/A,N/A,N/A
2024/03/01 10:03:31.434,N/A,0.0020000000000000018,N/A,N/A
2024/03/01 10:03:32.433,0.009099999999999997,N/A,N/A,N/A
2024/03/01 10:03:32.434,N/A,-0.0020000000000000018,N/A,N/A
2024/03/01 10:03:33.434,0,-0.009099999999999997,N/A,N/A
2024/03/01 10:03:34.462,0.0010000000000000009,N/A,N/A,N/A
2024/03/01 10:03:34.463,N/A,0.0010000000000000009,N/A,N/A
2024/03/01 10:03:35.526,0.009099999999999997,0.008099999999999996,N/A,N/A
2024/03/01 10:03:36.434,0.006099999999999994,-0.0030000000000000027,N/A,N/A
2024/03/01 10:03:37.434,0.0020000000000000018,-0.0040999999999999925,N/A,N/A
2024/03/01 10:03:38.433,0.006099999999999994,0.0040999999999999925,N/A,N/A
2024/03/01 10:03:39.434,0.006099999999999994,0,N/A,N/A
2024/03/01 10:03:40.433,0.008099999999999996,N/A,N/A,N/A
2024/03/01 10:03:40.434,N/A,0.0020000000000000018,N/A,N/A
2024/03/01 10:03:41.494,0.0040000000000000036,-0.0040999999999999925,N/A,N/A
2024/03/01 10:03:42.433,0.009099999999999997,0.005099999999999993,N/A,N/A
2024/03/01 10:03:43.434,0.007099999999999995,-0.0020000000000000018,N/A,N/A
2024/03/01 10:03:44.433,0.0020000000000000018,N/A,N/A,N/A
2024/03/01 10:03:44.434,N/A,-0.005099999999999993,N/A,N/A
2024/03/01 10:03:45.434,0.0040000000000000036,N/A,N/A,N/A
2024/03/01 10:03:45.435,N/A,0.0020000000000000018,N/A,N/A
2024/03/01 10:03:46.433,0.014100000000000001,N/A,N/A,N/A
2024/03/01 10:03:46.434,N/A,0.010099999999999998,N/A,N/A
2024/03/01 10:03:47.472,0.0030000000000000027,-0.011099999999999999,N/A,N/A
2024/03/01 10:03:48.434,0.011099999999999999,0.008099999999999996,N/A,N/A
2024/03/01 10:03:49.434,0.009099999999999997,-0.0020000000000000018,N/A,N/A
2024/03/01 10:03:50.434,0.010099999999999998,N/A,N/A,N/A
2024/03/01 10:03:50.435,N/A,0.0010000000000000009,N/A,N/A
2024/03/01 10:03:51.434,0.006099999999999994,-0.0040000000000000036,N/A,N/A
2024/03/01 10:03:52.434,0.0020000000000000018,-0.0040999999999999925,N/A,N/A
2024/03/01 10:03:53.461,0.010099999999999998,0.008099999999999996,N/A,N/A
2024/03/01 10:03:54.523,0.0010000000000000009,-0.009099999999999997,N/A,N/A
2024/03/01 10:03:55.434,0.009099999999999997,0.008099999999999996,N/A,N/A
2024/03/01 10:03:56.434,0.008099999999999996,-0.0010000000000000009,N/A,N/A
2024/03/01 10:03:57.434,0.0020000000000000018,-0.006099999999999994,N/A,N/A
2024/03/01 10:03:58.433,0.005099999999999993,N/A,N/A,N/A
2024/03/01 10:03:58.434,N/A,0.0030999999999999917,N/A,N/A
2024/03/01 10:03:59.434,0.011099999999999999,0.006000000000000005,N/A,N/A
2024/03/01 10:04:00.462,0.008099999999999996,N/A,N/A,N/A
2024/03/01 10:04:00.463,N/A,-0.0030000000000000027,N/A,N/A
2024/03/01 10:04:01.526,0.0121,0.0040000000000000036,N/A,N/A
2024/03/01 10:04:02.433,0.009099999999999997,-0.0030000000000000027,N/A,N/A
2024/03/01 10:04:03.433,0.017199999999999993,N/A,N/A,N/A
2024/03/01 10:04:03.434,N/A,0.008099999999999996,N/A,N/A
2024/03/01 10:04:04.433,0.0040000000000000036,N/A,N/A,N/A
2024/03/01 10:04:04.434,N/A,-0.01319999999999999,N/A,N/A
2024/03/01 10:04:05.434,0.010099999999999998,0.006099999999999994,N/A,N/A
2024/03/01 10:04:06.433,0.007099999999999995,N/A,N/A,N/A
2024/03/01 10:04:06.434,N/A,-0.0030000000000000027,N/A,N/A
2024/03/01 10:04:07.491,0.009099999999999997,0.0020000000000000018,N/A,N/A
2024/03/01 10:04:08.434,0.0040000000000000036,-0.005099999999999993,N/A,N/A
2024/03/01 10:04:09.433,0.008099999999999996,N/A,N/A,N/A
2024/03/01 10:04:09.434,N/A,0.0040999999999999925,N/A,N/A
2024/03/01 10:04:10.433,0.0030000000000000027,N/A,N/A,N/A
2024/03/01 10:04:10.434,N/A,-0.005099999999999993,N/A,N/A
2024/03/01 10:04:11.434,0.0131,0.010099999999999998,N/A,N/A
2024/03/01 10:04:12.434,0.010099999999999998,-0.0030000000000000027,N/A,N/A
2024/03/01 10:04:13.464,0.0030000000000000027,N/A,N/A,N/A
2024/03/01 10:04:13.465,N/A,-0.007099999999999995,N/A,N/A
2024/03/01 10:04:14.526,-0.0010000000000000009,N/A,N/A,N/A
2024/03/01 10:04:14.527,N/A,-0.0040000000000000036,N/A,N/A
2024/03/01 10:04:15.434,0.005099999999999993,N/A,N/A,N/A
2024/03/01 10:04:15.435,N/A,0.006099999999999994,N/A,N/A
2024/03/01 10:04:16.433,0.0030000000000000027,N/A,N/A,N/A
2024/03/01 10:04:16.434,N/A,-0.0020999999999999908,N/A,N/A
2024/03/01 10:04:17.435,0.008099999999999996,0.005099999999999993,N/A,N/A
2024/03/01 10:04:18.434,0.005099999999999993,-0.0030000000000000027,N/A,N/A
2024/03/01 10:04:19.434,0.009099999999999997,0.0040000000000000036,N/A,N/A
2024/03/01 10:04:20.463,0.0020000000000000018,-0.007099999999999995,N/A,N/A
2024/03/01 10:04:21.527,0.014100000000000001,0.0121,N/A,N/A
2024/03/01 10:04:22.434,0.007099999999999995,-0.007000000000000006,N/A,N/A
2024/03/01 10:04:23.434,-0.0010000000000000009,-0.008099999999999996,N/A,N/A
2024/03/01 10:04:24.434,0.009099999999999997,0.010099999999999998,N/A,N/A
2024/03/01 10:04:25.434,0.007099999999999995,-0.0020000000000000018,N/A,N/A
2024/03/01 10:04:26.434,-0.0020000000000000018,-0.009099999999999997,N/A,N/A
2024/03/01 10:04:27.462,0.0040000000000000036,N/A,N/A,N/A
2024/03/01 10:04:27.463,N/A,0.006000000000000005,N/A,N/A
2024/03/01 10:04:28.509,-0.0030000000000000027,N/A,N/A,N/A
2024/03/01 10:04:28.510,N/A,-0.007000000000000006,N/A,N/A
2024/03/01 10:04:29.435,0.005099999999999993,0.008099999999999996,N/A,N/A
2024/03/01 10:04:30.433,0.008099999999999996,N/A,N/A,N/A
2024/03/01 10:04:30.434,N/A,0.0030000000000000027,N/A,N/A
