Timestamp,BMLDCCT:CURRENT,BMLDCCT:RATE,CG_BTP:BPM:CHARGE1,CGLINJ:EFFICIENCY,timestamp,unix_time,BPM_to_current
2024/03/01 11:10:08.434,97.0019,-0.1069999999999993,0.0,0.0,2024-03-01 11:10:08.434,1709291408,-0.010000000000000002
2024/03/01 11:10:09.434,96.9039,-0.0979999999999989,0.0,0.0,2024-03-01 11:10:09.434,1709291409,-0.010000000000000002
2024/03/01 11:10:10.434,96.7938,-0.1101000000000027,0.0,0.0,2024-03-01 11:10:10.434,1709291410,-0.010000000000000002
2024/03/01 11:10:11.465,96.6918,-0.1020000000000038,0.0,0.0,2024-03-01 11:10:11.465,1709291411,-0.010000000000000002
2024/03/01 11:10:12.527,96.5807,-0.1111000000000075,0.0,0.0,2024-03-01 11:10:12.527,1709291412,-0.010000000000000002
2024/03/01 11:10:13.435,96.4898,-0.0908999999999906,0.0,0.0,2024-03-01 11:10:13.435,1709291413,-0.010000000000000002
2024/03/01 11:10:14.434,96.3827,-0.1071000000000026,0.0,0.0,2024-03-01 11:10:14.434,1709291414,-0.010000000000000002
2024/03/01 11:10:15.434,96.2888,-0.0939000000000049,0.0,0.0,2024-03-01 11:10:15.434,1709291415,-0.010000000000000002
2024/03/01 11:10:16.434,96.1827,-0.0939000000000049,0.0,0.0,2024-03-01 11:10:16.434,1709291416,-0.010000000000000002
2024/03/01 11:10:16.435,96.1827,-0.1060999999999978,0.0,0.0,2024-03-01 11:10:16.435,1709291416,-0.010000000000000002
2024/03/01 11:10:17.434,96.0878,-0.1060999999999978,0.0,0.0,2024-03-01 11:10:17.434,1709291417,-0.010000000000000002
2024/03/01 11:10:17.435,96.0878,-0.0948999999999955,0.0,0.0,2024-03-01 11:10:17.435,1709291417,-0.010000000000000002
2024/03/01 11:10:18.462,95.9817,-0.0948999999999955,0.0,0.0,2024-03-01 11:10:18.462,1709291418,-0.010000000000000002
2024/03/01 11:10:18.463,95.9817,-0.1060999999999978,0.0,0.0,2024-03-01 11:10:18.463,1709291418,-0.010000000000000002
2024/03/01 11:10:19.519,95.8858,-0.0959000000000003,0.0,0.0,2024-03-01 11:10:19.519,1709291419,-0.010000000000000002
2024/03/01 11:10:20.433,95.7817,-0.1041000000000025,0.0,0.0,2024-03-01 11:10:20.433,1709291420,-0.010000000000000002
2024/03/01 11:10:21.434,95.6908,-0.0909000000000048,0.0,0.0,2024-03-01 11:10:21.434,1709291421,-0.010000000000000002
2024/03/01 11:10:22.434,95.5878,-0.1029999999999944,0.0,0.0,2024-03-01 11:10:22.434,1709291422,-0.010000000000000002
2024/03/01 11:10:23.434,95.4908,-0.0969999999999942,0.0,0.0,2024-03-01 11:10:23.434,1709291423,-0.010000000000000002
2024/03/01 11:10:24.434,95.3979,-0.0929000000000144,0.0,0.0,2024-03-01 11:10:24.434,1709291424,-0.010000000000000002
2024/03/01 11:10:25.483,95.2969,-0.0929000000000144,0.0,0.0,2024-03-01 11:10:25.483,1709291425,-0.010000000000000002
2024/03/01 11:10:25.484,95.2969,-0.1009999999999848,0.0,0.0,2024-03-01 11:10:25.484,1709291425,-0.010000000000000002
2024/03/01 11:10:26.434,95.1949,-0.1020000000000038,0.0,0.0,2024-03-01 11:10:26.434,1709291426,-0.010000000000000002
2024/03/01 11:10:27.434,95.1019,-0.0930000000000035,0.0,0.0,2024-03-01 11:10:27.434,1709291427,-0.010000000000000002
2024/03/01 11:10:28.434,94.9989,-0.0930000000000035,0.0,0.0,2024-03-01 11:10:28.434,1709291428,-0.010000000000000002
2024/03/01 11:10:28.435,94.9989,-0.1029999999999944,0.0,0.0,2024-03-01 11:10:28.435,1709291428,-0.010000000000000002
2024/03/01 11:10:29.434,94.9141,-0.0848000000000013,0.0,0.0,2024-03-01 11:10:29.434,1709291429,-0.010000000000000002
2024/03/01 11:10:30.434,94.811,-0.1031000000000119,0.0,0.0,2024-03-01 11:10:30.434,1709291430,-0.010000000000000002
2024/03/01 11:10:31.463,94.7141,-0.0968999999999908,0.0,0.0,2024-03-01 11:10:31.463,1709291431,-0.010000000000000002
2024/03/01 11:10:32.526,94.61,-0.0968999999999908,0.0,0.0,2024-03-01 11:10:32.526,1709291432,-0.010000000000000002
2024/03/01 11:10:32.527,94.61,-0.1041000000000025,0.0,0.0,2024-03-01 11:10:32.527,1709291432,-0.010000000000000002
2024/03/01 11:10:33.434,94.5252,-0.0847999999999871,0.0,0.0,2024-03-01 11:10:33.434,1709291433,-0.010000000000000002
2024/03/01 11:10:34.434,94.4252,-0.1000000000000085,0.0,0.0,2024-03-01 11:10:34.434,1709291434,-0.010000000000000002
2024/03/01 11:10:35.433,94.3313,-0.1000000000000085,0.0,0.0,2024-03-01 11:10:35.433,1709291435,-0.010000000000000002
2024/03/01 11:10:35.434,94.3313,-0.0939000000000049,0.0,0.0,2024-03-01 11:10:35.434,1709291435,-0.010000000000000002
2024/03/01 11:10:36.433,94.2353,-0.0939000000000049,0.0,0.0,2024-03-01 11:10:36.433,1709291436,-0.010000000000000002
2024/03/01 11:10:36.434,94.2353,-0.0960000000000036,0.0,0.0,2024-03-01 11:10:36.434,1709291436,-0.010000000000000002
2024/03/01 11:10:37.434,94.1414,-0.0938999999999907,0.0,0.0,2024-03-01 11:10:37.434,1709291437,-0.010000000000000002
2024/03/01 11:10:38.463,94.0363,-0.105099999999993,0.0,0.0,2024-03-01 11:10:38.463,1709291438,-0.010000000000000002
2024/03/01 11:10:39.527,93.9484,-0.0879000000000047,0.0,0.0,2024-03-01 11:10:39.527,1709291439,-0.010000000000000002
2024/03/01 11:10:40.433,93.8495,-0.0879000000000047,0.0,0.0,2024-03-01 11:10:40.433,1709291440,-0.010000000000000002
2024/03/01 11:10:40.434,93.8495,-0.0989000000000004,0.0,0.0,2024-03-01 11:10:40.434,1709291440,-0.010000000000000002
2024/03/01 11:10:41.434,93.7737,-0.0758000000000009,0.0,0.0,2024-03-01 11:10:41.434,1709291441,-0.010000000000000002
2024/03/01 11:10:42.433,93.6626,-0.0758000000000009,0.0,0.0,2024-03-01 11:10:42.433,1709291442,-0.010000000000000002
2024/03/01 11:10:42.434,93.6626,-0.1111000000000075,0.0,0.0,2024-03-01 11:10:42.434,1709291442,-0.010000000000000002
2024/03/01 11:10:43.435,93.5788,-0.0837999999999965,0.0,0.0,2024-03-01 11:10:43.435,1709291443,-0.010000000000000002
2024/03/01 11:10:44.434,93.4757,-0.1030999999999977,0.0,0.0,2024-03-01 11:10:44.434,1709291444,-0.010000000000000002
2024/03/01 11:10:45.497,93.3939,-0.1030999999999977,0.0,0.0,2024-03-01 11:10:45.497,1709291445,-0.010000000000000002
2024/03/01 11:10:45.498,93.3939,-0.0818000000000012,0.0,0.0,2024-03-01 11:10:45.498,1709291445,-0.010000000000000002
2024/03/01 11:10:46.434,93.2949,-0.0990000000000037,0.0,0.0,2024-03-01 11:10:46.434,1709291446,-0.010000000000000002
2024/03/01 11:10:47.434,93.2121,-0.0828000000000059,0.0,0.0,2024-03-01 11:10:47.434,1709291447,-0.010000000000000002
2024/03/01 11:10:48.434,93.1101,-0.1019999999999896,0.0,0.0,2024-03-01 11:10:48.434,1709291448,-0.010000000000000002
2024/03/01 11:10:49.434,93.0263,-0.0838000000000107,0.0,0.0,2024-03-01 11:10:49.434,1709291449,-0.010000000000000002
2024/03/01 11:10:50.433,92.9273,-0.0989999999999895,0.0,0.0,2024-03-01 11:10:50.433,1709291450,-0.010000000000000002
2024/03/01 11:10:51.462,92.8364,-0.0989999999999895,0.0,0.0,2024-03-01 11:10:51.462,1709291451,-0.010000000000000002
2024/03/01 11:10:51.463,92.8364,-0.0909000000000048,0.0,0.0,2024-03-01 11:10:51.463,1709291451,-0.010000000000000002
2024/03/01 11:10:52.526,92.7364,-0.0999999999999943,0.0,0.0,2024-03-01 11:10:52.526,1709291452,-0.010000000000000002
2024/03/01 11:10:53.434,92.6525,-0.0838999999999998,0.0,0.0,2024-03-01 11:10:53.434,1709291453,-0.010000000000000002
