Timestamp,BMLDCCT:CURRENT,BMLDCCT:RATE,CG_BTP:BPM:CHARGE1,CGLINJ:EFFICIENCY,timestamp,unix_time,BPM_to_current,life_decay,efficiency_true
2024/03/01 11:30:41.933,77.2045,0.1968999999999994,3.107094841003418,64.94049771042638,2024-03-01 11:30:41.933,1709292641,0.3007094841003418,-22.540059808664367,87.48055751909075
2024/03/01 11:30:42.433,77.4015,0.1968999999999994,3.107094841003418,64.94049771042638,2024-03-01 11:30:42.433,1709292642,0.3007094841003418,-22.640230983719576,87.58072869414596
2024/03/01 11:30:42.434,77.4015,0.1970000000000027,3.107094841003418,64.97347917193608,2024-03-01 11:30:42.434,1709292642,0.3007094841003418,-22.640230983719576,87.61371015565565
2024/03/01 11:30:43.434,77.6025,0.2010000000000076,3.107094841003418,64.97347917193608,2024-03-01 11:30:43.434,1709292643,0.3007094841003418,-22.742659885417254,87.71613905735333
2024/03/01 11:30:43.436,77.6025,0.2010000000000076,3.107094841003418,66.29273763228154,2024-03-01 11:30:43.436,1709292643,0.3007094841003418,-22.742659885417254,89.0353975176988
2024/03/01 11:30:43.939,77.6025,0.2010000000000076,3.107094841003418,66.39890764599818,2024-03-01 11:30:43.939,1709292643,0.3007094841003418,-22.742659885417254,89.14156753141543
2024/03/01 11:30:44.465,77.7803,0.1777999999999906,3.107094841003418,66.39890764599818,2024-03-01 11:30:44.465,1709292644,0.3007094841003418,-22.8334545609191,89.23236220691729
2024/03/01 11:30:44.466,77.7803,0.1777999999999906,3.107094841003418,58.73495412665378,2024-03-01 11:30:44.466,1709292644,0.3007094841003418,-22.8334545609191,81.56840868757288
2024/03/01 11:30:45.526,77.97930000000001,0.1990000000000122,3.107094841003418,58.73495412665378,2024-03-01 11:30:45.526,1709292645,0.3007094841003418,-22.93528491350235,81.67023904015613
2024/03/01 11:30:45.527,77.97930000000001,0.1990000000000122,3.107094841003418,65.73822199778087,2024-03-01 11:30:45.527,1709292645,0.3007094841003418,-22.93528491350235,88.67350691128323
2024/03/01 11:30:45.941,77.97930000000001,0.1990000000000122,3.107094841003418,66.57892948465425,2024-03-01 11:30:45.941,1709292645,0.3007094841003418,-22.93528491350235,89.51421439815661
2024/03/01 11:30:46.434,78.1702,0.1908999999999849,3.107094841003418,66.57892948465425,2024-03-01 11:30:46.434,1709292646,0.3007094841003418,-23.033178635572952,89.6121081202272
2024/03/01 11:30:46.436,78.1702,0.1908999999999849,3.107094841003418,63.868932857380464,2024-03-01 11:30:46.436,1709292646,0.3007094841003418,-23.033178635572952,86.90211149295342
2024/03/01 11:30:47.433,78.3651,0.1908999999999849,3.107094841003418,63.868932857380464,2024-03-01 11:30:47.433,1709292647,0.3007094841003418,-23.133333912436694,87.00226676981715
2024/03/01 11:30:47.434,78.3651,0.194900000000004,3.107094841003418,63.868932857380464,2024-03-01 11:30:47.434,1709292647,0.3007094841003418,-23.133333912436694,87.00226676981715
2024/03/01 11:30:48.433,78.551,0.194900000000004,3.107094841003418,63.868932857380464,2024-03-01 11:30:48.433,1709292648,0.3007094841003418,-23.22906230312231,87.09799516050278
2024/03/01 11:30:48.434,78.551,0.1859000000000037,3.107094841003418,63.868932857380464,2024-03-01 11:30:48.434,1709292648,0.3007094841003418,-23.22906230312231,87.09799516050278
2024/03/01 11:30:49.433,78.7368,0.1859000000000037,3.107094841003418,63.868932857380464,2024-03-01 11:30:49.433,1709292649,0.3007094841003418,-23.32493239958265,87.19386525696311
2024/03/01 11:30:49.434,78.7368,0.1858000000000004,3.107094841003418,63.868932857380464,2024-03-01 11:30:49.434,1709292649,0.3007094841003418,-23.32493239958265,87.19386525696311
2024/03/01 11:30:49.954,78.7368,0.1858000000000004,3.107094841003418,62.46208289723912,2024-03-01 11:30:49.954,1709292649,0.3007094841003418,-23.32493239958265,85.78701529682178
2024/03/01 11:30:50.434,78.9358,0.198999999999998,3.107094841003418,62.46208289723912,2024-03-01 11:30:50.434,1709292650,0.3007094841003418,-23.42782772285414,85.88991062009326
2024/03/01 11:30:50.435,78.9358,0.198999999999998,3.107094841003418,66.89964745183228,2024-03-01 11:30:50.435,1709292650,0.3007094841003418,-23.42782772285414,90.32747517468641
2024/03/01 11:30:51.464,79.11160000000001,0.198999999999998,3.107094841003418,66.89964745183228,2024-03-01 11:30:51.464,1709292651,0.3007094841003418,-23.518911536063424,90.41855898789571
2024/03/01 11:30:51.465,79.11160000000001,0.1758000000000095,3.107094841003418,66.89964745183228,2024-03-01 11:30:51.465,1709292651,0.3007094841003418,-23.518911536063424,90.41855898789571
2024/03/01 11:30:51.466,79.11160000000001,0.1758000000000095,3.107094841003418,59.10029156800434,2024-03-01 11:30:51.466,1709292651,0.3007094841003418,-23.518911536063424,82.61920310406776
2024/03/01 11:30:51.955,79.11160000000001,0.1758000000000095,3.107094841003418,60.665242623325305,2024-03-01 11:30:51.955,1709292651,0.3007094841003418,-23.518911536063424,84.18415415938873
2024/03/01 11:30:52.528,79.2964,0.1847999999999956,3.107094841003418,60.665242623325305,2024-03-01 11:30:52.528,1709292652,0.3007094841003418,-23.614844765180752,84.28008738850606
2024/03/01 11:30:52.530,79.2964,0.1847999999999956,3.107094841003418,63.7709717678592,2024-03-01 11:30:52.530,1709292652,0.3007094841003418,-23.614844765180752,87.38581653303996
2024/03/01 11:30:53.434,79.4974,0.1847999999999956,3.107094841003418,63.7709717678592,2024-03-01 11:30:53.434,1709292653,0.3007094841003418,-23.71940465955423,87.49037642741342
2024/03/01 11:30:53.435,79.4974,0.2009999999999934,3.107094841003418,69.36128422802803,2024-03-01 11:30:53.435,1709292653,0.3007094841003418,-23.71940465955423,93.08068888758226
2024/03/01 11:30:53.957,79.4974,0.2009999999999934,3.107094841003418,66.60865433596885,2024-03-01 11:30:53.957,1709292653,0.3007094841003418,-23.71940465955423,90.32805899552308
2024/03/01 11:30:54.433,79.6853,0.2009999999999934,3.107094841003418,66.60865433596885,2024-03-01 11:30:54.433,1709292654,0.3007094841003418,-23.81735437899964,90.42600871496849
2024/03/01 11:30:54.434,79.6853,0.187899999999999,3.107094841003418,66.60865433596885,2024-03-01 11:30:54.434,1709292654,0.3007094841003418,-23.81735437899964,90.42600871496849
2024/03/01 11:30:54.435,79.6853,0.187899999999999,3.107094841003418,62.26749328223332,2024-03-01 11:30:54.435,1709292654,0.3007094841003418,-23.81735437899964,86.08484766123296
2024/03/01 11:30:55.434,79.87010000000001,0.187899999999999,3.107094841003418,62.26749328223332,2024-03-01 11:30:55.434,1709292655,0.3007094841003418,-23.91388078800898,86.1813740702423
2024/03/01 11:30:55.435,79.87010000000001,0.1848000000000098,3.107094841003418,62.26749328223332,2024-03-01 11:30:55.435,1709292655,0.3007094841003418,-23.91388078800898,86.1813740702423
2024/03/01 11:30:55.436,79.87010000000001,0.1848000000000098,3.107094841003418,61.24019562829902,2024-03-01 11:30:55.436,1709292655,0.3007094841003418,-23.91388078800898,85.154076416308
2024/03/01 11:30:55.959,79.87010000000001,0.1848000000000098,3.107094841003418,62.12500185065432,2024-03-01 11:30:55.959,1709292655,0.3007094841003418,-23.91388078800898,86.0388826386633
2024/03/01 11:30:56.433,80.03580000000001,0.1848000000000098,3.107094841003418,62.12500185065432,2024-03-01 11:30:56.433,1709292656,0.3007094841003418,-24.000593184707654,86.12559503536198
2024/03/01 11:30:56.434,80.03580000000001,0.165700000000001,3.107094841003418,55.70407362907434,2024-03-01 11:30:56.434,1709292656,0.3007094841003418,-24.000593184707654,79.70466681378198
2024/03/01 11:30:57.434,80.23270000000001,0.1968999999999994,3.107094841003418,55.70407362907434,2024-03-01 11:30:57.434,1709292657,0.3007094841003418,-24.10383257008732,79.80790619916166
2024/03/01 11:30:58.463,80.4186,0.1858999999999895,3.107094841003418,55.70407362907434,2024-03-01 11:30:58.463,1709292658,0.3007094841003418,-24.201503468964397,79.90557709803873
2024/03/01 11:30:59.525,80.6054,0.1868000000000051,3.107094841003418,55.70407362907434,2024-03-01 11:30:59.525,1709292659,0.3007094841003418,-24.299841985927088,80.00391561500143
2024/03/01 11:30:59.967,80.6054,0.1868000000000051,3.107094841003418,62.2983448814976,2024-03-01 11:30:59.967,1709292659,0.3007094841003418,-24.299841985927088,86.59818686742469
2024/03/01 11:31:00.434,80.8034,0.1979999999999933,3.107094841003418,62.2983448814976,2024-03-01 11:31:00.434,1709292660,0.3007094841003418,-24.404289744812854,86.70263462631046
2024/03/01 11:31:00.435,80.8034,0.1979999999999933,3.107094841003418,66.033577551048,2024-03-01 11:31:00.435,1709292660,0.3007094841003418,-24.404289744812854,90.43786729586085
2024/03/01 11:31:01.433,80.9893,0.1979999999999933,3.107094841003418,66.033577551048,2024-03-01 11:31:01.433,1709292661,0.3007094841003418,-24.50255423408664,90.53613178513464
2024/03/01 11:31:01.434,80.9893,0.1859000000000037,3.107094841003418,66.033577551048,2024-03-01 11:31:01.434,1709292661,0.3007094841003418,-24.50255423408664,90.53613178513464
2024/03/01 11:31:01.435,80.9893,0.1859000000000037,3.107094841003418,61.99819225626507,2024-03-01 11:31:01.435,1709292661,0.3007094841003418,-24.50255423408664,86.50074649035172
2024/03/01 11:31:01.969,80.9893,0.1859000000000037,3.107094841003418,62.60385580908524,2024-03-01 11:31:01.969,1709292661,0.3007094841003418,-24.50255423408664,87.10641004317188
2024/03/01 11:31:02.433,81.1741,0.1859000000000037,3.107094841003418,62.60385580908524,2024-03-01 11:31:02.433,1709292662,0.3007094841003418,-24.600428920208028,87.20428472929326
2024/03/01 11:31:02.434,81.1741,0.1847999999999956,3.107094841003418,62.60385580908524,2024-03-01 11:31:02.434,1709292662,0.3007094841003418,-24.600428920208028,87.20428472929326
2024/03/01 11:31:02.435,81.1741,0.1847999999999956,3.107094841003418,62.23341879246072,2024-03-01 11:31:02.435,1709292662,0.3007094841003418,-24.600428920208028,86.83384771266874
2024/03/01 11:31:03.434,81.3579,0.183800000000005,3.107094841003418,62.23341879246072,2024-03-01 11:31:03.434,1709292663,0.3007094841003418,-24.697963508124285,86.931382300585
2024/03/01 11:31:03.435,81.3579,0.183800000000005,3.107094841003418,61.89665786826225,2024-03-01 11:31:03.435,1709292663,0.3007094841003418,-24.697963508124285,86.59462137638654
2024/03/01 11:31:03.972,81.3579,0.183800000000005,3.107094841003418,60.14512745707896,2024-03-01 11:31:03.972,1709292663,0.3007094841003418,-24.697963508124285,84.84309096520325
2024/03/01 11:31:04.433,81.54880000000001,0.183800000000005,3.107094841003418,60.14512745707896,2024-03-01 11:31:04.433,1709292664,0.3007094841003418,-24.799465859818493,84.94459331689745
2024/03/01 11:31:04.434,81.54880000000001,0.1909000000000134,3.107094841003418,60.14512745707896,2024-03-01 11:31:04.434,1709292664,0.3007094841003418,-24.799465859818493,84.94459331689745
