Timestamp,BMHDCCT:CURRENT,BMLDCCT:CURRENT,B2_VXD:Rad:Res:BPAtDCU3:A1:DoseRate
2024/05/14 02:28:14.434,N/A,0.26437499999999997,N/A
2024/05/14 02:28:14.935,N/A,N/A,1.5367593202537704
2024/05/14 02:28:19.219,36.3905,N/A,N/A
2024/05/14 02:28:19.434,N/A,1.5400749999999999,N/A
2024/05/14 02:28:19.935,N/A,N/A,1.1479902774644217
2024/05/14 02:28:24.219,38.5616,N/A,N/A
2024/05/14 02:28:24.434,N/A,2.7289749999999997,N/A
2024/05/14 02:28:24.935,N/A,N/A,1.4618709036652902
2024/05/14 02:28:29.244,40.724500000000006,N/A,N/A
2024/05/14 02:28:29.459,N/A,3.898575,N/A
2024/05/14 02:28:29.935,N/A,N/A,1.3284410023470392
2024/05/14 02:28:34.219,42.8241,N/A,N/A
2024/05/14 02:28:34.434,N/A,5.119774999999999,N/A
2024/05/14 02:28:34.935,N/A,N/A,1.2377962738125572
2024/05/14 02:28:39.219,45.02080000000001,N/A,N/A
2024/05/14 02:28:39.434,N/A,6.258175,N/A
2024/05/14 02:28:39.935,N/A,N/A,1.3803614104790762
2024/05/14 02:28:44.311,47.1581,N/A,N/A
2024/05/14 02:28:44.528,N/A,7.461074999999999,N/A
2024/05/14 02:28:44.935,N/A,N/A,1.2795527401462559
2024/05/14 02:28:49.219,49.2331,N/A,N/A
2024/05/14 02:28:49.434,N/A,7.840875,N/A
2024/05/14 02:28:49.935,N/A,N/A,1.3325053011433092
2024/05/14 02:28:54.219,51.347,N/A,N/A
2024/05/14 02:28:54.434,N/A,7.819675,N/A
2024/05/14 02:28:54.935,N/A,N/A,1.2598331911219416
2024/05/14 02:28:59.219,53.503800000000005,N/A,N/A
2024/05/14 02:28:59.434,N/A,7.785375,N/A
2024/05/14 02:28:59.935,N/A,N/A,1.3515553298469067
2024/05/14 02:29:04.284,55.6831,N/A,N/A
2024/05/14 02:29:04.529,N/A,7.745975,N/A
2024/05/14 02:29:04.935,N/A,N/A,1.3102874443990977
2024/05/14 02:29:09.219,57.8583,N/A,N/A
2024/05/14 02:29:09.434,N/A,7.839874999999999,N/A
2024/05/14 02:29:09.935,N/A,N/A,1.1860266054719566
2024/05/14 02:29:14.219,60.0591,N/A,N/A
2024/05/14 02:29:14.434,N/A,8.859075,N/A
2024/05/14 02:29:14.935,N/A,N/A,1.7721996657347068
2024/05/14 02:29:19.219,62.196400000000004,N/A,N/A
2024/05/14 02:29:19.434,N/A,12.277175000000002,N/A
2024/05/14 02:29:19.935,N/A,N/A,1.8581025738007102
2024/05/14 02:29:24.248,64.30930000000001,N/A,N/A
2024/05/14 02:29:24.463,N/A,14.866975000000002,N/A
2024/05/14 02:29:24.935,N/A,N/A,2.142966770059559
2024/05/14 02:29:29.219,66.2564,N/A,N/A
2024/05/14 02:29:29.434,N/A,17.865875,N/A
2024/05/14 02:29:29.935,N/A,N/A,0.8362122542309204
2024/05/14 02:29:34.219,69.27019999999999,N/A,N/A
2024/05/14 02:29:34.434,N/A,20.843474999999998,N/A
2024/05/14 02:29:34.935,N/A,N/A,3.7497657092954104
2024/05/14 02:29:39.246,74.6351,N/A,N/A
2024/05/14 02:29:39.513,N/A,24.833275,N/A
2024/05/14 02:29:39.935,N/A,N/A,3.7444354487846203
2024/05/14 02:29:44.219,80.14009999999999,N/A,N/A
2024/05/14 02:29:44.434,N/A,29.223074999999998,N/A
2024/05/14 02:29:44.935,N/A,N/A,3.2179264176964097
2024/05/14 02:29:49.219,85.6492,N/A,N/A
2024/05/14 02:29:49.434,N/A,33.818875,N/A
2024/05/14 02:29:49.935,N/A,N/A,3.5419336654632794
2024/05/14 02:29:54.220,91.13680000000001,N/A,N/A
2024/05/14 02:29:54.434,N/A,38.434875000000005,N/A
2024/05/14 02:29:54.935,N/A,N/A,3.462258537040909
2024/05/14 02:29:59.226,96.6265,N/A,N/A
2024/05/14 02:29:59.526,N/A,43.035675,N/A
2024/05/14 02:29:59.935,N/A,N/A,3.183082579407961
2024/05/14 02:30:00.000,96.6265,43.035675,3.183082579407961
